Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.76022	-2.47224	-3.61439	-4.84693
1	4	7	10	4	1	7	1	-1.81735	-3.99003	-2.65617	-1.97006
2	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
3	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
4	9	25	2	10	22	3	6	-4.45884	-8.77631	-6.13561	-4.40609
5	4	7	10	4	1	7	1	-1.81735	-3.99003	-2.65617	-1.97006
6	4	7	10	4	1	7	1	-1.81735	-3.99003	-2.65617	-1.97006
7	4	7	10	4	42	51	1	-2.92254	-4.76256	-4.95341	-3.8291
8	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
9	10	81	50	99	120	76	52	-6.6635	-6.40267	-5.28121	-5.2035
10	2	1	21	3	2	1	5	-2.94907	-2.48315	-4.45957	-4.45506
11	2	1	21	3	2	1	5	-2.94907	-2.48315	-4.45957	-4.45506
12	9	25	2	10	22	3	6	-4.45884	-8.77631	-6.13561	-4.40609
13	2	1	21	3	2	1	5	-2.94907	-2.48315	-4.45957	-4.45506
14	10	27	16	19	10	5	7	-21.7071	-12.7007	-16.0883	-17.1056
15	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
16	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
17	9	2	4	62	4	5	6	-3.70992	-5.28961	-5.78411	-6.48888
18	9	53	2	53	11	3	3	-30.0291	-28.0196	-25.5415	-23.8124
19	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
20	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
21	4	7	10	4	1	7	1	-1.81735	-3.99003	-2.65617	-1.97006
22	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
23	1	4	2	2	6	3	17	-4.7956	-2.433	-4.6265	-5.39749
24	4	7	10	4	1	7	1	-1.81735	-3.99003	-2.65617	-1.97006
25	2	1	21	3	2	1	5	-2.94907	-2.48315	-4.45957	-4.45506
26	8	10	2	2	11	12	6	-3.94605	-8.25006	-7.49219	-6.96582
27	2	4	2	2	6	1	5	-6.13173	-4.8183	-5.93882	-7.59202
28	2	1	12	3	2	1	5	-2.64093	-2.10768	-3.64302	-4.64189
29	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
30	4	7	10	4	1	7	1	-1.81735	-3.99003	-2.65617	-1.97006
31	10	1	16	19	10	5	7	-6.8618	-2.72937	-4.2126	-5.12535
32	1	2	3	4	5	9	3	-4.76022	-2.47224	-3.61439	-4.84693
33	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
34	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
35	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
36	4	7	10	4	1	7	1	-1.81735	-3.99003	-2.65617	-1.97006
37	129	66	30	82	189	47	17	-3.24017	-4.99447	-5.63075	-4.17612
38	2	1	12	3	357	1	5	-6.34607	-6.49474	-6.39991	-6.74103
39	9	2	4	62	4	5	6	-3.70992	-5.28961	-5.78411	-6.48888
40	2	1	1	3	2	1	5	-4.65085	-3.77489	-6.4396	-6.90926
41	2	1	12	3	357	1	5	-6.34607	-6.49474	-6.39991	-6.74103
42	2	1	5	3	2	3	5	-4.27184	-3.24082	-5.59465	-4.79035
43	2	1	5	3	2	3	5	-4.27184	-3.24082	-5.59465	-4.79035
44	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
45	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
46	2	4	2	2	6	1	5	-6.13173	-4.8183	-5.93882	-7.59202
47	1	4	2	2	6	3	17	-4.7956	-2.433	-4.6265	-5.39749
48	2	1	21	3	2	1	5	-2.94907	-2.48315	-4.45957	-4.45506
49	2	1	2	3	2	3	5	-3.7508	-7.94065	-7.28861	-6.7595
50	2	1	21	3	2	1	5	-2.94907	-2.48315	-4.45957	-4.45506
51	7	17	2	15	23	3	12	-6.89233	-11.3505	-10.4419	-9.91241
52	2	4	1	2	7	1	5	-2.29929	-6.74582	-5.7575	-5.02232
53	9	2	4	62	4	5	6	-3.70992	-5.28961	-5.78411	-6.48888
54	2	4	1	2	7	1	5	-2.29929	-6.74582	-5.7575	-5.02232
55	9	2	4	62	4	5	6	-3.70992	-5.28961	-5.78411	-6.48888
56	2	1	12	88	2	1	5	-3.9694	-3.42326	-5.83094	-5.29297
57	2	1	5	3	2	3	5	-4.27184	-3.24082	-5.59465	-4.79035
58	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
59	9	2	4	62	4	5	6	-3.70992	-5.28961	-5.78411	-6.48888
60	2	1	5	3	2	3	5	-4.27184	-3.24082	-5.59465	-4.79035
61	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
62	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
63	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
64	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
65	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
66	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
67	1	2	215	4	90	24	8	-29.3982	-30.7184	-21.8771	-19.2873
68	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
69	1	2	3	4	5	9	3	-4.76022	-2.47224	-3.61439	-4.84693
70	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
71	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
72	9	25	2	10	22	3	6	-4.45884	-8.77631	-6.13561	-4.40609
73	2	15	4	48	360	25	23	-6.65983	-9.73614	-5.74575	-4.96006
74	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
75	2	1	12	88	2	1	5	-3.9694	-3.42326	-5.83094	-5.29297
76	2	4	2	2	6	1	5	-6.13173	-4.8183	-5.93882	-7.59202
77	10	1	16	19	10	5	7	-6.8618	-2.72937	-4.2126	-5.12535
78	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
79	2	1	12	3	2	1	5	-2.64093	-2.10768	-3.64302	-4.64189
80	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
81	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
82	1	4	2	2	6	3	17	-4.7956	-2.433	-4.6265	-5.39749
83	10	1	16	19	10	5	7	-6.8618	-2.72937	-4.2126	-5.12535
84	8	10	149	2	11	12	6	-4.90938	-3.96288	-5.68432	-6.89568
85	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
86	2	4	1	2	7	1	5	-2.29929	-6.74582	-5.7575	-5.02232
87	32	39	30	82	104	324	17	-9.11587	-4.66123	-7.5015	-8.39359
88	1	2	3	4	5	9	3	-4.76022	-2.47224	-3.61439	-4.84693
89	2	1	5	3	2	3	5	-4.27184	-3.24082	-5.59465	-4.79035
90	2	4	1	2	2	1	5	-2.77427	-3.68645	-4.15899	-4.10848
91	2	4	1	2	7	1	5	-2.29929	-6.74582	-5.7575	-5.02232
92	4	7	10	4	1	7	1	-1.81735	-3.99003	-2.65617	-1.97006
93	2	1	2	3	2	3	5	-3.7508	-7.94065	-7.28861	-6.7595
94	2	1	12	3	2	1	5	-2.64093	-2.10768	-3.64302	-4.64189
95	2	1	21	3	2	1	5	-2.94907	-2.48315	-4.45957	-4.45506
96	2	1	21	3	2	1	5	-2.94907	-2.48315	-4.45957	-4.45506
97	9	2	5	2	11	3	1	-29.8542	-32.6879	-28.2646	-25.8875
98	4	7	10	4	1	7	1	-1.81735	-3.99003	-2.65617	-1.97006
99	2	1	2	3	2	3	5	-3.7508	-7.94065	-7.28861	-6.7595
100	2	1	21	3	2	1	5	-2.94907	-2.48315	-4.45957	-4.45506
101	4	7	10	4	1	7	1	-1.81735	-3.99003	-2.65617	-1.97006
102	2	1	21	3	2	1	5	-2.94907	-2.48315	-4.45957	-4.45506
