Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.58114	-2.46325	-3.66845	-4.89651
1	4	7	10	4	1	7	1	-1.83197	-3.92465	-2.72473	-1.91491
2	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
3	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
4	9	25	2	10	22	3	6	-4.47474	-8.28317	-6.16981	-4.34554
5	4	7	10	4	1	7	1	-1.83197	-3.92465	-2.72473	-1.91491
6	4	7	10	4	1	7	1	-1.83197	-3.92465	-2.72473	-1.91491
7	4	7	10	4	42	51	1	-2.9271	-4.71652	-5.0155	-3.80361
8	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
9	10	81	50	99	120	76	52	-6.72988	-6.38502	-5.35696	-5.11416
10	2	1	21	3	2	1	5	-2.91897	-2.47738	-4.47628	-4.5755
11	2	1	21	3	2	1	5	-2.91897	-2.47738	-4.47628	-4.5755
12	9	25	2	10	22	3	6	-4.47474	-8.28317	-6.16981	-4.34554
13	2	1	21	3	2	1	5	-2.91897	-2.47738	-4.47628	-4.5755
14	10	27	16	19	10	5	7	-20.4863	-13.0068	-15.8525	-18.6297
15	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
16	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
17	9	2	4	62	4	5	6	-3.70824	-5.25885	-5.87889	-6.71959
18	9	53	2	53	11	3	3	-32.0994	-27.831	-23.4131	-25.0352
19	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
20	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
21	4	7	10	4	1	7	1	-1.83197	-3.92465	-2.72473	-1.91491
22	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
23	1	4	2	2	6	3	17	-4.58163	-2.42486	-4.62143	-5.702
24	4	7	10	4	1	7	1	-1.83197	-3.92465	-2.72473	-1.91491
25	2	1	21	3	2	1	5	-2.91897	-2.47738	-4.47628	-4.5755
26	8	10	2	2	11	12	6	-3.94825	-7.98275	-7.67761	-7.27471
27	2	4	2	2	6	1	5	-6.06211	-4.81211	-5.99762	-7.75027
28	2	1	12	3	2	1	5	-2.60889	-2.10332	-3.68869	-4.87951
29	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
30	4	7	10	4	1	7	1	-1.83197	-3.92465	-2.72473	-1.91491
31	10	1	16	19	10	5	7	-6.02688	-2.72093	-4.25282	-5.1898
32	1	2	3	4	5	9	3	-4.58114	-2.46325	-3.66845	-4.89651
33	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
34	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
35	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
36	4	7	10	4	1	7	1	-1.83197	-3.92465	-2.72473	-1.91491
37	129	66	30	82	189	47	17	-3.24304	-4.95085	-5.68157	-4.14818
38	2	1	12	3	357	1	5	-7.06727	-6.08963	-5.50381	-7.15012
39	9	2	4	62	4	5	6	-3.70824	-5.25885	-5.87889	-6.71959
40	2	1	1	3	2	1	5	-4.60227	-3.77137	-6.39425	-7.57028
41	2	1	12	3	357	1	5	-7.06727	-6.08963	-5.50381	-7.15012
42	2	1	5	3	2	3	5	-4.21839	-3.23577	-5.56014	-4.82635
43	2	1	5	3	2	3	5	-4.21839	-3.23577	-5.56014	-4.82635
44	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
45	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
46	2	4	2	2	6	1	5	-6.06211	-4.81211	-5.99762	-7.75027
47	1	4	2	2	6	3	17	-4.58163	-2.42486	-4.62143	-5.702
48	2	1	21	3	2	1	5	-2.91897	-2.47738	-4.47628	-4.5755
49	2	1	2	3	2	3	5	-3.75391	-7.71982	-7.47163	-7.07331
50	2	1	21	3	2	1	5	-2.91897	-2.47738	-4.47628	-4.5755
51	7	17	2	15	23	3	12	-6.89409	-11.0129	-10.6289	-10.2204
52	2	4	1	2	7	1	5	-2.30305	-6.40938	-5.92673	-5.22191
53	9	2	4	62	4	5	6	-3.70824	-5.25885	-5.87889	-6.71959
54	2	4	1	2	7	1	5	-2.30305	-6.40938	-5.92673	-5.22191
55	9	2	4	62	4	5	6	-3.70824	-5.25885	-5.87889	-6.71959
56	2	1	12	88	2	1	5	-3.93583	-3.41674	-5.80628	-5.39804
57	2	1	5	3	2	3	5	-4.21839	-3.23577	-5.56014	-4.82635
58	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
59	9	2	4	62	4	5	6	-3.70824	-5.25885	-5.87889	-6.71959
60	2	1	5	3	2	3	5	-4.21839	-3.23577	-5.56014	-4.82635
61	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
62	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
63	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
64	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
65	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
66	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
67	1	2	215	4	90	24	8	-32.2811	-28.7578	-18.9228	-20.2204
68	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
69	1	2	3	4	5	9	3	-4.58114	-2.46325	-3.66845	-4.89651
70	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
71	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
72	9	25	2	10	22	3	6	-4.47474	-8.28317	-6.16981	-4.34554
73	2	15	4	48	360	25	23	-6.75717	-9.39297	-5.80922	-4.88314
74	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
75	2	1	12	88	2	1	5	-3.93583	-3.41674	-5.80628	-5.39804
76	2	4	2	2	6	1	5	-6.06211	-4.81211	-5.99762	-7.75027
77	10	1	16	19	10	5	7	-6.02688	-2.72093	-4.25282	-5.1898
78	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
79	2	1	12	3	2	1	5	-2.60889	-2.10332	-3.68869	-4.87951
80	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
81	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
82	1	4	2	2	6	3	17	-4.58163	-2.42486	-4.62143	-5.702
83	10	1	16	19	10	5	7	-6.02688	-2.72093	-4.25282	-5.1898
84	8	10	149	2	11	12	6	-4.85536	-3.95053	-5.72075	-7.26527
85	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
86	2	4	1	2	7	1	5	-2.30305	-6.40938	-5.92673	-5.22191
87	32	39	30	82	104	324	17	-8.00314	-4.65042	-7.4179	-9.48173
88	1	2	3	4	5	9	3	-4.58114	-2.46325	-3.66845	-4.89651
89	2	1	5	3	2	3	5	-4.21839	-3.23577	-5.56014	-4.82635
90	2	4	1	2	2	1	5	-2.77378	-3.66982	-4.2319	-4.10425
91	2	4	1	2	7	1	5	-2.30305	-6.40938	-5.92673	-5.22191
92	4	7	10	4	1	7	1	-1.83197	-3.92465	-2.72473	-1.91491
93	2	1	2	3	2	3	5	-3.75391	-7.71982	-7.47163	-7.07331
94	2	1	12	3	2	1	5	-2.60889	-2.10332	-3.68869	-4.87951
95	2	1	21	3	2	1	5	-2.91897	-2.47738	-4.47628	-4.5755
96	2	1	21	3	2	1	5	-2.91897	-2.47738	-4.47628	-4.5755
97	9	2	5	2	11	3	1	-30.691	-33.0858	-27.9136	-27.1185
98	4	7	10	4	1	7	1	-1.83197	-3.92465	-2.72473	-1.91491
