Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.43513	-2.48422	-3.55814	-4.81051
1	4	7	10	4	1	7	1	-1.85647	-3.81425	-2.61263	-1.93215
2	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
3	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
4	9	25	2	10	22	3	6	-4.5041	-7.66109	-5.98634	-4.3491
5	4	7	10	4	1	7	1	-1.85647	-3.81425	-2.61263	-1.93215
6	4	7	10	4	1	7	1	-1.85647	-3.81425	-2.61263	-1.93215
7	4	7	10	4	42	51	1	-2.95508	-4.63442	-4.84182	-3.80984
8	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
9	10	81	50	99	120	76	52	-6.69219	-6.40737	-5.26165	-5.14799
10	2	1	21	3	2	1	5	-2.91648	-2.48365	-4.28998	-4.45216
11	2	1	21	3	2	1	5	-2.91648	-2.48365	-4.28998	-4.45216
12	9	25	2	10	22	3	6	-4.5041	-7.66109	-5.98634	-4.3491
13	2	1	21	3	2	1	5	-2.91648	-2.48365	-4.28998	-4.45216
14	10	27	16	19	10	5	7	-19.1726	-12.8607	-16.0557	-17.1507
15	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
16	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
17	9	2	4	62	4	5	6	-3.73867	-5.20198	-5.72657	-6.82007
18	9	53	2	53	11	3	3	-30.2736	-28.0123	-27.1011	-25.2382
19	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
20	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
21	4	7	10	4	1	7	1	-1.85647	-3.81425	-2.61263	-1.93215
22	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
23	1	4	2	2	6	3	17	-4.43809	-2.44363	-4.44374	-5.2984
24	4	7	10	4	1	7	1	-1.85647	-3.81425	-2.61263	-1.93215
25	2	1	21	3	2	1	5	-2.91648	-2.48365	-4.28998	-4.45216
26	8	10	2	2	11	12	6	-3.98295	-7.29348	-7.34584	-7.40206
27	2	4	2	2	6	1	5	-6.01542	-4.82819	-5.88391	-7.63816
28	2	1	12	3	2	1	5	-2.60378	-2.11074	-3.54591	-4.71247
29	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
30	4	7	10	4	1	7	1	-1.85647	-3.81425	-2.61263	-1.93215
31	10	1	16	19	10	5	7	-5.56822	-2.74249	-4.12414	-5.04702
32	1	2	3	4	5	9	3	-4.43513	-2.48422	-3.55814	-4.81051
33	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
34	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
35	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
36	4	7	10	4	1	7	1	-1.85647	-3.81425	-2.61263	-1.93215
37	129	66	30	82	189	47	17	-3.27256	-4.87472	-5.46209	-4.14976
38	2	1	12	3	357	1	5	-6.71328	-6.3673	-6.86496	-7.18784
39	9	2	4	62	4	5	6	-3.73867	-5.20198	-5.72657	-6.82007
40	2	1	1	3	2	1	5	-4.58089	-3.78023	-6.14879	-6.93858
41	2	1	12	3	357	1	5	-6.71328	-6.3673	-6.86496	-7.18784
42	2	1	5	3	2	3	5	-4.19169	-3.24645	-5.33892	-4.73166
43	2	1	5	3	2	3	5	-4.19169	-3.24645	-5.33892	-4.73166
44	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
45	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
46	2	4	2	2	6	1	5	-6.01542	-4.82819	-5.88391	-7.63816
47	1	4	2	2	6	3	17	-4.43809	-2.44363	-4.44374	-5.2984
48	2	1	21	3	2	1	5	-2.91648	-2.48365	-4.28998	-4.45216
49	2	1	2	3	2	3	5	-3.78632	-7.04799	-7.14486	-7.1975
50	2	1	21	3	2	1	5	-2.91648	-2.48365	-4.28998	-4.45216
51	7	17	2	15	23	3	12	-6.9297	-10.2886	-10.2944	-10.3481
52	2	4	1	2	7	1	5	-2.33483	-5.68454	-5.61263	-5.30418
53	9	2	4	62	4	5	6	-3.73867	-5.20198	-5.72657	-6.82007
54	2	4	1	2	7	1	5	-2.33483	-5.68454	-5.61263	-5.30418
55	9	2	4	62	4	5	6	-3.73867	-5.20198	-5.72657	-6.82007
56	2	1	12	88	2	1	5	-3.93113	-3.42387	-5.56814	-5.26815
57	2	1	5	3	2	3	5	-4.19169	-3.24645	-5.33892	-4.73166
58	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
59	9	2	4	62	4	5	6	-3.73867	-5.20198	-5.72657	-6.82007
60	2	1	5	3	2	3	5	-4.19169	-3.24645	-5.33892	-4.73166
61	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
62	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
63	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
64	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
65	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
66	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
67	1	2	215	4	90	24	8	-30.3475	-29.0954	-23.7441	-20.653
68	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
69	1	2	3	4	5	9	3	-4.43513	-2.48422	-3.55814	-4.81051
70	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
71	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
72	9	25	2	10	22	3	6	-4.5041	-7.66109	-5.98634	-4.3491
73	2	15	4	48	360	25	23	-6.74809	-9.21236	-5.70453	-4.89807
74	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
75	2	1	12	88	2	1	5	-3.93113	-3.42387	-5.56814	-5.26815
76	2	4	2	2	6	1	5	-6.01542	-4.82819	-5.88391	-7.63816
77	10	1	16	19	10	5	7	-5.56822	-2.74249	-4.12414	-5.04702
78	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
79	2	1	12	3	2	1	5	-2.60378	-2.11074	-3.54591	-4.71247
80	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
81	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
82	1	4	2	2	6	3	17	-4.43809	-2.44363	-4.44374	-5.2984
83	10	1	16	19	10	5	7	-5.56822	-2.74249	-4.12414	-5.04702
84	8	10	149	2	11	12	6	-4.83525	-3.96621	-5.56587	-6.9365
85	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
86	2	4	1	2	7	1	5	-2.33483	-5.68454	-5.61263	-5.30418
87	32	39	30	82	104	324	17	-7.54552	-4.67189	-7.17342	-8.16284
88	1	2	3	4	5	9	3	-4.43513	-2.48422	-3.55814	-4.81051
89	2	1	5	3	2	3	5	-4.19169	-3.24645	-5.33892	-4.73166
90	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
91	2	4	1	2	7	1	5	-2.33483	-5.68454	-5.61263	-5.30418
92	4	7	10	4	1	7	1	-1.85647	-3.81425	-2.61263	-1.93215
93	2	1	2	3	2	3	5	-3.78632	-7.04799	-7.14486	-7.1975
94	2	1	12	3	2	1	5	-2.60378	-2.11074	-3.54591	-4.71247
95	2	1	21	3	2	1	5	-2.91648	-2.48365	-4.28998	-4.45216
96	2	1	21	3	2	1	5	-2.91648	-2.48365	-4.28998	-4.45216
97	9	2	5	2	11	3	1	-29.1904	-31.793	-29.052	-26.785
98	4	7	10	4	1	7	1	-1.85647	-3.81425	-2.61263	-1.93215
99	2	1	2	3	2	3	5	-3.78632	-7.04799	-7.14486	-7.1975
100	2	1	21	3	2	1	5	-2.91648	-2.48365	-4.28998	-4.45216
101	4	7	10	4	1	7	1	-1.85647	-3.81425	-2.61263	-1.93215
102	2	1	21	3	2	1	5	-2.91648	-2.48365	-4.28998	-4.45216
103	1	4	2	2	6	3	17	-4.43809	-2.44363	-4.44374	-5.2984
104	2	4	5	2	10	1	5	-6.92173	-10.2693	-10.282	-10.339
105	2	1	12	88	2	1	5	-3.93113	-3.42387	-5.56814	-5.26815
106	9	2	4	62	4	5	6	-3.73867	-5.20198	-5.72657	-6.82007
107	2	165	73	147	220	190	104	-8.97515	-10.1033	-6.99242	-5.22223
108	2	1	21	3	2	1	5	-2.91648	-2.48365	-4.28998	-4.45216
109	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
110	2	1	12	3	11	1	6	-18.7811	-17.6852	-20.6344	-21.2931
111	2	1	2	3	2	3	5	-3.78632	-7.04799	-7.14486	-7.1975
112	2	4	1	2	7	1	5	-2.33483	-5.68454	-5.61263	-5.30418
113	2	1	2	3	2	3	5	-3.78632	-7.04799	-7.14486	-7.1975
114	2	1	21	3	2	1	5	-2.91648	-2.48365	-4.28998	-4.45216
115	2	4	1	2	7	1	5	-2.33483	-5.68454	-5.61263	-5.30418
116	33	39	30	82	113	43	17	-9.0472	-6.45353	-6.12626	-8.40189
117	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
118	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
119	2	4	1	2	2	1	5	-2.79374	-3.64676	-4.1028	-4.12252
