Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.60948	-2.47003	-3.61604	-4.99727
1	4	7	10	4	1	7	1	-1.83133	-3.94106	-2.64988	-1.91545
2	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
3	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
4	9	25	2	10	22	3	6	-4.4742	-8.31402	-6.02204	-4.33309
5	4	7	10	4	1	7	1	-1.83133	-3.94106	-2.64988	-1.91545
6	4	7	10	4	1	7	1	-1.83133	-3.94106	-2.64988	-1.91545
7	4	7	10	4	42	51	1	-2.9283	-4.71276	-4.9562	-3.79152
8	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
9	10	81	50	99	120	76	52	-6.72793	-6.41638	-5.28025	-5.13751
10	2	1	21	3	2	1	5	-2.92351	-2.47546	-4.43771	-4.55393
11	2	1	21	3	2	1	5	-2.92351	-2.47546	-4.43771	-4.55393
12	9	25	2	10	22	3	6	-4.4742	-8.31402	-6.02204	-4.33309
13	2	1	21	3	2	1	5	-2.92351	-2.47546	-4.43771	-4.55393
14	10	27	16	19	10	5	7	-20.1815	-12.7314	-16.1068	-18.2085
15	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
16	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
17	9	2	4	62	4	5	6	-3.71253	-5.25188	-5.89372	-6.75823
18	9	53	2	53	11	3	3	-29.3467	-27.4579	-24.1112	-26.0716
19	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
20	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
21	4	7	10	4	1	7	1	-1.83133	-3.94106	-2.64988	-1.91545
22	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
23	1	4	2	2	6	3	17	-4.60723	-2.42907	-4.55962	-5.67258
24	4	7	10	4	1	7	1	-1.83133	-3.94106	-2.64988	-1.91545
25	2	1	21	3	2	1	5	-2.92351	-2.47546	-4.43771	-4.55393
26	8	10	2	2	11	12	6	-3.95136	-7.78964	-8.00399	-7.22754
27	2	4	2	2	6	1	5	-6.07434	-4.81511	-5.95121	-7.94122
28	2	1	12	3	2	1	5	-2.6143	-2.1012	-3.65463	-4.92167
29	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
30	4	7	10	4	1	7	1	-1.83133	-3.94106	-2.64988	-1.91545
31	10	1	16	19	10	5	7	-6.10752	-2.72705	-4.18975	-5.23966
32	1	2	3	4	5	9	3	-4.60948	-2.47003	-3.61604	-4.99727
33	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
34	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
35	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
36	4	7	10	4	1	7	1	-1.83133	-3.94106	-2.64988	-1.91545
37	129	66	30	82	189	47	17	-3.24553	-4.94624	-5.61328	-4.13248
38	2	1	12	3	357	1	5	-6.10842	-6.17952	-5.50946	-7.78052
39	9	2	4	62	4	5	6	-3.71253	-5.25188	-5.89372	-6.75823
40	2	1	1	3	2	1	5	-4.60542	-3.7684	-6.37292	-7.41472
41	2	1	12	3	357	1	5	-6.10842	-6.17952	-5.50946	-7.78052
42	2	1	5	3	2	3	5	-4.22467	-3.23489	-5.4813	-4.79808
43	2	1	5	3	2	3	5	-4.22467	-3.23489	-5.4813	-4.79808
44	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
45	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
46	2	4	2	2	6	1	5	-6.07434	-4.81511	-5.95121	-7.94122
47	1	4	2	2	6	3	17	-4.60723	-2.42907	-4.55962	-5.67258
48	2	1	21	3	2	1	5	-2.92351	-2.47546	-4.43771	-4.55393
49	2	1	2	3	2	3	5	-3.75531	-7.51539	-7.80198	-7.02507
50	2	1	21	3	2	1	5	-2.92351	-2.47546	-4.43771	-4.55393
51	7	17	2	15	23	3	12	-6.89794	-10.8281	-10.9548	-10.1733
52	2	4	1	2	7	1	5	-2.30383	-6.22486	-6.19016	-5.18601
53	9	2	4	62	4	5	6	-3.71253	-5.25188	-5.89372	-6.75823
54	2	4	1	2	7	1	5	-2.30383	-6.22486	-6.19016	-5.18601
55	9	2	4	62	4	5	6	-3.71253	-5.25188	-5.89372	-6.75823
56	2	1	12	88	2	1	5	-3.94057	-3.41543	-5.76017	-5.36006
57	2	1	5	3	2	3	5	-4.22467	-3.23489	-5.4813	-4.79808
58	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
59	9	2	4	62	4	5	6	-3.71253	-5.25188	-5.89372	-6.75823
60	2	1	5	3	2	3	5	-4.22467	-3.23489	-5.4813	-4.79808
61	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
62	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
63	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
64	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
65	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
66	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
67	1	2	215	4	90	24	8	-28.8101	-29.7515	-19.1994	-21.9523
68	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
69	1	2	3	4	5	9	3	-4.60948	-2.47003	-3.61604	-4.99727
70	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
71	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
72	9	25	2	10	22	3	6	-4.4742	-8.31402	-6.02204	-4.33309
73	2	15	4	48	360	25	23	-6.74117	-9.91983	-5.70771	-4.88486
74	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
75	2	1	12	88	2	1	5	-3.94057	-3.41543	-5.76017	-5.36006
76	2	4	2	2	6	1	5	-6.07434	-4.81511	-5.95121	-7.94122
77	10	1	16	19	10	5	7	-6.10752	-2.72705	-4.18975	-5.23966
78	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
79	2	1	12	3	2	1	5	-2.6143	-2.1012	-3.65463	-4.92167
80	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
81	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
82	1	4	2	2	6	3	17	-4.60723	-2.42907	-4.55962	-5.67258
83	10	1	16	19	10	5	7	-6.10752	-2.72705	-4.18975	-5.23966
84	8	10	149	2	11	12	6	-4.86555	-3.95684	-5.67652	-7.3109
85	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
86	2	4	1	2	7	1	5	-2.30383	-6.22486	-6.19016	-5.18601
87	32	39	30	82	104	324	17	-8.08401	-4.65718	-7.34083	-9.15288
88	1	2	3	4	5	9	3	-4.60948	-2.47003	-3.61604	-4.99727
89	2	1	5	3	2	3	5	-4.22467	-3.23489	-5.4813	-4.79808
90	2	4	1	2	2	1	5	-2.77431	-3.66714	-4.19414	-4.11537
91	2	4	1	2	7	1	5	-2.30383	-6.22486	-6.19016	-5.18601
92	4	7	10	4	1	7	1	-1.83133	-3.94106	-2.64988	-1.91545
93	2	1	2	3	2	3	5	-3.75531	-7.51539	-7.80198	-7.02507
94	2	1	12	3	2	1	5	-2.6143	-2.1012	-3.65463	-4.92167
95	2	1	21	3	2	1	5	-2.92351	-2.47546	-4.43771	-4.55393
96	2	1	21	3	2	1	5	-2.92351	-2.47546	-4.43771	-4.55393
97	9	2	5	2	11	3	1	-29.4261	-32.2694	-28.8095	-26.8258
