Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.63121	-2.48606	-3.59363	-4.9171
1	4	7	10	4	1	7	1	-1.83368	-3.81068	-2.66314	-1.94963
2	2	4	1	2	2	1	5	-2.78824	-3.64413	-4.13319	-4.0878
3	2	4	1	2	2	1	5	-2.78824	-3.64413	-4.13319	-4.0878
4	9	25	2	10	22	3	6	-4.47217	-7.65227	-6.05798	-4.38774
5	4	7	10	4	1	7	1	-1.83368	-3.81068	-2.66314	-1.94963
6	4	7	10	4	1	7	1	-1.83368	-3.81068	-2.66314	-1.94963
7	4	7	10	4	42	51	1	-2.94034	-4.62776	-4.87475	-3.80544
8	2	4	1	2	2	1	5	-2.78824	-3.64413	-4.13319	-4.0878
9	10	81	50	99	120	76	52	-6.66702	-6.41386	-5.31917	-5.18974
10	2	1	21	3	2	1	5	-2.93994	-2.48406	-4.3005	-4.47897
11	2	1	21	3	2	1	5	-2.93994	-2.48406	-4.3005	-4.47897
12	9	25	2	10	22	3	6	-4.47217	-7.65227	-6.05798	-4.38774
13	2	1	21	3	2	1	5	-2.93994	-2.48406	-4.3005	-4.47897
14	10	27	16	19	10	5	7	-19.8287	-12.853	-15.7832	-17.5036
15	2	4	1	2	2	1	5	-2.78824	-3.64413	-4.13319	-4.0878
16	2	4	1	2	2	1	5	-2.78824	-3.64413	-4.13319	-4.0878
17	9	2	4	62	4	5	6	-3.73419	-5.19446	-5.73595	-6.42563
18	9	53	2	53	11	3	3	-29.0714	-28.7259	-24.7342	-27.1294
19	2	4	1	2	2	1	5	-2.78824	-3.64413	-4.13319	-4.0878
20	2	4	1	2	2	1	5	-2.78824	-3.64413	-4.13319	-4.0878
21	4	7	10	4	1	7	1	-1.83368	-3.81068	-2.66314	-1.94963
22	2	4	1	2	2	1	5	-2.78824	-3.64413	-4.13319	-4.0878
23	1	4	2	2	6	3	17	-4.62741	-2.4453	-4.46208	-5.54819
24	4	7	10	4	1	7	1	-1.83368	-3.81068	-2.66314	-1.94963
25	2	1	21	3	2	1	5	-2.93994	-2.48406	-4.3005	-4.47897
26	8	10	2	2	11	12	6	-3.97226	-7.23503	-7.26199	-6.86165
