Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.69253	-2.51025	-3.60606	-4.9016
1	4	7	10	4	1	7	1	-1.82635	-3.72058	-2.60194	-1.93768
2	2	4	1	2	2	1	5	-2.77947	-3.62188	-4.15638	-4.06876
3	2	4	1	2	2	1	5	-2.77947	-3.62188	-4.15638	-4.06876
4	9	25	2	10	22	3	6	-4.46627	-7.36203	-6.00077	-4.35095
5	4	7	10	4	1	7	1	-1.82635	-3.72058	-2.60194	-1.93768
6	4	7	10	4	1	7	1	-1.82635	-3.72058	-2.60194	-1.93768
7	4	7	10	4	42	51	1	-2.92895	-4.55473	-4.92551	-3.77444
8	2	4	1	2	2	1	5	-2.77947	-3.62188	-4.15638	-4.06876
9	10	81	50	99	120	76	52	-6.68761	-6.43923	-5.22691	-5.19185
10	2	1	21	3	2	1	5	-2.94162	-2.49634	-4.4999	-4.37733
11	2	1	21	3	2	1	5	-2.94162	-2.49634	-4.4999	-4.37733
12	9	25	2	10	22	3	6	-4.46627	-7.36203	-6.00077	-4.35095
13	2	1	21	3	2	1	5	-2.94162	-2.49634	-4.4999	-4.37733
14	10	27	16	19	10	5	7	-20.8987	-12.8485	-16.4641	-17.2312
15	2	4	1	2	2	1	5	-2.77947	-3.62188	-4.15638	-4.06876
16	2	4	1	2	2	1	5	-2.77947	-3.62188	-4.15638	-4.06876
17	9	2	4	62	4	5	6	-3.7162	-5.13211	-5.84022	-6.41145
18	9	53	2	53	11	3	3	-29.4387	-27.2467	-27.6805	-24.8255
19	2	4	1	2	2	1	5	-2.77947	-3.62188	-4.15638	-4.06876
20	2	4	1	2	2	1	5	-2.77947	-3.62188	-4.15638	-4.06876
21	4	7	10	4	1	7	1	-1.82635	-3.72058	-2.60194	-1.93768
22	2	4	1	2	2	1	5	-2.77947	-3.62188	-4.15638	-4.06876
23	1	4	2	2	6	3	17	-4.70493	-2.4694	-4.65263	-5.31896
24	4	7	10	4	1	7	1	-1.82635	-3.72058	-2.60194	-1.93768
25	2	1	21	3	2	1	5	-2.94162	-2.49634	-4.4999	-4.37733
26	8	10	2	2	11	12	6	-3.95357	-6.81363	-7.84355	-6.80755
27	2	4	2	2	6	1	5	-6.111	-4.84906	-5.9371	-7.69569
28	2	1	12	3	2	1	5	-2.63383	-2.12367	-3.66741	-4.60227
29	2	4	1	2	2	1	5	-2.77947	-3.62188	-4.15638	-4.06876
30	4	7	10	4	1	7	1	-1.82635	-3.72058	-2.60194	-1.93768
31	10	1	16	19	10	5	7	-6.43556	-2.7706	-4.20269	-5.13041
32	1	2	3	4	5	9	3	-4.69253	-2.51025	-3.60606	-4.9016
33	2	4	1	2	2	1	5	-2.77947	-3.62188	-4.15638	-4.06876
34	2	4	1	2	2	1	5	-2.77947	-3.62188	-4.15638	-4.06876
35	2	4	1	2	2	1	5	-2.77947	-3.62188	-4.15638	-4.06876
36	4	7	10	4	1	7	1	-1.82635	-3.72058	-2.60194	-1.93768
