Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.75933	-2.50061	-3.55243	-4.95239
1	4	7	10	4	1	7	1	-1.81945	-3.82324	-2.60679	-1.94049
2	2	4	1	2	2	1	5	-2.78123	-3.66707	-4.13145	-4.10404
3	2	4	1	2	2	1	5	-2.78123	-3.66707	-4.13145	-4.10404
4	9	25	2	10	22	3	6	-4.45683	-7.70695	-5.94851	-4.37024
5	4	7	10	4	1	7	1	-1.81945	-3.82324	-2.60679	-1.94049
6	4	7	10	4	1	7	1	-1.81945	-3.82324	-2.60679	-1.94049
7	4	7	10	4	42	51	1	-2.92875	-4.66291	-4.87147	-3.80314
8	2	4	1	2	2	1	5	-2.78123	-3.66707	-4.13145	-4.10404
9	10	81	50	99	120	76	52	-6.6492	-6.39772	-5.25213	-5.17733
10	2	1	21	3	2	1	5	-2.95297	-2.50338	-4.30173	-4.50317
11	2	1	21	3	2	1	5	-2.95297	-2.50338	-4.30173	-4.50317
12	9	25	2	10	22	3	6	-4.45683	-7.70695	-5.94851	-4.37024
13	2	1	21	3	2	1	5	-2.95297	-2.50338	-4.30173	-4.50317
14	10	27	16	19	10	5	7	-21.0044	-12.8677	-15.8084	-17.5954
15	2	4	1	2	2	1	5	-2.78123	-3.66707	-4.13145	-4.10404
16	2	4	1	2	2	1	5	-2.78123	-3.66707	-4.13145	-4.10404
17	9	2	4	62	4	5	6	-3.723	-5.22888	-5.81686	-6.55131
18	9	53	2	53	11	3	3	-29.0544	-26.7868	-27.5815	-24.6644
19	2	4	1	2	2	1	5	-2.78123	-3.66707	-4.13145	-4.10404
20	2	4	1	2	2	1	5	-2.78123	-3.66707	-4.13145	-4.10404
21	4	7	10	4	1	7	1	-1.81945	-3.82324	-2.60679	-1.94049
22	2	4	1	2	2	1	5	-2.78123	-3.66707	-4.13145	-4.10404
23	1	4	2	2	6	3	17	-4.77432	-2.46216	-4.42212	-5.57261
24	4	7	10	4	1	7	1	-1.81945	-3.82324	-2.60679	-1.94049
25	2	1	21	3	2	1	5	-2.95297	-2.50338	-4.30173	-4.50317
26	8	10	2	2	11	12	6	-3.95844	-7.39118	-7.76573	-6.99384
27	2	4	2	2	6	1	5	-6.13994	-4.84494	-5.88747	-7.78788
28	2	1	12	3	2	1	5	-2.64754	-2.1295	-3.56067	-4.77419
29	2	4	1	2	2	1	5	-2.78123	-3.66707	-4.13145	-4.10404
30	4	7	10	4	1	7	1	-1.81945	-3.82324	-2.60679	-1.94049
31	10	1	16	19	10	5	7	-6.73021	-2.75958	-4.11054	-5.21619
32	1	2	3	4	5	9	3	-4.75933	-2.50061	-3.55243	-4.95239
33	2	4	1	2	2	1	5	-2.78123	-3.66707	-4.13145	-4.10404
34	2	4	1	2	2	1	5	-2.78123	-3.66707	-4.13145	-4.10404
35	2	4	1	2	2	1	5	-2.78123	-3.66707	-4.13145	-4.10404
36	4	7	10	4	1	7	1	-1.81945	-3.82324	-2.60679	-1.94049
37	129	66	30	82	189	47	17	-3.24729	-4.90467	-5.50087	-4.14914
38	2	1	12	3	357	1	5	-6.18094	-5.78038	-7.2902	-7.25389
39	9	2	4	62	4	5	6	-3.723	-5.22888	-5.81686	-6.55131
