Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.5959	-2.49414	-3.54562	-4.79586
1	4	7	10	4	1	7	1	-1.83849	-3.90393	-2.68123	-1.95712
2	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
3	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
4	9	25	2	10	22	3	6	-4.47935	-8.10076	-6.19991	-4.40768
5	4	7	10	4	1	7	1	-1.83849	-3.90393	-2.68123	-1.95712
6	4	7	10	4	1	7	1	-1.83849	-3.90393	-2.68123	-1.95712
7	4	7	10	4	42	51	1	-2.93712	-4.75468	-4.94673	-3.81596
8	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
9	10	81	50	99	120	76	52	-6.71143	-6.36338	-5.29586	-5.1704
10	2	1	21	3	2	1	5	-2.9312	-2.50399	-4.28859	-4.46783
11	2	1	21	3	2	1	5	-2.9312	-2.50399	-4.28859	-4.46783
12	9	25	2	10	22	3	6	-4.47935	-8.10076	-6.19991	-4.40768
13	2	1	21	3	2	1	5	-2.9312	-2.50399	-4.28859	-4.46783
14	10	27	16	19	10	5	7	-20.4065	-12.6256	-15.8444	-17.9519
15	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
16	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
17	9	2	4	62	4	5	6	-3.72137	-5.30747	-5.73202	-6.29266
18	9	53	2	53	11	3	3	-30.4747	-26.8755	-26.7099	-24.2778
19	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
20	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
21	4	7	10	4	1	7	1	-1.83849	-3.90393	-2.68123	-1.95712
22	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
23	1	4	2	2	6	3	17	-4.59689	-2.45702	-4.41731	-5.53541
24	4	7	10	4	1	7	1	-1.83849	-3.90393	-2.68123	-1.95712
25	2	1	21	3	2	1	5	-2.9312	-2.50399	-4.28859	-4.46783
26	8	10	2	2	11	12	6	-3.96118	-8.21197	-7.40579	-6.77228
27	2	4	2	2	6	1	5	-6.07665	-4.83919	-5.86876	-7.47291
28	2	1	12	3	2	1	5	-2.62205	-2.12813	-3.53124	-4.59314
29	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
30	4	7	10	4	1	7	1	-1.83849	-3.90393	-2.68123	-1.95712
31	10	1	16	19	10	5	7	-6.04188	-2.75211	-4.11215	-5.139
32	1	2	3	4	5	9	3	-4.5959	-2.49414	-3.54562	-4.79586
33	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
34	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
35	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
36	4	7	10	4	1	7	1	-1.83849	-3.90393	-2.68123	-1.95712
37	129	66	30	82	189	47	17	-3.25328	-4.99186	-5.60818	-4.16418
38	2	1	12	3	357	1	5	-6.3498	-6.04979	-6.74937	-6.7079
39	9	2	4	62	4	5	6	-3.72137	-5.30747	-5.73202	-6.29266
40	2	1	1	3	2	1	5	-4.61522	-3.797	-6.11103	-7.05373
41	2	1	12	3	357	1	5	-6.3498	-6.04979	-6.74937	-6.7079
42	2	1	5	3	2	3	5	-4.22837	-3.26124	-5.36462	-4.83316
43	2	1	5	3	2	3	5	-4.22837	-3.26124	-5.36462	-4.83316
44	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
45	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
46	2	4	2	2	6	1	5	-6.07665	-4.83919	-5.86876	-7.47291
47	1	4	2	2	6	3	17	-4.59689	-2.45702	-4.41731	-5.53541
48	2	1	21	3	2	1	5	-2.9312	-2.50399	-4.28859	-4.46783
49	2	1	2	3	2	3	5	-3.76657	-7.89581	-7.20325	-6.57052
50	2	1	21	3	2	1	5	-2.9312	-2.50399	-4.28859	-4.46783
51	7	17	2	15	23	3	12	-6.90714	-11.3187	-10.3553	-9.71833
52	2	4	1	2	7	1	5	-2.3155	-6.69511	-5.68629	-4.8791
53	9	2	4	62	4	5	6	-3.72137	-5.30747	-5.73202	-6.29266
54	2	4	1	2	7	1	5	-2.3155	-6.69511	-5.68629	-4.8791
55	9	2	4	62	4	5	6	-3.72137	-5.30747	-5.73202	-6.29266
56	2	1	12	88	2	1	5	-3.94771	-3.44472	-5.57594	-5.32948
57	2	1	5	3	2	3	5	-4.22837	-3.26124	-5.36462	-4.83316
58	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
59	9	2	4	62	4	5	6	-3.72137	-5.30747	-5.73202	-6.29266
60	2	1	5	3	2	3	5	-4.22837	-3.26124	-5.36462	-4.83316
61	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
62	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
63	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
64	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
65	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
66	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
67	1	2	215	4	90	24	8	-29.6859	-27.2694	-23.4961	-19.5896
68	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
69	1	2	3	4	5	9	3	-4.5959	-2.49414	-3.54562	-4.79586
70	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
71	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
72	9	25	2	10	22	3	6	-4.47935	-8.10076	-6.19991	-4.40768
73	2	15	4	48	360	25	23	-6.72488	-8.70922	-5.78436	-4.95511
74	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
75	2	1	12	88	2	1	5	-3.94771	-3.44472	-5.57594	-5.32948
76	2	4	2	2	6	1	5	-6.07665	-4.83919	-5.86876	-7.47291
77	10	1	16	19	10	5	7	-6.04188	-2.75211	-4.11215	-5.139
78	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
79	2	1	12	3	2	1	5	-2.62205	-2.12813	-3.53124	-4.59314
80	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
81	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
82	1	4	2	2	6	3	17	-4.59689	-2.45702	-4.41731	-5.53541
83	10	1	16	19	10	5	7	-6.04188	-2.75211	-4.11215	-5.139
84	8	10	149	2	11	12	6	-4.86945	-3.98747	-5.54666	-6.89021
85	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
86	2	4	1	2	7	1	5	-2.3155	-6.69511	-5.68629	-4.8791
87	32	39	30	82	104	324	17	-8.02789	-4.68727	-7.12346	-8.94462
88	1	2	3	4	5	9	3	-4.5959	-2.49414	-3.54562	-4.79586
89	2	1	5	3	2	3	5	-4.22837	-3.26124	-5.36462	-4.83316
90	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
91	2	4	1	2	7	1	5	-2.3155	-6.69511	-5.68629	-4.8791
92	4	7	10	4	1	7	1	-1.83849	-3.90393	-2.68123	-1.95712
93	2	1	2	3	2	3	5	-3.76657	-7.89581	-7.20325	-6.57052
94	2	1	12	3	2	1	5	-2.62205	-2.12813	-3.53124	-4.59314
95	2	1	21	3	2	1	5	-2.9312	-2.50399	-4.28859	-4.46783
96	2	1	21	3	2	1	5	-2.9312	-2.50399	-4.28859	-4.46783
97	9	2	5	2	11	3	1	-30.4534	-31.5996	-28.8813	-26.6715
98	4	7	10	4	1	7	1	-1.83849	-3.90393	-2.68123	-1.95712
99	2	1	2	3	2	3	5	-3.76657	-7.89581	-7.20325	-6.57052
100	2	1	21	3	2	1	5	-2.9312	-2.50399	-4.28859	-4.46783
101	4	7	10	4	1	7	1	-1.83849	-3.90393	-2.68123	-1.95712
102	2	1	21	3	2	1	5	-2.9312	-2.50399	-4.28859	-4.46783
103	1	4	2	2	6	3	17	-4.59689	-2.45702	-4.41731	-5.53541
104	2	4	5	2	10	1	5	-6.90196	-11.2902	-10.3406	-9.70845
105	2	1	12	88	2	1	5	-3.94771	-3.44472	-5.57594	-5.32948
106	9	2	4	62	4	5	6	-3.72137	-5.30747	-5.73202	-6.29266
107	2	165	73	147	220	190	104	-8.86613	-9.53476	-7.23488	-5.30895
108	2	1	21	3	2	1	5	-2.9312	-2.50399	-4.28859	-4.46783
109	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
110	2	1	12	3	11	1	6	-19.6436	-17.2877	-20.3577	-20.9769
111	2	1	2	3	2	3	5	-3.76657	-7.89581	-7.20325	-6.57052
112	2	4	1	2	7	1	5	-2.3155	-6.69511	-5.68629	-4.8791
113	2	1	2	3	2	3	5	-3.76657	-7.89581	-7.20325	-6.57052
114	2	1	21	3	2	1	5	-2.9312	-2.50399	-4.28859	-4.46783
115	2	4	1	2	7	1	5	-2.3155	-6.69511	-5.68629	-4.8791
116	33	39	30	82	113	43	17	-9.58807	-6.43954	-6.11874	-7.93776
117	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
118	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
119	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
120	2	4	1	2	7	1	5	-2.3155	-6.69511	-5.68629	-4.8791
121	4	7	10	1	1	7	1	-5.28208	-8.86761	-5.99183	-6.06291
122	2	1	12	3	2	1	5	-2.62205	-2.12813	-3.53124	-4.59314
123	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
124	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
125	2	4	1	2	7	1	5	-2.3155	-6.69511	-5.68629	-4.8791
126	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
127	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
128	2	1	12	88	2	1	5	-3.94771	-3.44472	-5.57594	-5.32948
129	2	1	12	3	2	1	5	-2.62205	-2.12813	-3.53124	-4.59314
130	2	1	12	3	2	1	5	-2.62205	-2.12813	-3.53124	-4.59314
131	2	4	1	2	7	1	5	-2.3155	-6.69511	-5.68629	-4.8791
132	2	1	21	3	2	1	5	-2.9312	-2.50399	-4.28859	-4.46783
133	2	1	21	3	2	1	5	-2.9312	-2.50399	-4.28859	-4.46783
134	2	4	5	2	2	5	5	-3.6812	-7.98977	-6.85881	-5.75208
135	2	1	21	3	2	1	5	-2.9312	-2.50399	-4.28859	-4.46783
136	1	4	2	2	6	3	1	-11.7505	-9.91462	-10.4639	-11.2119
137	2	1	5	3	2	3	5	-4.22837	-3.26124	-5.36462	-4.83316
138	2	1	5	3	2	3	5	-4.22837	-3.26124	-5.36462	-4.83316
139	4	7	10	4	1	7	1	-1.83849	-3.90393	-2.68123	-1.95712
140	8	10	2	2	11	12	6	-3.96118	-8.21197	-7.40579	-6.77228
141	2	1	2	3	2	3	5	-3.76657	-7.89581	-7.20325	-6.57052
142	2	1	5	3	2	3	5	-4.22837	-3.26124	-5.36462	-4.83316
143	2	1	2	3	2	3	5	-3.76657	-7.89581	-7.20325	-6.57052
144	129	66	30	82	189	47	17	-3.25328	-4.99186	-5.60818	-4.16418
145	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
146	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
147	7	21	5	62	4	61	44	-7.16709	-3.83941	-5.53317	-7.35533
148	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
149	2	937	1	2	2	1	5	-6.43467	-7.62312	-7.33965	-6.15775
150	1	14	2	2	6	1	17	-9.19402	-6.44452	-7.88278	-6.39489
151	1	4	2	2	6	3	17	-4.59689	-2.45702	-4.41731	-5.53541
152	8	10	149	2	11	12	6	-4.86945	-3.98747	-5.54666	-6.89021
153	2	1	12	3	2	1	5	-2.62205	-2.12813	-3.53124	-4.59314
154	9	30	2	2	89	59	6	-4.96011	-9.37223	-8.4085	-7.7714
155	1	2	3	4	5	9	3	-4.5959	-2.49414	-3.54562	-4.79586
156	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
157	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
158	180	194	2	68	19	231	147	-23.9355	-29.3533	-24.8487	-18.6879
159	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
160	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
161	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
162	4	7	10	4	1	7	1	-1.83849	-3.90393	-2.68123	-1.95712
163	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
164	2	1	21	3	2	1	5	-2.9312	-2.50399	-4.28859	-4.46783
165	2	4	1	2	7	1	5	-2.3155	-6.69511	-5.68629	-4.8791
166	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
167	10	1	16	19	10	5	7	-6.04188	-2.75211	-4.11215	-5.139
168	104	7	10	4	1	7	1	-4.41802	-8.83428	-7.85424	-7.21187
169	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
170	10	27	16	19	10	5	7	-20.4065	-12.6256	-15.8444	-17.9519
171	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
172	2	1	1	3	2	1	5	-4.61522	-3.797	-6.11103	-7.05373
173	7	21	5	62	4	61	44	-7.16709	-3.83941	-5.53317	-7.35533
174	2	1	1	3	2	1	5	-4.61522	-3.797	-6.11103	-7.05373
175	10	1	16	19	10	5	7	-6.04188	-2.75211	-4.11215	-5.139
176	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
177	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
178	2	1	12	3	2	1	5	-2.62205	-2.12813	-3.53124	-4.59314
179	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
180	2	4	1	2	2	1	5	-2.78492	-3.69755	-4.12804	-4.05826
181	1	4	2	2	6	3	17	-4.59689	-2.45702	-4.41731	-5.53541
