Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.75182	-2.53484	-3.54899	-4.95045
1	4	7	10	4	1	7	1	-1.81193	-3.76555	-2.64078	-1.94192
2	2	4	1	2	2	1	5	-2.76218	-3.65185	-4.15305	-4.1148
3	2	4	1	2	2	1	5	-2.76218	-3.65185	-4.15305	-4.1148
4	9	25	2	10	22	3	6	-4.4523	-7.47854	-6.17435	-4.37671
5	4	7	10	4	1	7	1	-1.81193	-3.76555	-2.64078	-1.94192
6	4	7	10	4	1	7	1	-1.81193	-3.76555	-2.64078	-1.94192
7	4	7	10	4	42	51	1	-2.91109	-4.60482	-5.01085	-3.81836
8	2	4	1	2	2	1	5	-2.76218	-3.65185	-4.15305	-4.1148
9	10	81	50	99	120	76	52	-6.71833	-6.45181	-5.22727	-5.15903
10	2	1	21	3	2	1	5	-2.93216	-2.51917	-4.43412	-4.57024
11	2	1	21	3	2	1	5	-2.93216	-2.51917	-4.43412	-4.57024
12	9	25	2	10	22	3	6	-4.4523	-7.47854	-6.17435	-4.37671
13	2	1	21	3	2	1	5	-2.93216	-2.51917	-4.43412	-4.57024
14	10	27	16	19	10	5	7	-21.404	-12.64	-16.2644	-18.3602
15	2	4	1	2	2	1	5	-2.76218	-3.65185	-4.15305	-4.1148
16	2	4	1	2	2	1	5	-2.76218	-3.65185	-4.15305	-4.1148
17	9	2	4	62	4	5	6	-3.69686	-5.17595	-5.8274	-6.60942
18	9	53	2	53	11	3	3	-29.9442	-25.5083	-25.9483	-23.731
19	2	4	1	2	2	1	5	-2.76218	-3.65185	-4.15305	-4.1148
20	2	4	1	2	2	1	5	-2.76218	-3.65185	-4.15305	-4.1148
21	4	7	10	4	1	7	1	-1.81193	-3.76555	-2.64078	-1.94192
22	2	4	1	2	2	1	5	-2.76218	-3.65185	-4.15305	-4.1148
23	1	4	2	2	6	3	17	-4.75859	-2.49426	-4.53949	-5.72277
24	4	7	10	4	1	7	1	-1.81193	-3.76555	-2.64078	-1.94192
25	2	1	21	3	2	1	5	-2.93216	-2.51917	-4.43412	-4.57024
26	8	10	2	2	11	12	6	-3.93235	-6.91639	-8.039	-7.09559
27	2	4	2	2	6	1	5	-6.11923	-4.87128	-5.87877	-7.78929
28	2	1	12	3	2	1	5	-2.62498	-2.14503	-3.60279	-4.85443
29	2	4	1	2	2	1	5	-2.76218	-3.65185	-4.15305	-4.1148
30	4	7	10	4	1	7	1	-1.81193	-3.76555	-2.64078	-1.94192
31	10	1	16	19	10	5	7	-6.81551	-2.79507	-4.13536	-5.24305
32	1	2	3	4	5	9	3	-4.75182	-2.53484	-3.54899	-4.95045
33	2	4	1	2	2	1	5	-2.76218	-3.65185	-4.15305	-4.1148
34	2	4	1	2	2	1	5	-2.76218	-3.65185	-4.15305	-4.1148
35	2	4	1	2	2	1	5	-2.76218	-3.65185	-4.15305	-4.1148
36	4	7	10	4	1	7	1	-1.81193	-3.76555	-2.64078	-1.94192
37	129	66	30	82	189	47	17	-3.22844	-4.8522	-5.73492	-4.16555
38	2	1	12	3	357	1	5	-6.32993	-5.42763	-6.19684	-6.73444
39	9	2	4	62	4	5	6	-3.69686	-5.17595	-5.8274	-6.60942
40	2	1	1	3	2	1	5	-4.62879	-3.81758	-6.40198	-7.44008
41	2	1	12	3	357	1	5	-6.32993	-5.42763	-6.19684	-6.73444
42	2	1	5	3	2	3	5	-4.25292	-3.28821	-5.5503	-4.84616
