Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.60453	-2.49133	-3.635	-4.98541
1	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
2	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
3	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
4	9	25	2	10	22	3	6	-4.46839	-7.7644	-6.01532	-4.36347
5	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
6	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
7	4	7	10	4	42	51	1	-2.92435	-4.67042	-4.90788	-3.82001
8	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
9	10	81	50	99	120	76	52	-6.71092	-6.41739	-5.30196	-5.17383
10	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
11	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
12	9	25	2	10	22	3	6	-4.46839	-7.7644	-6.01532	-4.36347
13	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
14	10	27	16	19	10	5	7	-20.1808	-12.6895	-15.7977	-17.5167
15	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
16	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
17	9	2	4	62	4	5	6	-3.70943	-5.23537	-5.82716	-6.82822
18	9	53	2	53	11	3	3	-30.1354	-26.2281	-24.3111	-23.9236
19	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
20	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
21	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
22	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
23	1	4	2	2	6	3	17	-4.60416	-2.44953	-4.59242	-5.56606
24	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
25	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
26	8	10	2	2	11	12	6	-3.94834	-7.46688	-7.55081	-7.31491
27	2	4	2	2	6	1	5	-6.07093	-4.83429	-5.96559	-7.91061
28	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
29	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
30	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
31	10	1	16	19	10	5	7	-6.09905	-2.74861	-4.2197	-5.21481
32	1	2	3	4	5	9	3	-4.60453	-2.49133	-3.635	-4.98541
33	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
34	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
35	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
36	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
37	129	66	30	82	189	47	17	-3.24158	-4.90811	-5.54736	-4.16371
38	2	1	12	3	357	1	5	-6.4955	-5.64835	-6.0189	-6.9112
39	9	2	4	62	4	5	6	-3.70943	-5.23537	-5.82716	-6.82822
40	2	1	1	3	2	1	5	-4.60281	-3.78415	-6.36096	-7.25101
41	2	1	12	3	357	1	5	-6.4955	-5.64835	-6.0189	-6.9112
42	2	1	5	3	2	3	5	-4.22069	-3.2504	-5.49232	-4.79824
43	2	1	5	3	2	3	5	-4.22069	-3.2504	-5.49232	-4.79824
44	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
45	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
46	2	4	2	2	6	1	5	-6.07093	-4.83429	-5.96559	-7.91061
47	1	4	2	2	6	3	17	-4.60416	-2.44953	-4.59242	-5.56606
48	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
49	2	1	2	3	2	3	5	-3.75236	-7.20413	-7.34401	-7.10844
50	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
51	7	17	2	15	23	3	12	-6.89489	-10.4827	-10.502	-10.2612
52	2	4	1	2	7	1	5	-2.30085	-5.874	-5.79595	-5.25216
53	9	2	4	62	4	5	6	-3.70943	-5.23537	-5.82716	-6.82822
54	2	4	1	2	7	1	5	-2.30085	-5.874	-5.79595	-5.25216
55	9	2	4	62	4	5	6	-3.70943	-5.23537	-5.82716	-6.82822
56	2	1	12	88	2	1	5	-3.93729	-3.42968	-5.74638	-5.35212
57	2	1	5	3	2	3	5	-4.22069	-3.2504	-5.49232	-4.79824
58	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
59	9	2	4	62	4	5	6	-3.70943	-5.23537	-5.82716	-6.82822
60	2	1	5	3	2	3	5	-4.22069	-3.2504	-5.49232	-4.79824
61	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
62	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
63	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
64	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
65	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
66	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
67	1	2	215	4	90	24	8	-29.883	-26.5547	-20.3941	-19.1745
68	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
69	1	2	3	4	5	9	3	-4.60453	-2.49133	-3.635	-4.98541
70	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
71	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
72	9	25	2	10	22	3	6	-4.46839	-7.7644	-6.01532	-4.36347
73	2	15	4	48	360	25	23	-6.72151	-9.19233	-5.72903	-4.91445
74	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
75	2	1	12	88	2	1	5	-3.93729	-3.42968	-5.74638	-5.35212
76	2	4	2	2	6	1	5	-6.07093	-4.83429	-5.96559	-7.91061
77	10	1	16	19	10	5	7	-6.09905	-2.74861	-4.2197	-5.21481
78	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
79	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
80	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
81	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
82	1	4	2	2	6	3	17	-4.60416	-2.44953	-4.59242	-5.56606
83	10	1	16	19	10	5	7	-6.09905	-2.74861	-4.2197	-5.21481
84	8	10	149	2	11	12	6	-4.86251	-3.97588	-5.68884	-7.22475
85	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
86	2	4	1	2	7	1	5	-2.30085	-5.874	-5.79595	-5.25216
87	32	39	30	82	104	324	17	-8.08357	-4.67909	-7.40203	-8.72615
88	1	2	3	4	5	9	3	-4.60453	-2.49133	-3.635	-4.98541
89	2	1	5	3	2	3	5	-4.22069	-3.2504	-5.49232	-4.79824
90	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
91	2	4	1	2	7	1	5	-2.30085	-5.874	-5.79595	-5.25216
92	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
93	2	1	2	3	2	3	5	-3.75236	-7.20413	-7.34401	-7.10844
94	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
95	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
96	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
97	9	2	5	2	11	3	1	-29.4557	-31.405	-27.5785	-26.1092
98	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
99	2	1	2	3	2	3	5	-3.75236	-7.20413	-7.34401	-7.10844
100	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
101	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
102	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
103	1	4	2	2	6	3	17	-4.60416	-2.44953	-4.59242	-5.56606
104	2	4	5	2	10	1	5	-6.88769	-10.459	-10.4808	-10.2498
105	2	1	12	88	2	1	5	-3.93729	-3.42968	-5.74638	-5.35212
106	9	2	4	62	4	5	6	-3.70943	-5.23537	-5.82716	-6.82822
107	2	165	73	147	220	190	104	-8.90519	-9.9159	-6.99233	-5.23911
108	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
109	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
110	2	1	12	3	11	1	6	-18.9738	-17.3565	-19.8351	-21.0356
111	2	1	2	3	2	3	5	-3.75236	-7.20413	-7.34401	-7.10844
112	2	4	1	2	7	1	5	-2.30085	-5.874	-5.79595	-5.25216
113	2	1	2	3	2	3	5	-3.75236	-7.20413	-7.34401	-7.10844
114	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
115	2	4	1	2	7	1	5	-2.30085	-5.874	-5.79595	-5.25216
116	33	39	30	82	113	43	17	-9.63467	-6.46226	-6.17825	-8.59093
117	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
118	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
119	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
120	2	4	1	2	7	1	5	-2.30085	-5.874	-5.79595	-5.25216
121	4	7	10	1	1	7	1	-5.269	-8.71493	-6.00537	-6.14284
122	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
123	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
124	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
125	2	4	1	2	7	1	5	-2.30085	-5.874	-5.79595	-5.25216
126	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
127	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
128	2	1	12	88	2	1	5	-3.93729	-3.42968	-5.74638	-5.35212
129	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
130	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
131	2	4	1	2	7	1	5	-2.30085	-5.874	-5.79595	-5.25216
132	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
133	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
134	2	4	5	2	2	5	5	-3.66702	-7.21424	-6.89607	-5.92879
135	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
136	1	4	2	2	6	3	1	-11.4285	-9.93444	-10.2333	-11.0385
137	2	1	5	3	2	3	5	-4.22069	-3.2504	-5.49232	-4.79824
138	2	1	5	3	2	3	5	-4.22069	-3.2504	-5.49232	-4.79824
139	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
140	8	10	2	2	11	12	6	-3.94834	-7.46688	-7.55081	-7.31491
141	2	1	2	3	2	3	5	-3.75236	-7.20413	-7.34401	-7.10844
142	2	1	5	3	2	3	5	-4.22069	-3.2504	-5.49232	-4.79824
143	2	1	2	3	2	3	5	-3.75236	-7.20413	-7.34401	-7.10844
144	129	66	30	82	189	47	17	-3.24158	-4.90811	-5.54736	-4.16371
145	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
146	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
147	7	21	5	62	4	61	44	-7.22429	-3.83344	-5.68305	-7.52949
148	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
149	2	937	1	2	2	1	5	-6.57683	-7.19742	-6.53353	-6.15822
150	1	14	2	2	6	1	17	-9.24103	-6.44239	-7.79614	-6.32367
151	1	4	2	2	6	3	17	-4.60416	-2.44953	-4.59242	-5.56606
152	8	10	149	2	11	12	6	-4.86251	-3.97588	-5.68884	-7.22475
153	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
154	9	30	2	2	89	59	6	-4.94742	-8.53617	-8.55477	-8.3142
155	1	2	3	4	5	9	3	-4.60453	-2.49133	-3.635	-4.98541
156	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
157	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
158	180	194	2	68	19	231	147	-24.7037	-26.5713	-20.7321	-18.7493
159	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
160	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
161	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
162	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
163	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
164	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
165	2	4	1	2	7	1	5	-2.30085	-5.874	-5.79595	-5.25216
166	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
167	10	1	16	19	10	5	7	-6.09905	-2.74861	-4.2197	-5.21481
168	104	7	10	4	1	7	1	-4.40412	-7.99818	-7.9927	-7.75003
169	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
170	10	27	16	19	10	5	7	-20.1808	-12.6895	-15.7977	-17.5167
171	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
172	2	1	1	3	2	1	5	-4.60281	-3.78415	-6.36096	-7.25101
173	7	21	5	62	4	61	44	-7.22429	-3.83344	-5.68305	-7.52949
174	2	1	1	3	2	1	5	-4.60281	-3.78415	-6.36096	-7.25101
175	10	1	16	19	10	5	7	-6.09905	-2.74861	-4.2197	-5.21481
176	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
177	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
178	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
179	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
180	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
181	1	4	2	2	6	3	17	-4.60416	-2.44953	-4.59242	-5.56606
182	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
183	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
184	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
185	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
186	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
187	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
188	4	7	10	4	42	51	1	-2.92435	-4.67042	-4.90788	-3.82001
189	2	1	5	3	2	3	5	-4.22069	-3.2504	-5.49232	-4.79824
190	1	2	4	62	4	5	17	-6.08163	-4.84958	-7.47212	-8.48755
191	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
192	4	7	10	4	42	51	1	-2.92435	-4.67042	-4.90788	-3.82001
193	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
194	4	7	10	4	42	51	1	-2.92435	-4.67042	-4.90788	-3.82001
195	2	4	1	2	7	1	5	-2.30085	-5.874	-5.79595	-5.25216
196	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
197	1	2	3	4	5	9	3	-4.60453	-2.49133	-3.635	-4.98541
198	1	2	4	62	4	5	17	-6.08163	-4.84958	-7.47212	-8.48755
199	2	250	4	281	358	25	57	-29.2169	-29.7299	-18.4187	-17.3745
200	9	2	4	62	4	5	6	-3.70943	-5.23537	-5.82716	-6.82822
201	1	2	3	4	5	9	3	-4.60453	-2.49133	-3.635	-4.98541
202	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
203	2	4	2	4	19	3	6	-5.79193	-9.37389	-9.39112	-9.15118
204	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
205	4	7	10	4	42	51	1	-2.92435	-4.67042	-4.90788	-3.82001
206	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
207	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
208	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
209	1	2	4	62	4	5	17	-6.08163	-4.84958	-7.47212	-8.48755
210	4	7	10	4	42	51	1	-2.92435	-4.67042	-4.90788	-3.82001
211	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
212	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
213	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
214	47	2	4	2	6	5	17	-11.5801	-11.745	-6.22384	-8.74589
215	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
216	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
217	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
218	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
219	10	81	50	99	120	76	52	-6.71092	-6.41739	-5.30196	-5.17383
220	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
221	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
222	1	4	2	2	6	3	17	-4.60416	-2.44953	-4.59242	-5.56606
223	1	2	4	62	4	5	17	-6.08163	-4.84958	-7.47212	-8.48755
224	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
225	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
226	10	1	16	19	10	5	7	-6.09905	-2.74861	-4.2197	-5.21481
227	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
228	2	4	1	2	7	1	5	-2.30085	-5.874	-5.79595	-5.25216
229	1	4	2	348	6	3	17	-8.77586	-5.36283	-8.08724	-9.41645
230	1	2	4	62	4	5	17	-6.08163	-4.84958	-7.47212	-8.48755
231	10	27	16	19	10	5	7	-20.1808	-12.6895	-15.7977	-17.5167
232	1	4	2	2	6	3	17	-4.60416	-2.44953	-4.59242	-5.56606
233	4	7	10	4	42	51	1	-2.92435	-4.67042	-4.90788	-3.82001
234	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
235	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
236	2	1	12	88	2	1	5	-3.93729	-3.42968	-5.74638	-5.35212
237	2	4	1	2	7	1	5	-2.30085	-5.874	-5.79595	-5.25216
238	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
239	1	4	2	2	6	3	17	-4.60416	-2.44953	-4.59242	-5.56606
240	2	1	4	28	58	25	58	-5.67883	-8.39842	-5.39475	-4.23253
241	2	1	5	3	2	3	5	-4.22069	-3.2504	-5.49232	-4.79824
242	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
243	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
244	2	1	5	10	11	1	5	-27.4156	-21.9576	-23.7192	-25.5325
245	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
246	2	1	12	88	2	1	5	-3.93729	-3.42968	-5.74638	-5.35212
247	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
248	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
249	1	4	2	2	6	3	17	-4.60416	-2.44953	-4.59242	-5.56606
250	9	2	4	62	4	5	6	-3.70943	-5.23537	-5.82716	-6.82822
251	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
252	8	10	149	2	11	12	6	-4.86251	-3.97588	-5.68884	-7.22475
253	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
254	1	2	3	4	5	9	3	-4.60453	-2.49133	-3.635	-4.98541
255	2	1	5	3	2	3	5	-4.22069	-3.2504	-5.49232	-4.79824
256	1	307	3	4	5	9	3	-6.83605	-6.44268	-6.14862	-8.41325
257	1	4	2	2	6	3	17	-4.60416	-2.44953	-4.59242	-5.56606
258	2	4	1	2	7	1	5	-2.30085	-5.874	-5.79595	-5.25216
259	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
260	2	61	4	64	126	7	23	-6.03536	-8.57947	-5.97854	-4.24022
261	7	21	5	62	4	61	44	-7.22429	-3.83344	-5.68305	-7.52949
262	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
263	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
264	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
265	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
266	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
267	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
268	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
269	2	4	1	2	7	1	5	-2.30085	-5.874	-5.79595	-5.25216
270	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
271	1	2	4	62	4	5	17	-6.08163	-4.84958	-7.47212	-8.48755
272	4	1	21	3	2	1	5	-9.82659	-10.0701	-10.1953	-10.0869
273	10	1	16	19	10	5	7	-6.09905	-2.74861	-4.2197	-5.21481
274	33	283	44	82	189	44	17	-6.82825	-3.47324	-5.44605	-6.00702
275	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
276	10	81	50	99	120	76	52	-6.71092	-6.41739	-5.30196	-5.17383
277	4	7	10	4	42	25	1	-8.81	-9.76604	-5.82425	-5.17778
278	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
279	2	4	5	2	10	1	5	-6.88769	-10.459	-10.4808	-10.2498
280	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
281	9	2	4	62	4	5	6	-3.70943	-5.23537	-5.82716	-6.82822
282	4	7	10	4	1	7	1	-1.82603	-3.85599	-2.64558	-1.94387
283	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
284	9	2	4	62	4	5	6	-3.70943	-5.23537	-5.82716	-6.82822
285	9	2	4	62	4	5	6	-3.70943	-5.23537	-5.82716	-6.82822
286	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
287	2	1	12	88	2	1	5	-3.93729	-3.42968	-5.74638	-5.35212
288	2	1	21	3	2	1	5	-2.9203	-2.48943	-4.42725	-4.54652
289	33	39	30	79	113	44	17	-25.9983	-23.9131	-24.4455	-27.2151
290	1	2	3	4	5	9	3	-4.60453	-2.49133	-3.635	-4.98541
291	1	4	2	2	6	3	17	-4.60416	-2.44953	-4.59242	-5.56606
292	9	2	4	62	4	5	6	-3.70943	-5.23537	-5.82716	-6.82822
293	2	1	12	3	2	1	5	-2.61125	-2.11616	-3.65207	-4.8941
294	2	1	5	3	2	5	5	-5.50676	-2.82967	-4.1183	-5.56644
295	2	1	5	3	2	5	5	-5.50676	-2.82967	-4.1183	-5.56644
296	2	4	1	2	2	1	5	-2.77079	-3.66402	-4.17323	-4.14854
