Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.72803	-2.52825	-3.5743	-4.78311
1	4	7	10	4	1	7	1	-1.81407	-3.66588	-2.58066	-1.91763
2	2	4	1	2	2	1	5	-2.76817	-3.65873	-4.10506	-4.03724
3	2	4	1	2	2	1	5	-2.76817	-3.65873	-4.10506	-4.03724
4	9	25	2	10	22	3	6	-4.45275	-7.05761	-5.92818	-4.3528
5	4	7	10	4	1	7	1	-1.81407	-3.66588	-2.58066	-1.91763
6	4	7	10	4	1	7	1	-1.81407	-3.66588	-2.58066	-1.91763
7	4	7	10	4	42	51	1	-2.91696	-4.58529	-4.83235	-3.77099
8	2	4	1	2	2	1	5	-2.76817	-3.65873	-4.10506	-4.03724
9	10	81	50	99	120	76	52	-6.6896	-6.37331	-5.2282	-5.14571
10	2	1	21	3	2	1	5	-2.93493	-2.51887	-4.36289	-4.39287
11	2	1	21	3	2	1	5	-2.93493	-2.51887	-4.36289	-4.39287
12	9	25	2	10	22	3	6	-4.45275	-7.05761	-5.92818	-4.3528
13	2	1	21	3	2	1	5	-2.93493	-2.51887	-4.36289	-4.39287
14	10	27	16	19	10	5	7	-20.9495	-12.802	-16.436	-17.3723
15	2	4	1	2	2	1	5	-2.76817	-3.65873	-4.10506	-4.03724
16	2	4	1	2	2	1	5	-2.76817	-3.65873	-4.10506	-4.03724
17	9	2	4	62	4	5	6	-3.7064	-5.21243	-5.75093	-6.34756
18	9	53	2	53	11	3	3	-30.7302	-27.5141	-24.5038	-24.8719
19	2	4	1	2	2	1	5	-2.76817	-3.65873	-4.10506	-4.03724
20	2	4	1	2	2	1	5	-2.76817	-3.65873	-4.10506	-4.03724
21	4	7	10	4	1	7	1	-1.81407	-3.66588	-2.58066	-1.91763
22	2	4	1	2	2	1	5	-2.76817	-3.65873	-4.10506	-4.03724
23	1	4	2	2	6	3	17	-4.73221	-2.48705	-4.52857	-5.36387
24	4	7	10	4	1	7	1	-1.81407	-3.66588	-2.58066	-1.91763
25	2	1	21	3	2	1	5	-2.93493	-2.51887	-4.36289	-4.39287
26	8	10	2	2	11	12	6	-3.94228	-7.12142	-7.44808	-6.81176
27	2	4	2	2	6	1	5	-6.11726	-4.87065	-5.90152	-7.50374
28	2	1	12	3	2	1	5	-2.62855	-2.14832	-3.58953	-4.55816
29	2	4	1	2	2	1	5	-2.76817	-3.65873	-4.10506	-4.03724
