Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.72258	-2.49371	-3.6074	-5.00756
1	4	7	10	4	1	7	1	-1.81954	-3.82043	-2.58584	-1.8964
2	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
3	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
4	9	25	2	10	22	3	6	-4.45839	-7.6271	-5.91256	-4.31119
5	4	7	10	4	1	7	1	-1.81954	-3.82043	-2.58584	-1.8964
6	4	7	10	4	1	7	1	-1.81954	-3.82043	-2.58584	-1.8964
7	4	7	10	4	42	51	1	-2.92684	-4.67372	-4.89824	-3.76595
8	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
9	10	81	50	99	120	76	52	-6.6503	-6.38044	-5.2231	-5.12743
10	2	1	21	3	2	1	5	-2.94685	-2.49735	-4.47563	-4.51932
11	2	1	21	3	2	1	5	-2.94685	-2.49735	-4.47563	-4.51932
12	9	25	2	10	22	3	6	-4.45839	-7.6271	-5.91256	-4.31119
13	2	1	21	3	2	1	5	-2.94685	-2.49735	-4.47563	-4.51932
14	10	27	16	19	10	5	7	-21.0342	-12.8041	-16.4331	-18.0722
15	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
16	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
17	9	2	4	62	4	5	6	-3.71759	-5.25136	-5.88502	-6.70419
18	9	53	2	53	11	3	3	-29.8674	-26.9187	-24.9138	-25.6837
19	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
20	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
21	4	7	10	4	1	7	1	-1.81954	-3.82043	-2.58584	-1.8964
22	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
23	1	4	2	2	6	3	17	-4.74401	-2.4541	-4.61408	-5.64054
24	4	7	10	4	1	7	1	-1.81954	-3.82043	-2.58584	-1.8964
25	2	1	21	3	2	1	5	-2.94685	-2.49735	-4.47563	-4.51932
26	8	10	2	2	11	12	6	-3.95425	-7.59532	-8.07282	-7.13866
27	2	4	2	2	6	1	5	-6.12359	-4.83903	-5.94403	-7.96983
28	2	1	12	3	2	1	5	-2.6399	-2.12422	-3.66912	-4.89346
29	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
30	4	7	10	4	1	7	1	-1.81954	-3.82043	-2.58584	-1.8964
31	10	1	16	19	10	5	7	-6.58003	-2.75145	-4.19128	-5.2366
32	1	2	3	4	5	9	3	-4.72258	-2.49371	-3.6074	-5.00756
33	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
34	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
35	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
36	4	7	10	4	1	7	1	-1.81954	-3.82043	-2.58584	-1.8964
37	129	66	30	82	189	47	17	-3.24452	-4.91308	-5.55062	-4.10603
38	2	1	12	3	357	1	5	-6.366	-5.89413	-5.76086	-7.60351
39	9	2	4	62	4	5	6	-3.71759	-5.25136	-5.88502	-6.70419
40	2	1	1	3	2	1	5	-4.6436	-3.79303	-6.50634	-7.32021
41	2	1	12	3	357	1	5	-6.366	-5.89413	-5.76086	-7.60351
42	2	1	5	3	2	3	5	-4.25926	-3.25689	-5.52895	-4.76943
43	2	1	5	3	2	3	5	-4.25926	-3.25689	-5.52895	-4.76943
44	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
45	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
46	2	4	2	2	6	1	5	-6.12359	-4.83903	-5.94403	-7.96983
47	1	4	2	2	6	3	17	-4.74401	-2.4541	-4.61408	-5.64054
48	2	1	21	3	2	1	5	-2.94685	-2.49735	-4.47563	-4.51932
49	2	1	2	3	2	3	5	-3.75851	-7.33507	-7.87283	-6.93594
50	2	1	21	3	2	1	5	-2.94685	-2.49735	-4.47563	-4.51932
51	7	17	2	15	23	3	12	-6.90071	-10.6116	-11.0225	-10.0845
52	2	4	1	2	7	1	5	-2.30674	-5.99817	-6.22695	-5.11892
53	9	2	4	62	4	5	6	-3.71759	-5.25136	-5.88502	-6.70419
54	2	4	1	2	7	1	5	-2.30674	-5.99817	-6.22695	-5.11892
55	9	2	4	62	4	5	6	-3.71759	-5.25136	-5.88502	-6.70419
56	2	1	12	88	2	1	5	-3.96554	-3.43727	-5.83346	-5.32328
57	2	1	5	3	2	3	5	-4.25926	-3.25689	-5.52895	-4.76943
58	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
59	9	2	4	62	4	5	6	-3.71759	-5.25136	-5.88502	-6.70419
60	2	1	5	3	2	3	5	-4.25926	-3.25689	-5.52895	-4.76943
61	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
62	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
63	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
64	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
65	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
66	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
67	1	2	215	4	90	24	8	-29.0979	-26.7578	-19.9845	-21.4702
68	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
69	1	2	3	4	5	9	3	-4.72258	-2.49371	-3.6074	-5.00756
70	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
71	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
72	9	25	2	10	22	3	6	-4.45839	-7.6271	-5.91256	-4.31119
73	2	15	4	48	360	25	23	-6.63296	-8.68559	-5.63254	-4.86852
74	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
75	2	1	12	88	2	1	5	-3.96554	-3.43727	-5.83346	-5.32328
76	2	4	2	2	6	1	5	-6.12359	-4.83903	-5.94403	-7.96983
77	10	1	16	19	10	5	7	-6.58003	-2.75145	-4.19128	-5.2366
78	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
79	2	1	12	3	2	1	5	-2.6399	-2.12422	-3.66912	-4.89346
80	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
81	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
82	1	4	2	2	6	3	17	-4.74401	-2.4541	-4.61408	-5.64054
83	10	1	16	19	10	5	7	-6.58003	-2.75145	-4.19128	-5.2366
84	8	10	149	2	11	12	6	-4.90406	-3.97988	-5.70022	-7.28008
85	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
86	2	4	1	2	7	1	5	-2.30674	-5.99817	-6.22695	-5.11892
87	32	39	30	82	104	324	17	-8.70922	-4.68266	-7.47797	-9.05125
88	1	2	3	4	5	9	3	-4.72258	-2.49371	-3.6074	-5.00756
89	2	1	5	3	2	3	5	-4.25926	-3.25689	-5.52895	-4.76943
90	2	4	1	2	2	1	5	-2.7787	-3.67132	-4.16391	-4.09306
91	2	4	1	2	7	1	5	-2.30674	-5.99817	-6.22695	-5.11892
92	4	7	10	4	1	7	1	-1.81954	-3.82043	-2.58584	-1.8964
93	2	1	2	3	2	3	5	-3.75851	-7.33507	-7.87283	-6.93594
94	2	1	12	3	2	1	5	-2.6399	-2.12422	-3.66912	-4.89346
95	2	1	21	3	2	1	5	-2.94685	-2.49735	-4.47563	-4.51932
96	2	1	21	3	2	1	5	-2.94685	-2.49735	-4.47563	-4.51932
97	9	2	5	2	11	3	1	-29.5436	-31.5745	-29.1968	-26.6879
98	4	7	10	4	1	7	1	-1.81954	-3.82043	-2.58584	-1.8964
99	2	1	2	3	2	3	5	-3.75851	-7.33507	-7.87283	-6.93594
100	2	1	21	3	2	1	5	-2.94685	-2.49735	-4.47563	-4.51932
