Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.7378	-2.49409	-3.6138	-4.91337
1	4	7	10	4	1	7	1	-1.81934	-3.82416	-2.60091	-1.93387
2	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
3	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
4	9	25	2	10	22	3	6	-4.45976	-7.70016	-5.96761	-4.37663
5	4	7	10	4	1	7	1	-1.81934	-3.82416	-2.60091	-1.93387
6	4	7	10	4	1	7	1	-1.81934	-3.82416	-2.60091	-1.93387
7	4	7	10	4	42	51	1	-2.91841	-4.67808	-4.89526	-3.76153
8	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
9	10	81	50	99	120	76	52	-6.72117	-6.37701	-5.24151	-5.19872
10	2	1	21	3	2	1	5	-2.93678	-2.495	-4.46943	-4.38945
11	2	1	21	3	2	1	5	-2.93678	-2.495	-4.46943	-4.38945
12	9	25	2	10	22	3	6	-4.45976	-7.70016	-5.96761	-4.37663
13	2	1	21	3	2	1	5	-2.93678	-2.495	-4.46943	-4.38945
14	10	27	16	19	10	5	7	-21.2932	-12.6478	-16.2874	-17.4315
15	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
16	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
17	9	2	4	62	4	5	6	-3.70374	-5.24798	-5.82741	-6.1554
18	9	53	2	53	11	3	3	-31.1907	-28.5857	-26.1811	-25.2954
19	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
20	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
21	4	7	10	4	1	7	1	-1.81934	-3.82416	-2.60091	-1.93387
22	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
23	1	4	2	2	6	3	17	-4.74499	-2.45498	-4.63255	-5.50739
24	4	7	10	4	1	7	1	-1.81934	-3.82416	-2.60091	-1.93387
25	2	1	21	3	2	1	5	-2.93678	-2.495	-4.46943	-4.38945
26	8	10	2	2	11	12	6	-3.93976	-7.55775	-7.70119	-6.5337
27	2	4	2	2	6	1	5	-6.1189	-4.837	-5.94484	-7.61902
28	2	1	12	3	2	1	5	-2.62928	-2.12063	-3.65997	-4.55104
29	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
30	4	7	10	4	1	7	1	-1.81934	-3.82416	-2.60091	-1.93387
31	10	1	16	19	10	5	7	-6.70245	-2.7523	-4.20609	-5.21493
32	1	2	3	4	5	9	3	-4.7378	-2.49409	-3.6138	-4.91337
33	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
34	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
35	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
36	4	7	10	4	1	7	1	-1.81934	-3.82416	-2.60091	-1.93387
37	129	66	30	82	189	47	17	-3.23551	-4.91856	-5.54884	-4.10981
38	2	1	12	3	357	1	5	-6.89388	-6.88642	-6.58423	-7.54186
39	9	2	4	62	4	5	6	-3.70374	-5.24798	-5.82741	-6.1554
40	2	1	1	3	2	1	5	-4.63251	-3.79011	-6.49228	-6.8297
41	2	1	12	3	357	1	5	-6.89388	-6.88642	-6.58423	-7.54186
42	2	1	5	3	2	3	5	-4.25518	-3.25546	-5.55784	-4.77629
43	2	1	5	3	2	3	5	-4.25518	-3.25546	-5.55784	-4.77629
44	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
45	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
46	2	4	2	2	6	1	5	-6.1189	-4.837	-5.94484	-7.61902
47	1	4	2	2	6	3	17	-4.74499	-2.45498	-4.63255	-5.50739
48	2	1	21	3	2	1	5	-2.93678	-2.495	-4.46943	-4.38945
49	2	1	2	3	2	3	5	-3.7444	-7.28764	-7.49958	-6.32754
50	2	1	21	3	2	1	5	-2.93678	-2.495	-4.46943	-4.38945
51	7	17	2	15	23	3	12	-6.88608	-10.5836	-10.6505	-9.48053
52	2	4	1	2	7	1	5	-2.29299	-5.97017	-5.92403	-4.68115
53	9	2	4	62	4	5	6	-3.70374	-5.24798	-5.82741	-6.1554
54	2	4	1	2	7	1	5	-2.29299	-5.97017	-5.92403	-4.68115
55	9	2	4	62	4	5	6	-3.70374	-5.24798	-5.82741	-6.1554
56	2	1	12	88	2	1	5	-3.95581	-3.43584	-5.83377	-5.23959
57	2	1	5	3	2	3	5	-4.25518	-3.25546	-5.55784	-4.77629
58	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
59	9	2	4	62	4	5	6	-3.70374	-5.24798	-5.82741	-6.1554
60	2	1	5	3	2	3	5	-4.25518	-3.25546	-5.55784	-4.77629
61	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
62	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
63	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
64	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
65	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
66	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
67	1	2	215	4	90	24	8	-31.2665	-29.8004	-22.3706	-21.9314
68	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
69	1	2	3	4	5	9	3	-4.7378	-2.49409	-3.6138	-4.91337
70	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
71	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
72	9	25	2	10	22	3	6	-4.45976	-7.70016	-5.96761	-4.37663
73	2	15	4	48	360	25	23	-6.71237	-8.7393	-5.66689	-4.95054
74	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
75	2	1	12	88	2	1	5	-3.95581	-3.43584	-5.83377	-5.23959
76	2	4	2	2	6	1	5	-6.1189	-4.837	-5.94484	-7.61902
77	10	1	16	19	10	5	7	-6.70245	-2.7523	-4.20609	-5.21493
78	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
79	2	1	12	3	2	1	5	-2.62928	-2.12063	-3.65997	-4.55104
80	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
81	2	4	1	2	2	1	5	-2.76929	-3.66766	-4.15222	-4.02045
