Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.61073	-2.48289	-3.56733	-4.959
1	4	7	10	4	1	7	1	-1.82237	-3.81553	-2.59596	-1.93208
2	2	4	1	2	2	1	5	-2.77008	-3.64752	-4.13006	-4.08663
3	2	4	1	2	2	1	5	-2.77008	-3.64752	-4.13006	-4.08663
4	9	25	2	10	22	3	6	-4.46295	-7.76806	-5.931	-4.37108
5	4	7	10	4	1	7	1	-1.82237	-3.81553	-2.59596	-1.93208
6	4	7	10	4	1	7	1	-1.82237	-3.81553	-2.59596	-1.93208
7	4	7	10	4	42	51	1	-2.92199	-4.64655	-4.86364	-3.79769
8	2	4	1	2	2	1	5	-2.77008	-3.64752	-4.13006	-4.08663
9	10	81	50	99	120	76	52	-6.69716	-6.38589	-5.23979	-5.16234
10	2	1	21	3	2	1	5	-2.92052	-2.4852	-4.34344	-4.53452
11	2	1	21	3	2	1	5	-2.92052	-2.4852	-4.34344	-4.53452
12	9	25	2	10	22	3	6	-4.46295	-7.76806	-5.931	-4.37108
13	2	1	21	3	2	1	5	-2.92052	-2.4852	-4.34344	-4.53452
14	10	27	16	19	10	5	7	-20.3477	-12.83	-16.1571	-18.2958
15	2	4	1	2	2	1	5	-2.77008	-3.64752	-4.13006	-4.08663
16	2	4	1	2	2	1	5	-2.77008	-3.64752	-4.13006	-4.08663
17	9	2	4	62	4	5	6	-3.70782	-5.20547	-5.81139	-6.47444
18	9	53	2	53	11	3	3	-31.379	-27.9135	-26.5863	-25.4309
19	2	4	1	2	2	1	5	-2.77008	-3.64752	-4.13006	-4.08663
20	2	4	1	2	2	1	5	-2.77008	-3.64752	-4.13006	-4.08663
21	4	7	10	4	1	7	1	-1.82237	-3.81553	-2.59596	-1.93208
22	2	4	1	2	2	1	5	-2.77008	-3.64752	-4.13006	-4.08663
23	1	4	2	2	6	3	17	-4.61085	-2.44475	-4.47666	-5.72275
24	4	7	10	4	1	7	1	-1.82237	-3.81553	-2.59596	-1.93208
25	2	1	21	3	2	1	5	-2.92052	-2.4852	-4.34344	-4.53452
26	8	10	2	2	11	12	6	-3.94668	-7.33641	-7.72139	-6.91747
27	2	4	2	2	6	1	5	-6.07373	-4.82655	-5.90053	-7.77505
28	2	1	12	3	2	1	5	-2.61204	-2.11082	-3.58568	-4.79557
29	2	4	1	2	2	1	5	-2.77008	-3.64752	-4.13006	-4.08663
30	4	7	10	4	1	7	1	-1.82237	-3.81553	-2.59596	-1.93208
31	10	1	16	19	10	5	7	-6.1228	-2.7422	-4.13312	-5.25763
32	1	2	3	4	5	9	3	-4.61073	-2.48289	-3.56733	-4.959
33	2	4	1	2	2	1	5	-2.77008	-3.64752	-4.13006	-4.08663
34	2	4	1	2	2	1	5	-2.77008	-3.64752	-4.13006	-4.08663
35	2	4	1	2	2	1	5	-2.77008	-3.64752	-4.13006	-4.08663
36	4	7	10	4	1	7	1	-1.82237	-3.81553	-2.59596	-1.93208
37	129	66	30	82	189	47	17	-3.23875	-4.88871	-5.4938	-4.14677
38	2	1	12	3	357	1	5	-6.98562	-6.35511	-6.57183	-7.6818
39	9	2	4	62	4	5	6	-3.70782	-5.20547	-5.81139	-6.47444
40	2	1	1	3	2	1	5	-4.60549	-3.7818	-6.24361	-7.32803
41	2	1	12	3	357	1	5	-6.98562	-6.35511	-6.57183	-7.6818
42	2	1	5	3	2	3	5	-4.22065	-3.24848	-5.37118	-4.8345
43	2	1	5	3	2	3	5	-4.22065	-3.24848	-5.37118	-4.8345
44	2	4	1	2	2	1	5	-2.77008	-3.64752	-4.13006	-4.08663
45	2	4	1	2	2	1	5	-2.77008	-3.64752	-4.13006	-4.08663
46	2	4	2	2	6	1	5	-6.07373	-4.82655	-5.90053	-7.77505
47	1	4	2	2	6	3	17	-4.61085	-2.44475	-4.47666	-5.72275
48	2	1	21	3	2	1	5	-2.92052	-2.4852	-4.34344	-4.53452
49	2	1	2	3	2	3	5	-3.75132	-7.08798	-7.52089	-6.71258
50	2	1	21	3	2	1	5	-2.92052	-2.4852	-4.34344	-4.53452
51	7	17	2	15	23	3	12	-6.89296	-10.3353	-10.6705	-9.86379
52	2	4	1	2	7	1	5	-2.29996	-5.732	-5.9375	-4.97778
53	9	2	4	62	4	5	6	-3.70782	-5.20547	-5.81139	-6.47444
54	2	4	1	2	7	1	5	-2.29996	-5.732	-5.9375	-4.97778
55	9	2	4	62	4	5	6	-3.70782	-5.20547	-5.81139	-6.47444
56	2	1	12	88	2	1	5	-3.93735	-3.42614	-5.63648	-5.36675
57	2	1	5	3	2	3	5	-4.22065	-3.24848	-5.37118	-4.8345
