Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.72959	-2.48391	-3.59213	-4.90754
1	4	7	10	4	1	7	1	-1.81845	-3.83441	-2.7346	-1.97632
2	2	4	1	2	2	1	5	-2.77063	-3.66734	-4.20121	-4.12182
3	2	4	1	2	2	1	5	-2.77063	-3.66734	-4.20121	-4.12182
4	9	25	2	10	22	3	6	-4.46118	-7.68383	-6.17798	-4.41678
5	4	7	10	4	1	7	1	-1.81845	-3.83441	-2.7346	-1.97632
6	4	7	10	4	1	7	1	-1.81845	-3.83441	-2.7346	-1.97632
7	4	7	10	4	42	51	1	-2.92156	-4.67691	-4.9945	-3.83994
8	2	4	1	2	2	1	5	-2.77063	-3.66734	-4.20121	-4.12182
9	10	81	50	99	120	76	52	-6.68558	-6.37976	-5.36797	-5.20799
10	2	1	21	3	2	1	5	-2.94029	-2.48829	-4.29379	-4.51357
11	2	1	21	3	2	1	5	-2.94029	-2.48829	-4.29379	-4.51357
12	9	25	2	10	22	3	6	-4.46118	-7.68383	-6.17798	-4.41678
13	2	1	21	3	2	1	5	-2.94029	-2.48829	-4.29379	-4.51357
14	10	27	16	19	10	5	7	-20.996	-12.7973	-15.3213	-17.4521
15	2	4	1	2	2	1	5	-2.77063	-3.66734	-4.20121	-4.12182
16	2	4	1	2	2	1	5	-2.77063	-3.66734	-4.20121	-4.12182
17	9	2	4	62	4	5	6	-3.70946	-5.25145	-5.85149	-6.50405
18	9	53	2	53	11	3	3	-29.9568	-26.3851	-25.3234	-26.0134
19	2	4	1	2	2	1	5	-2.77063	-3.66734	-4.20121	-4.12182
20	2	4	1	2	2	1	5	-2.77063	-3.66734	-4.20121	-4.12182
21	4	7	10	4	1	7	1	-1.81845	-3.83441	-2.7346	-1.97632
22	2	4	1	2	2	1	5	-2.77063	-3.66734	-4.20121	-4.12182
23	1	4	2	2	6	3	17	-4.75026	-2.44374	-4.39955	-5.54911
24	4	7	10	4	1	7	1	-1.81845	-3.83441	-2.7346	-1.97632
25	2	1	21	3	2	1	5	-2.94029	-2.48829	-4.29379	-4.51357
26	8	10	2	2	11	12	6	-3.9456	-7.66835	-7.70013	-6.97277
27	2	4	2	2	6	1	5	-6.11812	-4.82967	-5.92442	-7.67392
28	2	1	12	3	2	1	5	-2.63217	-2.11529	-3.5714	-4.72442
29	2	4	1	2	2	1	5	-2.77063	-3.66734	-4.20121	-4.12182
30	4	7	10	4	1	7	1	-1.81845	-3.83441	-2.7346	-1.97632
31	10	1	16	19	10	5	7	-6.65908	-2.74123	-4.14261	-5.19891
32	1	2	3	4	5	9	3	-4.72959	-2.48391	-3.59213	-4.90754
33	2	4	1	2	2	1	5	-2.77063	-3.66734	-4.20121	-4.12182
34	2	4	1	2	2	1	5	-2.77063	-3.66734	-4.20121	-4.12182
35	2	4	1	2	2	1	5	-2.77063	-3.66734	-4.20121	-4.12182
36	4	7	10	4	1	7	1	-1.81845	-3.83441	-2.7346	-1.97632
37	129	66	30	82	189	47	17	-3.24007	-4.91468	-5.63928	-4.18954
38	2	1	12	3	357	1	5	-6.58775	-5.61432	-6.51459	-7.96368
39	9	2	4	62	4	5	6	-3.70946	-5.25145	-5.85149	-6.50405
40	2	1	1	3	2	1	5	-4.63443	-3.78339	-6.06294	-7.09846
