Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.64684	-2.49294	-3.58931	-5.03442
1	4	7	10	4	1	7	1	-1.82817	-3.63592	-2.68116	-1.87928
2	2	4	1	2	2	1	5	-2.77522	-3.59335	-4.22036	-4.1502
3	2	4	1	2	2	1	5	-2.77522	-3.59335	-4.22036	-4.1502
4	9	25	2	10	22	3	6	-4.47113	-7.22285	-6.14597	-4.28607
5	4	7	10	4	1	7	1	-1.82817	-3.63592	-2.68116	-1.87928
6	4	7	10	4	1	7	1	-1.82817	-3.63592	-2.68116	-1.87928
7	4	7	10	4	42	51	1	-2.92796	-4.50398	-5.0583	-3.7797
8	2	4	1	2	2	1	5	-2.77522	-3.59335	-4.22036	-4.1502
9	10	81	50	99	120	76	52	-6.7052	-6.37967	-5.27716	-5.09171
10	2	1	21	3	2	1	5	-2.93159	-2.48574	-4.45129	-4.61291
11	2	1	21	3	2	1	5	-2.93159	-2.48574	-4.45129	-4.61291
12	9	25	2	10	22	3	6	-4.47113	-7.22285	-6.14597	-4.28607
13	2	1	21	3	2	1	5	-2.93159	-2.48574	-4.45129	-4.61291
14	10	27	16	19	10	5	7	-20.457	-13.2188	-15.929	-18.1294
15	2	4	1	2	2	1	5	-2.77522	-3.59335	-4.22036	-4.1502
16	2	4	1	2	2	1	5	-2.77522	-3.59335	-4.22036	-4.1502
17	9	2	4	62	4	5	6	-3.71327	-5.08727	-5.95024	-7.36452
18	9	53	2	53	11	3	3	-30.7572	-28.6085	-25.9131	-24.8308
19	2	4	1	2	2	1	5	-2.77522	-3.59335	-4.22036	-4.1502
20	2	4	1	2	2	1	5	-2.77522	-3.59335	-4.22036	-4.1502
21	4	7	10	4	1	7	1	-1.82817	-3.63592	-2.68116	-1.87928
22	2	4	1	2	2	1	5	-2.77522	-3.59335	-4.22036	-4.1502
23	1	4	2	2	6	3	17	-4.656	-2.45678	-4.52874	-5.69684
24	4	7	10	4	1	7	1	-1.82817	-3.63592	-2.68116	-1.87928
25	2	1	21	3	2	1	5	-2.93159	-2.48574	-4.45129	-4.61291
