Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.72846	-2.51448	-3.55022	-5.03165
1	4	7	10	4	1	7	1	-1.81008	-3.895	-2.75132	-1.92362
2	2	4	1	2	2	1	5	-2.76135	-3.70339	-4.17566	-4.09862
3	2	4	1	2	2	1	5	-2.76135	-3.70339	-4.17566	-4.09862
4	9	25	2	10	22	3	6	-4.45292	-7.74573	-6.29593	-4.35301
5	4	7	10	4	1	7	1	-1.81008	-3.895	-2.75132	-1.92362
6	4	7	10	4	1	7	1	-1.81008	-3.895	-2.75132	-1.92362
7	4	7	10	4	42	51	1	-2.91193	-4.73008	-5.02035	-3.79157
8	2	4	1	2	2	1	5	-2.76135	-3.70339	-4.17566	-4.09862
9	10	81	50	99	120	76	52	-6.68646	-6.42172	-5.35564	-5.15444
10	2	1	21	3	2	1	5	-2.93171	-2.51154	-4.2482	-4.56483
11	2	1	21	3	2	1	5	-2.93171	-2.51154	-4.2482	-4.56483
12	9	25	2	10	22	3	6	-4.45292	-7.74573	-6.29593	-4.35301
13	2	1	21	3	2	1	5	-2.93171	-2.51154	-4.2482	-4.56483
14	10	27	16	19	10	5	7	-21.1704	-12.5071	-15.5585	-18.8056
15	2	4	1	2	2	1	5	-2.76135	-3.70339	-4.17566	-4.09862
16	2	4	1	2	2	1	5	-2.76135	-3.70339	-4.17566	-4.09862
17	9	2	4	62	4	5	6	-3.69848	-5.30678	-5.79403	-6.56698
18	9	53	2	53	11	3	3	-31.1891	-25.5448	-25.0026	-25.4338
19	2	4	1	2	2	1	5	-2.76135	-3.70339	-4.17566	-4.09862
20	2	4	1	2	2	1	5	-2.76135	-3.70339	-4.17566	-4.09862
21	4	7	10	4	1	7	1	-1.81008	-3.895	-2.75132	-1.92362
22	2	4	1	2	2	1	5	-2.76135	-3.70339	-4.17566	-4.09862
23	1	4	2	2	6	3	17	-4.74969	-2.47107	-4.34285	-5.8105
