Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.66092	-2.49324	-3.64014	-5.12534
1	4	7	10	4	1	7	1	-1.81011	-3.844	-2.66675	-1.95748
2	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
3	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
4	9	25	2	10	22	3	6	-4.45051	-7.73841	-6.0136	-4.38875
5	4	7	10	4	1	7	1	-1.81011	-3.844	-2.66675	-1.95748
6	4	7	10	4	1	7	1	-1.81011	-3.844	-2.66675	-1.95748
7	4	7	10	4	42	51	1	-2.90675	-4.66604	-4.9139	-3.82254
8	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
9	10	81	50	99	120	76	52	-6.71692	-6.41204	-5.3239	-5.19423
10	2	1	21	3	2	1	5	-2.91502	-2.49046	-4.39674	-4.62049
11	2	1	21	3	2	1	5	-2.91502	-2.49046	-4.39674	-4.62049
12	9	25	2	10	22	3	6	-4.45051	-7.73841	-6.0136	-4.38875
13	2	1	21	3	2	1	5	-2.91502	-2.49046	-4.39674	-4.62049
14	10	27	16	19	10	5	7	-21.0656	-12.6596	-15.8536	-20.5682
15	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
16	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
17	9	2	4	62	4	5	6	-3.68961	-5.23148	-5.84324	-6.56386
18	9	53	2	53	11	3	3	-32.3096	-29.7897	-25.0188	-25.4563
19	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
20	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
21	4	7	10	4	1	7	1	-1.81011	-3.844	-2.66675	-1.95748
22	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
23	1	4	2	2	6	3	17	-4.66289	-2.45191	-4.54892	-5.97457
24	4	7	10	4	1	7	1	-1.81011	-3.844	-2.66675	-1.95748
25	2	1	21	3	2	1	5	-2.91502	-2.49046	-4.39674	-4.62049
26	8	10	2	2	11	12	6	-3.92726	-7.42658	-7.57494	-6.9643
27	2	4	2	2	6	1	5	-6.08244	-4.83547	-5.97116	-8.05275
28	2	1	12	3	2	1	5	-2.60667	-2.11685	-3.64468	-4.97339
29	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
30	4	7	10	4	1	7	1	-1.81011	-3.844	-2.66675	-1.95748
31	10	1	16	19	10	5	7	-6.37623	-2.75086	-4.21137	-5.40448
32	1	2	3	4	5	9	3	-4.66092	-2.49324	-3.64014	-5.12534
33	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
34	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
35	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
36	4	7	10	4	1	7	1	-1.81011	-3.844	-2.66675	-1.95748
37	129	66	30	82	189	47	17	-3.22281	-4.9049	-5.53945	-4.1696
38	2	1	12	3	357	1	5	-7.1521	-7.46547	-6.21	-7.79067
39	9	2	4	62	4	5	6	-3.68961	-5.23148	-5.84324	-6.56386
40	2	1	1	3	2	1	5	-4.60704	-3.7854	-6.28413	-7.64244
41	2	1	12	3	357	1	5	-7.1521	-7.46547	-6.21	-7.79067
42	2	1	5	3	2	3	5	-4.22591	-3.25195	-5.43466	-4.88793
43	2	1	5	3	2	3	5	-4.22591	-3.25195	-5.43466	-4.88793
44	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
45	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
46	2	4	2	2	6	1	5	-6.08244	-4.83547	-5.97116	-8.05275
47	1	4	2	2	6	3	17	-4.66289	-2.45191	-4.54892	-5.97457
48	2	1	21	3	2	1	5	-2.91502	-2.49046	-4.39674	-4.62049
49	2	1	2	3	2	3	5	-3.73296	-7.16331	-7.37012	-6.76029
50	2	1	21	3	2	1	5	-2.91502	-2.49046	-4.39674	-4.62049
51	7	17	2	15	23	3	12	-6.87311	-10.4418	-10.5254	-9.91044
52	2	4	1	2	7	1	5	-2.28202	-5.8328	-5.81844	-5.01725
53	9	2	4	62	4	5	6	-3.68961	-5.23148	-5.84324	-6.56386
54	2	4	1	2	7	1	5	-2.28202	-5.8328	-5.81844	-5.01725
55	9	2	4	62	4	5	6	-3.68961	-5.23148	-5.84324	-6.56386
56	2	1	12	88	2	1	5	-3.93304	-3.43103	-5.6855	-5.43806
57	2	1	5	3	2	3	5	-4.22591	-3.25195	-5.43466	-4.88793
58	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
59	9	2	4	62	4	5	6	-3.68961	-5.23148	-5.84324	-6.56386
60	2	1	5	3	2	3	5	-4.22591	-3.25195	-5.43466	-4.88793
61	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
62	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
63	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
64	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
65	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
66	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
67	1	2	215	4	90	24	8	-32.4694	-31.9852	-21.1523	-21.6854
68	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
69	1	2	3	4	5	9	3	-4.66092	-2.49324	-3.64014	-5.12534
70	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
71	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
72	9	25	2	10	22	3	6	-4.45051	-7.73841	-6.0136	-4.38875
73	2	15	4	48	360	25	23	-6.72128	-9.12714	-5.74808	-4.94347
74	2	4	1	2	2	1	5	-2.75689	-3.66194	-4.18712	-4.13091
75	2	1	12	88	2	1	5	-3.93304	-3.43103	-5.6855	-5.43806
76	2	4	2	2	6	1	5	-6.08244	-4.83547	-5.97116	-8.05275
