Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.64264	-2.47495	-3.49003	-4.96818
1	4	7	10	4	1	7	1	-1.82211	-3.94076	-2.70446	-1.94388
2	2	4	1	2	2	1	5	-2.77499	-3.67413	-4.1206	-4.07701
3	2	4	1	2	2	1	5	-2.77499	-3.67413	-4.1206	-4.07701
4	9	25	2	10	22	3	6	-4.46045	-8.33385	-6.27873	-4.37578
5	4	7	10	4	1	7	1	-1.82211	-3.94076	-2.70446	-1.94388
6	4	7	10	4	1	7	1	-1.82211	-3.94076	-2.70446	-1.94388
7	4	7	10	4	42	51	1	-2.9245	-4.72008	-4.98014	-3.79525
8	2	4	1	2	2	1	5	-2.77499	-3.67413	-4.1206	-4.07701
9	10	81	50	99	120	76	52	-6.67892	-6.41117	-5.30039	-5.18098
10	2	1	21	3	2	1	5	-2.92975	-2.48355	-4.19154	-4.49612
11	2	1	21	3	2	1	5	-2.92975	-2.48355	-4.19154	-4.49612
12	9	25	2	10	22	3	6	-4.46045	-8.33385	-6.27873	-4.37578
13	2	1	21	3	2	1	5	-2.92975	-2.48355	-4.19154	-4.49612
14	10	27	16	19	10	5	7	-20.6362	-12.8276	-15.587	-18.1721
15	2	4	1	2	2	1	5	-2.77499	-3.67413	-4.1206	-4.07701
16	2	4	1	2	2	1	5	-2.77499	-3.67413	-4.1206	-4.07701
17	9	2	4	62	4	5	6	-3.71215	-5.2586	-5.73382	-6.38532
18	9	53	2	53	11	3	3	-30.5147	-27.6982	-25.2382	-27.3561
19	2	4	1	2	2	1	5	-2.77499	-3.67413	-4.1206	-4.07701
20	2	4	1	2	2	1	5	-2.77499	-3.67413	-4.1206	-4.07701
21	4	7	10	4	1	7	1	-1.82211	-3.94076	-2.70446	-1.94388
22	2	4	1	2	2	1	5	-2.77499	-3.67413	-4.1206	-4.07701
23	1	4	2	2	6	3	17	-4.64634	-2.43526	-4.28251	-5.65795
24	4	7	10	4	1	7	1	-1.82211	-3.94076	-2.70446	-1.94388
25	2	1	21	3	2	1	5	-2.92975	-2.48355	-4.19154	-4.49612
26	8	10	2	2	11	12	6	-3.95049	-7.83199	-7.54533	-6.79629
27	2	4	2	2	6	1	5	-6.09037	-4.8212	-5.81598	-7.76272
28	2	1	12	3	2	1	5	-2.62221	-2.10914	-3.46128	-4.73411
29	2	4	1	2	2	1	5	-2.77499	-3.67413	-4.1206	-4.07701
30	4	7	10	4	1	7	1	-1.82211	-3.94076	-2.70446	-1.94388
31	10	1	16	19	10	5	7	-6.22857	-2.73244	-4.03628	-5.25832
32	1	2	3	4	5	9	3	-4.64264	-2.47495	-3.49003	-4.96818
33	2	4	1	2	2	1	5	-2.77499	-3.67413	-4.1206	-4.07701
34	2	4	1	2	2	1	5	-2.77499	-3.67413	-4.1206	-4.07701
35	2	4	1	2	2	1	5	-2.77499	-3.67413	-4.1206	-4.07701
36	4	7	10	4	1	7	1	-1.82211	-3.94076	-2.70446	-1.94388
37	129	66	30	82	189	47	17	-3.24098	-4.95439	-5.65085	-4.13909
38	2	1	12	3	357	1	5	-6.44116	-6.21564	-5.96382	-8.39737
39	9	2	4	62	4	5	6	-3.71215	-5.2586	-5.73382	-6.38532
40	2	1	1	3	2	1	5	-4.61933	-3.77698	-5.93665	-7.15514
41	2	1	12	3	357	1	5	-6.44116	-6.21564	-5.96382	-8.39737
42	2	1	5	3	2	3	5	-4.23183	-3.24296	-5.23043	-4.82093
43	2	1	5	3	2	3	5	-4.23183	-3.24296	-5.23043	-4.82093
44	2	4	1	2	2	1	5	-2.77499	-3.67413	-4.1206	-4.07701
