Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.72265	-2.52313	-3.6039	-5.01207
1	4	7	10	4	1	7	1	-1.81841	-3.70076	-2.60368	-1.94382
2	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
3	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
4	9	25	2	10	22	3	6	-4.45732	-7.22749	-5.87617	-4.36868
5	4	7	10	4	1	7	1	-1.81841	-3.70076	-2.60368	-1.94382
6	4	7	10	4	1	7	1	-1.81841	-3.70076	-2.60368	-1.94382
7	4	7	10	4	42	51	1	-2.91626	-4.61708	-4.85311	-3.81458
8	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
9	10	81	50	99	120	76	52	-6.7272	-6.3576	-5.26669	-5.18262
10	2	1	21	3	2	1	5	-2.93246	-2.52066	-4.35883	-4.54528
11	2	1	21	3	2	1	5	-2.93246	-2.52066	-4.35883	-4.54528
12	9	25	2	10	22	3	6	-4.45732	-7.22749	-5.87617	-4.36868
13	2	1	21	3	2	1	5	-2.93246	-2.52066	-4.35883	-4.54528
14	10	27	16	19	10	5	7	-21.3768	-12.8284	-16.0448	-17.5454
15	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
16	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
17	9	2	4	62	4	5	6	-3.70066	-5.22457	-5.86095	-6.72726
18	9	53	2	53	11	3	3	-30.6246	-26.1787	-27.4924	-25.0755
19	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
20	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
21	4	7	10	4	1	7	1	-1.81841	-3.70076	-2.60368	-1.94382
22	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
23	1	4	2	2	6	3	17	-4.72394	-2.48531	-4.49528	-5.6159
24	4	7	10	4	1	7	1	-1.81841	-3.70076	-2.60368	-1.94382
25	2	1	21	3	2	1	5	-2.93246	-2.52066	-4.35883	-4.54528
26	8	10	2	2	11	12	6	-3.93709	-7.23316	-7.79327	-7.17706
27	2	4	2	2	6	1	5	-6.11262	-4.86631	-5.94099	-7.92899
28	2	1	12	3	2	1	5	-2.62521	-2.14801	-3.61974	-4.88377
29	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
30	4	7	10	4	1	7	1	-1.81841	-3.70076	-2.60368	-1.94382
31	10	1	16	19	10	5	7	-6.62181	-2.7826	-4.16398	-5.249
32	1	2	3	4	5	9	3	-4.72265	-2.52313	-3.6039	-5.01207
33	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
34	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
35	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
36	4	7	10	4	1	7	1	-1.81841	-3.70076	-2.60368	-1.94382
37	129	66	30	82	189	47	17	-3.2325	-4.86431	-5.46301	-4.16109
38	2	1	12	3	357	1	5	-6.36709	-5.57083	-7.1812	-7.61891
39	9	2	4	62	4	5	6	-3.70066	-5.22457	-5.86095	-6.72726
40	2	1	1	3	2	1	5	-4.62834	-3.81996	-6.25176	-7.25657
41	2	1	12	3	357	1	5	-6.36709	-5.57083	-7.1812	-7.61891
42	2	1	5	3	2	3	5	-4.24828	-3.28316	-5.3552	-4.80835
43	2	1	5	3	2	3	5	-4.24828	-3.28316	-5.3552	-4.80835
44	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
45	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
46	2	4	2	2	6	1	5	-6.11262	-4.86631	-5.94099	-7.92899
47	1	4	2	2	6	3	17	-4.72394	-2.48531	-4.49528	-5.6159
48	2	1	21	3	2	1	5	-2.93246	-2.52066	-4.35883	-4.54528
49	2	1	2	3	2	3	5	-3.74262	-6.98638	-7.59133	-6.96939
50	2	1	21	3	2	1	5	-2.93246	-2.52066	-4.35883	-4.54528
51	7	17	2	15	23	3	12	-6.88302	-10.227	-10.7432	-10.1235
52	2	4	1	2	7	1	5	-2.29153	-5.61272	-5.98976	-5.16084
53	9	2	4	62	4	5	6	-3.70066	-5.22457	-5.86095	-6.72726
54	2	4	1	2	7	1	5	-2.29153	-5.61272	-5.98976	-5.16084
55	9	2	4	62	4	5	6	-3.70066	-5.22457	-5.86095	-6.72726
56	2	1	12	88	2	1	5	-3.95091	-3.46143	-5.63189	-5.35471
57	2	1	5	3	2	3	5	-4.24828	-3.28316	-5.3552	-4.80835
58	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
59	9	2	4	62	4	5	6	-3.70066	-5.22457	-5.86095	-6.72726
60	2	1	5	3	2	3	5	-4.24828	-3.28316	-5.3552	-4.80835
61	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
62	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
63	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
64	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
65	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
66	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
67	1	2	215	4	90	24	8	-29.9371	-25.2884	-24.256	-21.2206
68	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
69	1	2	3	4	5	9	3	-4.72265	-2.52313	-3.6039	-5.01207
70	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
71	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
72	9	25	2	10	22	3	6	-4.45732	-7.22749	-5.87617	-4.36868
73	2	15	4	48	360	25	23	-6.71719	-8.25615	-5.66344	-4.92155
74	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
75	2	1	12	88	2	1	5	-3.95091	-3.46143	-5.63189	-5.35471
76	2	4	2	2	6	1	5	-6.11262	-4.86631	-5.94099	-7.92899
77	10	1	16	19	10	5	7	-6.62181	-2.7826	-4.16398	-5.249
78	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
79	2	1	12	3	2	1	5	-2.62521	-2.14801	-3.61974	-4.88377
80	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
81	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
82	1	4	2	2	6	3	17	-4.72394	-2.48531	-4.49528	-5.6159
83	10	1	16	19	10	5	7	-6.62181	-2.7826	-4.16398	-5.249
84	8	10	149	2	11	12	6	-4.88669	-4.00722	-5.63696	-7.23545
85	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
86	2	4	1	2	7	1	5	-2.29153	-5.61272	-5.98976	-5.16084
87	32	39	30	82	104	324	17	-8.63277	-4.71567	-7.22804	-8.87725
88	1	2	3	4	5	9	3	-4.72265	-2.52313	-3.6039	-5.01207
89	2	1	5	3	2	3	5	-4.24828	-3.28316	-5.3552	-4.80835
90	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
91	2	4	1	2	7	1	5	-2.29153	-5.61272	-5.98976	-5.16084
92	4	7	10	4	1	7	1	-1.81841	-3.70076	-2.60368	-1.94382
93	2	1	2	3	2	3	5	-3.74262	-6.98638	-7.59133	-6.96939
94	2	1	12	3	2	1	5	-2.62521	-2.14801	-3.61974	-4.88377
95	2	1	21	3	2	1	5	-2.93246	-2.52066	-4.35883	-4.54528
96	2	1	21	3	2	1	5	-2.93246	-2.52066	-4.35883	-4.54528
97	9	2	5	2	11	3	1	-30.5033	-30.9765	-28.7775	-25.7038
98	4	7	10	4	1	7	1	-1.81841	-3.70076	-2.60368	-1.94382
99	2	1	2	3	2	3	5	-3.74262	-6.98638	-7.59133	-6.96939
100	2	1	21	3	2	1	5	-2.93246	-2.52066	-4.35883	-4.54528
101	4	7	10	4	1	7	1	-1.81841	-3.70076	-2.60368	-1.94382
102	2	1	21	3	2	1	5	-2.93246	-2.52066	-4.35883	-4.54528
103	1	4	2	2	6	3	17	-4.72394	-2.48531	-4.49528	-5.6159
104	2	4	5	2	10	1	5	-6.87796	-10.2061	-10.73	-10.1105
105	2	1	12	88	2	1	5	-3.95091	-3.46143	-5.63189	-5.35471
106	9	2	4	62	4	5	6	-3.70066	-5.22457	-5.86095	-6.72726
107	2	165	73	147	220	190	104	-8.91616	-8.87191	-6.81032	-5.24879
108	2	1	21	3	2	1	5	-2.93246	-2.52066	-4.35883	-4.54528
109	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
110	2	1	12	3	11	1	6	-19.6839	-17.5534	-20.6788	-20.7273
111	2	1	2	3	2	3	5	-3.74262	-6.98638	-7.59133	-6.96939
112	2	4	1	2	7	1	5	-2.29153	-5.61272	-5.98976	-5.16084
113	2	1	2	3	2	3	5	-3.74262	-6.98638	-7.59133	-6.96939
114	2	1	21	3	2	1	5	-2.93246	-2.52066	-4.35883	-4.54528
115	2	4	1	2	7	1	5	-2.29153	-5.61272	-5.98976	-5.16084
116	33	39	30	82	113	43	17	-10.1824	-6.48014	-6.17415	-8.60282
117	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
118	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
119	2	4	1	2	2	1	5	-2.7681	-3.66543	-4.15837	-4.13829
