Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.60785	-2.50957	-3.54228	-5.01599
1	4	7	10	4	1	7	1	-1.82345	-3.72457	-2.62201	-1.91812
2	2	4	1	2	2	1	5	-2.76375	-3.64736	-4.05738	-4.09749
3	2	4	1	2	2	1	5	-2.76375	-3.64736	-4.05738	-4.09749
4	9	25	2	10	22	3	6	-4.46921	-7.2627	-6.12984	-4.34172
5	4	7	10	4	1	7	1	-1.82345	-3.72457	-2.62201	-1.91812
6	4	7	10	4	1	7	1	-1.82345	-3.72457	-2.62201	-1.91812
7	4	7	10	4	42	51	1	-2.91813	-4.59787	-4.84214	-3.78434
8	2	4	1	2	2	1	5	-2.76375	-3.64736	-4.05738	-4.09749
9	10	81	50	99	120	76	52	-6.72952	-6.39802	-5.24996	-5.15136
10	2	1	21	3	2	1	5	-2.91583	-2.49919	-4.29661	-4.53651
11	2	1	21	3	2	1	5	-2.91583	-2.49919	-4.29661	-4.53651
12	9	25	2	10	22	3	6	-4.46921	-7.2627	-6.12984	-4.34172
13	2	1	21	3	2	1	5	-2.91583	-2.49919	-4.29661	-4.53651
14	10	27	16	19	10	5	7	-20.5608	-12.7002	-16.617	-18.2361
15	2	4	1	2	2	1	5	-2.76375	-3.64736	-4.05738	-4.09749
16	2	4	1	2	2	1	5	-2.76375	-3.64736	-4.05738	-4.09749
17	9	2	4	62	4	5	6	-3.69815	-5.199	-5.60342	-6.60122
18	9	53	2	53	11	3	3	-32.6844	-29.6345	-27.1243	-25.4423
19	2	4	1	2	2	1	5	-2.76375	-3.64736	-4.05738	-4.09749
20	2	4	1	2	2	1	5	-2.76375	-3.64736	-4.05738	-4.09749
21	4	7	10	4	1	7	1	-1.82345	-3.72457	-2.62201	-1.91812
22	2	4	1	2	2	1	5	-2.76375	-3.64736	-4.05738	-4.09749
23	1	4	2	2	6	3	17	-4.61808	-2.46739	-4.48822	-5.7072
24	4	7	10	4	1	7	1	-1.82345	-3.72457	-2.62201	-1.91812
25	2	1	21	3	2	1	5	-2.91583	-2.49919	-4.29661	-4.53651
26	8	10	2	2	11	12	6	-3.93733	-7.12764	-7.00093	-7.02722
27	2	4	2	2	6	1	5	-6.06491	-4.8505	-5.85376	-7.92677
28	2	1	12	3	2	1	5	-2.60493	-2.1275	-3.51842	-4.87224
29	2	4	1	2	2	1	5	-2.76375	-3.64736	-4.05738	-4.09749
30	4	7	10	4	1	7	1	-1.82345	-3.72457	-2.62201	-1.91812
31	10	1	16	19	10	5	7	-6.16097	-2.76757	-4.12829	-5.27101
32	1	2	3	4	5	9	3	-4.60785	-2.50957	-3.54228	-5.01599
33	2	4	1	2	2	1	5	-2.76375	-3.64736	-4.05738	-4.09749
34	2	4	1	2	2	1	5	-2.76375	-3.64736	-4.05738	-4.09749
35	2	4	1	2	2	1	5	-2.76375	-3.64736	-4.05738	-4.09749
36	4	7	10	4	1	7	1	-1.82345	-3.72457	-2.62201	-1.91812
37	129	66	30	82	189	47	17	-3.2349	-4.84169	-5.48227	-4.12777
38	2	1	12	3	357	1	5	-7.55631	-7.38669	-6.41053	-7.58833
39	9	2	4	62	4	5	6	-3.69815	-5.199	-5.60342	-6.60122
40	2	1	1	3	2	1	5	-4.6015	-3.79715	-6.19037	-7.34908
41	2	1	12	3	357	1	5	-7.55631	-7.38669	-6.41053	-7.58833
42	2	1	5	3	2	3	5	-4.2237	-3.26241	-5.44136	-4.80567
43	2	1	5	3	2	3	5	-4.2237	-3.26241	-5.44136	-4.80567
44	2	4	1	2	2	1	5	-2.76375	-3.64736	-4.05738	-4.09749
