Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.67808	-2.46039	-3.65863	-4.71832
1	4	7	10	4	1	7	1	-1.8125	-3.73071	-2.5608	-1.96164
2	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
3	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
4	9	25	2	10	22	3	6	-4.4561	-7.48029	-5.78765	-4.39328
5	4	7	10	4	1	7	1	-1.8125	-3.73071	-2.5608	-1.96164
6	4	7	10	4	1	7	1	-1.8125	-3.73071	-2.5608	-1.96164
7	4	7	10	4	42	51	1	-2.91146	-4.55752	-4.73133	-3.82937
8	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
9	10	81	50	99	120	76	52	-6.69587	-6.38233	-5.26478	-5.18066
10	2	1	21	3	2	1	5	-2.92405	-2.46168	-4.39472	-4.39628
11	2	1	21	3	2	1	5	-2.92405	-2.46168	-4.39472	-4.39628
12	9	25	2	10	22	3	6	-4.4561	-7.48029	-5.78765	-4.39328
13	2	1	21	3	2	1	5	-2.92405	-2.46168	-4.39472	-4.39628
14	10	27	16	19	10	5	7	-21.1356	-13.2666	-16.5661	-16.7719
15	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
16	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
17	9	2	4	62	4	5	6	-3.69424	-5.12931	-5.7199	-6.59059
18	9	53	2	53	11	3	3	-30.741	-28.1654	-26.4759	-24.0359
19	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
20	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
21	4	7	10	4	1	7	1	-1.8125	-3.73071	-2.5608	-1.96164
22	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
23	1	4	2	2	6	3	17	-4.69937	-2.42174	-4.63913	-5.18843
24	4	7	10	4	1	7	1	-1.8125	-3.73071	-2.5608	-1.96164
25	2	1	21	3	2	1	5	-2.92405	-2.46168	-4.39472	-4.39628
26	8	10	2	2	11	12	6	-3.93185	-7.00844	-7.1042	-7.15771
27	2	4	2	2	6	1	5	-6.09066	-4.80612	-5.98199	-7.43886
28	2	1	12	3	2	1	5	-2.61443	-2.08951	-3.64873	-4.55155
29	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
30	4	7	10	4	1	7	1	-1.8125	-3.73071	-2.5608	-1.96164
31	10	1	16	19	10	5	7	-6.47252	-2.72039	-4.24495	-4.98618
32	1	2	3	4	5	9	3	-4.67808	-2.46039	-3.65863	-4.71832
33	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
34	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
35	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
36	4	7	10	4	1	7	1	-1.8125	-3.73071	-2.5608	-1.96164
37	129	66	30	82	189	47	17	-3.22841	-4.80213	-5.30505	-4.17374
38	2	1	12	3	357	1	5	-6.55808	-6.01703	-6.5673	-6.65118
39	9	2	4	62	4	5	6	-3.69424	-5.12931	-5.7199	-6.59059
40	2	1	1	3	2	1	5	-4.61844	-3.76174	-6.37884	-6.73206
41	2	1	12	3	357	1	5	-6.55808	-6.01703	-6.5673	-6.65118
42	2	1	5	3	2	3	5	-4.24048	-3.22795	-5.45256	-4.73259
43	2	1	5	3	2	3	5	-4.24048	-3.22795	-5.45256	-4.73259
44	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
45	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
46	2	4	2	2	6	1	5	-6.09066	-4.80612	-5.98199	-7.43886
47	1	4	2	2	6	3	17	-4.69937	-2.42174	-4.63913	-5.18843
48	2	1	21	3	2	1	5	-2.92405	-2.46168	-4.39472	-4.39628
49	2	1	2	3	2	3	5	-3.73701	-6.78658	-6.90479	-6.95151
50	2	1	21	3	2	1	5	-2.92405	-2.46168	-4.39472	-4.39628
51	7	17	2	15	23	3	12	-6.87793	-9.97853	-10.0514	-10.1042
52	2	4	1	2	7	1	5	-2.28588	-5.38199	-5.3749	-5.15655
53	9	2	4	62	4	5	6	-3.69424	-5.12931	-5.7199	-6.59059
54	2	4	1	2	7	1	5	-2.28588	-5.38199	-5.3749	-5.15655
55	9	2	4	62	4	5	6	-3.69424	-5.12931	-5.7199	-6.59059
56	2	1	12	88	2	1	5	-3.94346	-3.40181	-5.69229	-5.23449
57	2	1	5	3	2	3	5	-4.24048	-3.22795	-5.45256	-4.73259
58	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
59	9	2	4	62	4	5	6	-3.69424	-5.12931	-5.7199	-6.59059
60	2	1	5	3	2	3	5	-4.24048	-3.22795	-5.45256	-4.73259
61	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
62	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
63	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
64	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
65	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
66	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
67	1	2	215	4	90	24	8	-30.5578	-29.1293	-22.5481	-19.3023
68	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
69	1	2	3	4	5	9	3	-4.67808	-2.46039	-3.65863	-4.71832
70	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
71	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
72	9	25	2	10	22	3	6	-4.4561	-7.48029	-5.78765	-4.39328
73	2	15	4	48	360	25	23	-6.71314	-9.29968	-5.65327	-4.94161
74	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
75	2	1	12	88	2	1	5	-3.94346	-3.40181	-5.69229	-5.23449
76	2	4	2	2	6	1	5	-6.09066	-4.80612	-5.98199	-7.43886
77	10	1	16	19	10	5	7	-6.47252	-2.72039	-4.24495	-4.98618
78	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
79	2	1	12	3	2	1	5	-2.61443	-2.08951	-3.64873	-4.55155
80	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
81	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
82	1	4	2	2	6	3	17	-4.69937	-2.42174	-4.63913	-5.18843
83	10	1	16	19	10	5	7	-6.47252	-2.72039	-4.24495	-4.98618
84	8	10	149	2	11	12	6	-4.87448	-3.93739	-5.6954	-6.73548
85	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
86	2	4	1	2	7	1	5	-2.28588	-5.38199	-5.3749	-5.15655
87	32	39	30	82	104	324	17	-8.55106	-4.64765	-7.51066	-7.97844
88	1	2	3	4	5	9	3	-4.67808	-2.46039	-3.65863	-4.71832
89	2	1	5	3	2	3	5	-4.24048	-3.22795	-5.45256	-4.73259
90	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
91	2	4	1	2	7	1	5	-2.28588	-5.38199	-5.3749	-5.15655
92	4	7	10	4	1	7	1	-1.8125	-3.73071	-2.5608	-1.96164
93	2	1	2	3	2	3	5	-3.73701	-6.78658	-6.90479	-6.95151
94	2	1	12	3	2	1	5	-2.61443	-2.08951	-3.64873	-4.55155
95	2	1	21	3	2	1	5	-2.92405	-2.46168	-4.39472	-4.39628
96	2	1	21	3	2	1	5	-2.92405	-2.46168	-4.39472	-4.39628
97	9	2	5	2	11	3	1	-30.2002	-32.8237	-29.099	-26.2432
98	4	7	10	4	1	7	1	-1.8125	-3.73071	-2.5608	-1.96164
99	2	1	2	3	2	3	5	-3.73701	-6.78658	-6.90479	-6.95151
100	2	1	21	3	2	1	5	-2.92405	-2.46168	-4.39472	-4.39628
101	4	7	10	4	1	7	1	-1.8125	-3.73071	-2.5608	-1.96164
102	2	1	21	3	2	1	5	-2.92405	-2.46168	-4.39472	-4.39628
103	1	4	2	2	6	3	17	-4.69937	-2.42174	-4.63913	-5.18843
104	2	4	5	2	10	1	5	-6.87234	-9.96631	-10.0408	-10.0928
105	2	1	12	88	2	1	5	-3.94346	-3.40181	-5.69229	-5.23449
106	9	2	4	62	4	5	6	-3.69424	-5.12931	-5.7199	-6.59059
107	2	165	73	147	220	190	104	-9.06732	-10.6907	-6.80175	-5.27548
108	2	1	21	3	2	1	5	-2.92405	-2.46168	-4.39472	-4.39628
109	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
110	2	1	12	3	11	1	6	-19.4782	-18.4812	-20.9159	-20.6685
111	2	1	2	3	2	3	5	-3.73701	-6.78658	-6.90479	-6.95151
112	2	4	1	2	7	1	5	-2.28588	-5.38199	-5.3749	-5.15655
113	2	1	2	3	2	3	5	-3.73701	-6.78658	-6.90479	-6.95151
114	2	1	21	3	2	1	5	-2.92405	-2.46168	-4.39472	-4.39628
115	2	4	1	2	7	1	5	-2.28588	-5.38199	-5.3749	-5.15655
116	33	39	30	82	113	43	17	-9.63518	-6.42819	-6.18666	-8.20664
117	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
118	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
119	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
120	2	4	1	2	7	1	5	-2.28588	-5.38199	-5.3749	-5.15655
121	4	7	10	1	1	7	1	-5.25088	-8.27832	-5.95965	-6.13314
122	2	1	12	3	2	1	5	-2.61443	-2.08951	-3.64873	-4.55155
123	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
124	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
125	2	4	1	2	7	1	5	-2.28588	-5.38199	-5.3749	-5.15655
126	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
127	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
128	2	1	12	88	2	1	5	-3.94346	-3.40181	-5.69229	-5.23449
129	2	1	12	3	2	1	5	-2.61443	-2.08951	-3.64873	-4.55155
130	2	1	12	3	2	1	5	-2.61443	-2.08951	-3.64873	-4.55155
131	2	4	1	2	7	1	5	-2.28588	-5.38199	-5.3749	-5.15655
132	2	1	21	3	2	1	5	-2.92405	-2.46168	-4.39472	-4.39628
133	2	1	21	3	2	1	5	-2.92405	-2.46168	-4.39472	-4.39628
134	2	4	5	2	2	5	5	-3.65197	-6.73954	-6.52724	-5.89642
135	2	1	21	3	2	1	5	-2.92405	-2.46168	-4.39472	-4.39628
136	1	4	2	2	6	3	1	-11.7741	-10.4273	-10.8586	-10.7149
137	2	1	5	3	2	3	5	-4.24048	-3.22795	-5.45256	-4.73259
138	2	1	5	3	2	3	5	-4.24048	-3.22795	-5.45256	-4.73259
139	4	7	10	4	1	7	1	-1.8125	-3.73071	-2.5608	-1.96164
140	8	10	2	2	11	12	6	-3.93185	-7.00844	-7.1042	-7.15771
141	2	1	2	3	2	3	5	-3.73701	-6.78658	-6.90479	-6.95151
142	2	1	5	3	2	3	5	-4.24048	-3.22795	-5.45256	-4.73259
143	2	1	2	3	2	3	5	-3.73701	-6.78658	-6.90479	-6.95151
144	129	66	30	82	189	47	17	-3.22841	-4.80213	-5.30505	-4.17374
145	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
146	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
147	7	21	5	62	4	61	44	-7.64105	-3.80081	-5.73045	-6.893
148	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
149	2	937	1	2	2	1	5	-6.62533	-7.53242	-7.01202	-6.19968
150	1	14	2	2	6	1	17	-9.55489	-6.42477	-7.67631	-6.3416
151	1	4	2	2	6	3	17	-4.69937	-2.42174	-4.63913	-5.18843
152	8	10	149	2	11	12	6	-4.87448	-3.93739	-5.6954	-6.73548
153	2	1	12	3	2	1	5	-2.61443	-2.08951	-3.64873	-4.55155
154	9	30	2	2	89	59	6	-4.9308	-8.03226	-8.10468	-8.15729
155	1	2	3	4	5	9	3	-4.67808	-2.46039	-3.65863	-4.71832
156	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
157	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
158	180	194	2	68	19	231	147	-24.9839	-28.0561	-23.0447	-19.0135
159	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
160	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
161	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
162	4	7	10	4	1	7	1	-1.8125	-3.73071	-2.5608	-1.96164
163	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
164	2	1	21	3	2	1	5	-2.92405	-2.46168	-4.39472	-4.39628
165	2	4	1	2	7	1	5	-2.28588	-5.38199	-5.3749	-5.15655
166	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
167	10	1	16	19	10	5	7	-6.47252	-2.72039	-4.24495	-4.98618
168	104	7	10	4	1	7	1	-4.38843	-7.49372	-7.55291	-7.5948
169	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
170	10	27	16	19	10	5	7	-21.1356	-13.2666	-16.5661	-16.7719
171	2	4	1	2	2	1	5	-2.76039	-3.60392	-4.10374	-4.10718
