Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.53363	-2.51048	-3.60922	-4.98073
1	4	7	10	4	1	7	1	-1.83639	-3.82687	-2.66667	-1.95511
2	2	4	1	2	2	1	5	-2.78127	-3.68996	-4.20967	-4.09431
3	2	4	1	2	2	1	5	-2.78127	-3.68996	-4.20967	-4.09431
4	9	25	2	10	22	3	6	-4.48107	-7.78657	-6.16341	-4.389
5	4	7	10	4	1	7	1	-1.83639	-3.82687	-2.66667	-1.95511
6	4	7	10	4	1	7	1	-1.83639	-3.82687	-2.66667	-1.95511
7	4	7	10	4	42	51	1	-2.93769	-4.70743	-5.05238	-3.80679
8	2	4	1	2	2	1	5	-2.78127	-3.68996	-4.20967	-4.09431
9	10	81	50	99	120	76	52	-6.67626	-6.35604	-5.26061	-5.19987
10	2	1	21	3	2	1	5	-2.92195	-2.52074	-4.53238	-4.49896
11	2	1	21	3	2	1	5	-2.92195	-2.52074	-4.53238	-4.49896
12	9	25	2	10	22	3	6	-4.48107	-7.78657	-6.16341	-4.389
13	2	1	21	3	2	1	5	-2.92195	-2.52074	-4.53238	-4.49896
14	10	27	16	19	10	5	7	-19.7256	-12.8476	-16.2244	-17.783
15	2	4	1	2	2	1	5	-2.78127	-3.68996	-4.20967	-4.09431
16	2	4	1	2	2	1	5	-2.78127	-3.68996	-4.20967	-4.09431
17	9	2	4	62	4	5	6	-3.72348	-5.27173	-5.91309	-6.42044
18	9	53	2	53	11	3	3	-30.2272	-26.6307	-25.6839	-24.4316
19	2	4	1	2	2	1	5	-2.78127	-3.68996	-4.20967	-4.09431
20	2	4	1	2	2	1	5	-2.78127	-3.68996	-4.20967	-4.09431
21	4	7	10	4	1	7	1	-1.83639	-3.82687	-2.66667	-1.95511
22	2	4	1	2	2	1	5	-2.78127	-3.68996	-4.20967	-4.09431
23	1	4	2	2	6	3	17	-4.54266	-2.47602	-4.63959	-5.6273
24	4	7	10	4	1	7	1	-1.83639	-3.82687	-2.66667	-1.95511
25	2	1	21	3	2	1	5	-2.92195	-2.52074	-4.53238	-4.49896
26	8	10	2	2	11	12	6	-3.96467	-7.68306	-8.33577	-6.83017
27	2	4	2	2	6	1	5	-6.05023	-4.85598	-5.94302	-7.78237
28	2	1	12	3	2	1	5	-2.61126	-2.1451	-3.6832	-4.74129
29	2	4	1	2	2	1	5	-2.78127	-3.68996	-4.20967	-4.09431
30	4	7	10	4	1	7	1	-1.83639	-3.82687	-2.66667	-1.95511
31	10	1	16	19	10	5	7	-5.85597	-2.77048	-4.2032	-5.26053
32	1	2	3	4	5	9	3	-4.53363	-2.51048	-3.60922	-4.98073
33	2	4	1	2	2	1	5	-2.78127	-3.68996	-4.20967	-4.09431
34	2	4	1	2	2	1	5	-2.78127	-3.68996	-4.20967	-4.09431
35	2	4	1	2	2	1	5	-2.78127	-3.68996	-4.20967	-4.09431
36	4	7	10	4	1	7	1	-1.83639	-3.82687	-2.66667	-1.95511
37	129	66	30	82	189	47	17	-3.25529	-4.95121	-5.7805	-4.15335
38	2	1	12	3	357	1	5	-6.63799	-5.75112	-6.30812	-7.13198
39	9	2	4	62	4	5	6	-3.72348	-5.27173	-5.91309	-6.42044
40	2	1	1	3	2	1	5	-4.59857	-3.81715	-6.56215	-7.11368
41	2	1	12	3	357	1	5	-6.63799	-5.75112	-6.30812	-7.13198
42	2	1	5	3	2	3	5	-4.21229	-3.28143	-5.64949	-4.82229
