Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.69228	-2.46653	-3.65738	-4.94388
1	4	7	10	4	1	7	1	-1.83372	-3.79545	-2.66903	-1.96641
2	2	4	1	2	2	1	5	-2.78112	-3.64588	-4.2043	-4.06893
3	2	4	1	2	2	1	5	-2.78112	-3.64588	-4.2043	-4.06893
4	9	25	2	10	22	3	6	-4.47744	-7.61579	-6.09107	-4.40451
5	4	7	10	4	1	7	1	-1.83372	-3.79545	-2.66903	-1.96641
6	4	7	10	4	1	7	1	-1.83372	-3.79545	-2.66903	-1.96641
7	4	7	10	4	42	51	1	-2.93341	-4.64152	-4.97663	-3.8032
8	2	4	1	2	2	1	5	-2.78112	-3.64588	-4.2043	-4.06893
9	10	81	50	99	120	76	52	-6.71729	-6.35824	-5.30048	-5.21863
10	2	1	21	3	2	1	5	-2.94344	-2.47494	-4.52187	-4.44936
11	2	1	21	3	2	1	5	-2.94344	-2.47494	-4.52187	-4.44936
12	9	25	2	10	22	3	6	-4.47744	-7.61579	-6.09107	-4.40451
13	2	1	21	3	2	1	5	-2.94344	-2.47494	-4.52187	-4.44936
14	10	27	16	19	10	5	7	-20.7491	-13.0616	-16.1721	-17.6476
15	2	4	1	2	2	1	5	-2.78112	-3.64588	-4.2043	-4.06893
16	2	4	1	2	2	1	5	-2.78112	-3.64588	-4.2043	-4.06893
17	9	2	4	62	4	5	6	-3.71829	-5.21731	-5.86518	-6.26569
18	9	53	2	53	11	3	3	-29.0133	-27.6872	-24.453	-24.0688
19	2	4	1	2	2	1	5	-2.78112	-3.64588	-4.2043	-4.06893
20	2	4	1	2	2	1	5	-2.78112	-3.64588	-4.2043	-4.06893
21	4	7	10	4	1	7	1	-1.83372	-3.79545	-2.66903	-1.96641
22	2	4	1	2	2	1	5	-2.78112	-3.64588	-4.2043	-4.06893
23	1	4	2	2	6	3	17	-4.70708	-2.42792	-4.68216	-5.55981
24	4	7	10	4	1	7	1	-1.83372	-3.79545	-2.66903	-1.96641
25	2	1	21	3	2	1	5	-2.94344	-2.47494	-4.52187	-4.44936
26	8	10	2	2	11	12	6	-3.95562	-7.53578	-7.71806	-6.65973
27	2	4	2	2	6	1	5	-6.10977	-4.81449	-5.98682	-7.67427
28	2	1	12	3	2	1	5	-2.63431	-2.10237	-3.70233	-4.63057
29	2	4	1	2	2	1	5	-2.78112	-3.64588	-4.2043	-4.06893
30	4	7	10	4	1	7	1	-1.83372	-3.79545	-2.66903	-1.96641
31	10	1	16	19	10	5	7	-6.43931	-2.72474	-4.25441	-5.24103
32	1	2	3	4	5	9	3	-4.69228	-2.46653	-3.65738	-4.94388
33	2	4	1	2	2	1	5	-2.78112	-3.64588	-4.2043	-4.06893
34	2	4	1	2	2	1	5	-2.78112	-3.64588	-4.2043	-4.06893
35	2	4	1	2	2	1	5	-2.78112	-3.64588	-4.2043	-4.06893
36	4	7	10	4	1	7	1	-1.83372	-3.79545	-2.66903	-1.96641
37	129	66	30	82	189	47	17	-3.25121	-4.88119	-5.64856	-4.14917
38	2	1	12	3	357	1	5	-5.98578	-5.98299	-5.88703	-6.83934
39	9	2	4	62	4	5	6	-3.71829	-5.21731	-5.86518	-6.26569
40	2	1	1	3	2	1	5	-4.63387	-3.77177	-6.53664	-6.94402
41	2	1	12	3	357	1	5	-5.98578	-5.98299	-5.88703	-6.83934
42	2	1	5	3	2	3	5	-4.25697	-3.23495	-5.63339	-4.81579
43	2	1	5	3	2	3	5	-4.25697	-3.23495	-5.63339	-4.81579
44	2	4	1	2	2	1	5	-2.78112	-3.64588	-4.2043	-4.06893
45	2	4	1	2	2	1	5	-2.78112	-3.64588	-4.2043	-4.06893
46	2	4	2	2	6	1	5	-6.10977	-4.81449	-5.98682	-7.67427
47	1	4	2	2	6	3	17	-4.70708	-2.42792	-4.68216	-5.55981
48	2	1	21	3	2	1	5	-2.94344	-2.47494	-4.52187	-4.44936
49	2	1	2	3	2	3	5	-3.75951	-7.29383	-7.51466	-6.45542
50	2	1	21	3	2	1	5	-2.94344	-2.47494	-4.52187	-4.44936
51	7	17	2	15	23	3	12	-6.90224	-10.5322	-10.6682	-9.60619
52	2	4	1	2	7	1	5	-2.30792	-5.92452	-5.9539	-4.78876
