Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.7478	-2.47256	-3.65362	-5.01743
1	4	7	10	4	1	7	1	-1.81892	-3.77329	-2.61975	-1.946
2	2	4	1	2	2	1	5	-2.77078	-3.63464	-4.18723	-4.18523
3	2	4	1	2	2	1	5	-2.77078	-3.63464	-4.18723	-4.18523
4	9	25	2	10	22	3	6	-4.4617	-7.6254	-5.93705	-4.37887
5	4	7	10	4	1	7	1	-1.81892	-3.77329	-2.61975	-1.946
6	4	7	10	4	1	7	1	-1.81892	-3.77329	-2.61975	-1.946
7	4	7	10	4	42	51	1	-2.92101	-4.61825	-4.89855	-3.84603
8	2	4	1	2	2	1	5	-2.77078	-3.63464	-4.18723	-4.18523
9	10	81	50	99	120	76	52	-6.69423	-6.364	-5.27857	-5.16318
10	2	1	21	3	2	1	5	-2.94262	-2.47843	-4.48652	-4.65989
11	2	1	21	3	2	1	5	-2.94262	-2.47843	-4.48652	-4.65989
12	9	25	2	10	22	3	6	-4.4617	-7.6254	-5.93705	-4.37887
13	2	1	21	3	2	1	5	-2.94262	-2.47843	-4.48652	-4.65989
14	10	27	16	19	10	5	7	-21.3153	-13.0679	-16.0633	-18.0204
15	2	4	1	2	2	1	5	-2.77078	-3.63464	-4.18723	-4.18523
16	2	4	1	2	2	1	5	-2.77078	-3.63464	-4.18723	-4.18523
17	9	2	4	62	4	5	6	-3.70751	-5.18577	-5.88041	-7.05567
18	9	53	2	53	11	3	3	-31.0022	-27.5843	-27.1155	-26.4795
19	2	4	1	2	2	1	5	-2.77078	-3.63464	-4.18723	-4.18523
20	2	4	1	2	2	1	5	-2.77078	-3.63464	-4.18723	-4.18523
21	4	7	10	4	1	7	1	-1.81892	-3.77329	-2.61975	-1.946
22	2	4	1	2	2	1	5	-2.77078	-3.63464	-4.18723	-4.18523
23	1	4	2	2	6	3	17	-4.77125	-2.43552	-4.65134	-5.77916
24	4	7	10	4	1	7	1	-1.81892	-3.77329	-2.61975	-1.946
25	2	1	21	3	2	1	5	-2.94262	-2.47843	-4.48652	-4.65989
26	8	10	2	2	11	12	6	-3.94345	-7.27961	-7.77102	-7.65023
27	2	4	2	2	6	1	5	-6.12388	-4.81856	-5.98866	-7.99231
28	2	1	12	3	2	1	5	-2.63435	-2.10485	-3.6963	-5.0755
29	2	4	1	2	2	1	5	-2.77078	-3.63464	-4.18723	-4.18523
30	4	7	10	4	1	7	1	-1.81892	-3.77329	-2.61975	-1.946
