Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.49829	-2.47866	-3.58526	-5.08387
1	4	7	10	4	1	7	1	-1.84573	-3.94912	-2.60742	-1.97596
2	2	4	1	2	2	1	5	-2.7885	-3.69534	-4.1572	-4.18331
3	2	4	1	2	2	1	5	-2.7885	-3.69534	-4.1572	-4.18331
4	9	25	2	10	22	3	6	-4.49133	-8.27053	-6.01342	-4.40932
5	4	7	10	4	1	7	1	-1.84573	-3.94912	-2.60742	-1.97596
6	4	7	10	4	1	7	1	-1.84573	-3.94912	-2.60742	-1.97596
7	4	7	10	4	42	51	1	-2.94705	-4.767	-4.93743	-3.85383
8	2	4	1	2	2	1	5	-2.7885	-3.69534	-4.1572	-4.18331
9	10	81	50	99	120	76	52	-6.6792	-6.37717	-5.22878	-5.21738
10	2	1	21	3	2	1	5	-2.92255	-2.48843	-4.45729	-4.62367
11	2	1	21	3	2	1	5	-2.92255	-2.48843	-4.45729	-4.62367
12	9	25	2	10	22	3	6	-4.49133	-8.27053	-6.01342	-4.40932
13	2	1	21	3	2	1	5	-2.92255	-2.48843	-4.45729	-4.62367
14	10	27	16	19	10	5	7	-19.3888	-12.601	-16.2105	-17.7693
15	2	4	1	2	2	1	5	-2.7885	-3.69534	-4.1572	-4.18331
16	2	4	1	2	2	1	5	-2.7885	-3.69534	-4.1572	-4.18331
17	9	2	4	62	4	5	6	-3.73338	-5.31593	-5.85318	-6.80478
18	9	53	2	53	11	3	3	-30.4111	-27.5316	-26.7918	-23.5433
19	2	4	1	2	2	1	5	-2.7885	-3.69534	-4.1572	-4.18331
20	2	4	1	2	2	1	5	-2.7885	-3.69534	-4.1572	-4.18331
21	4	7	10	4	1	7	1	-1.84573	-3.94912	-2.60742	-1.97596
22	2	4	1	2	2	1	5	-2.7885	-3.69534	-4.1572	-4.18331
23	1	4	2	2	6	3	17	-4.5037	-2.43898	-4.58779	-5.76533
24	4	7	10	4	1	7	1	-1.84573	-3.94912	-2.60742	-1.97596
25	2	1	21	3	2	1	5	-2.92255	-2.48843	-4.45729	-4.62367
26	8	10	2	2	11	12	6	-3.97555	-8.57564	-7.98364	-7.26018
27	2	4	2	2	6	1	5	-6.04023	-4.8246	-5.91888	-8.03104
28	2	1	12	3	2	1	5	-2.6114	-2.11348	-3.64112	-4.99254
29	2	4	1	2	2	1	5	-2.7885	-3.69534	-4.1572	-4.18331
30	4	7	10	4	1	7	1	-1.84573	-3.94912	-2.60742	-1.97596
31	10	1	16	19	10	5	7	-5.73649	-2.73506	-4.17258	-5.32929
