Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.74483	-2.51338	-3.64529	-4.97327
1	4	7	10	4	1	7	1	-1.81737	-3.99343	-2.58078	-1.91613
2	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
3	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
4	9	25	2	10	22	3	6	-4.45326	-8.44653	-5.94472	-4.34269
5	4	7	10	4	1	7	1	-1.81737	-3.99343	-2.58078	-1.91613
6	4	7	10	4	1	7	1	-1.81737	-3.99343	-2.58078	-1.91613
7	4	7	10	4	42	51	1	-2.92613	-4.7925	-4.90161	-3.79315
8	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
9	10	81	50	99	120	76	52	-6.64423	-6.4275	-5.21826	-5.13352
10	2	1	21	3	2	1	5	-2.9497	-2.52072	-4.59117	-4.56365
11	2	1	21	3	2	1	5	-2.9497	-2.52072	-4.59117	-4.56365
12	9	25	2	10	22	3	6	-4.45326	-8.44653	-5.94472	-4.34269
13	2	1	21	3	2	1	5	-2.9497	-2.52072	-4.59117	-4.56365
14	10	27	16	19	10	5	7	-21.1762	-12.6114	-16.7371	-18.5623
15	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
16	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
17	9	2	4	62	4	5	6	-3.71902	-5.332	-5.84964	-6.66064
18	9	53	2	53	11	3	3	-31.0328	-24.6686	-28.9301	-28.2095
19	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
20	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
21	4	7	10	4	1	7	1	-1.81737	-3.99343	-2.58078	-1.91613
22	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
23	1	4	2	2	6	3	17	-4.75993	-2.47354	-4.78288	-5.73653
24	4	7	10	4	1	7	1	-1.81737	-3.99343	-2.58078	-1.91613
25	2	1	21	3	2	1	5	-2.9497	-2.52072	-4.59117	-4.56365
26	8	10	2	2	11	12	6	-3.95508	-8.27646	-7.78164	-7.13651
27	2	4	2	2	6	1	5	-6.13394	-4.85795	-5.97601	-7.86672
28	2	1	12	3	2	1	5	-2.64421	-2.14532	-3.7267	-4.89525
29	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
30	4	7	10	4	1	7	1	-1.81737	-3.99343	-2.58078	-1.91613
31	10	1	16	19	10	5	7	-6.66853	-2.77019	-4.25975	-5.24684
32	1	2	3	4	5	9	3	-4.74483	-2.51338	-3.64529	-4.97327
33	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
34	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
35	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
36	4	7	10	4	1	7	1	-1.81737	-3.99343	-2.58078	-1.91613
37	129	66	30	82	189	47	17	-3.24354	-5.02526	-5.57087	-4.13705
38	2	1	12	3	357	1	5	-6.90004	-4.97218	-7.90951	-8.88338
39	9	2	4	62	4	5	6	-3.71902	-5.332	-5.84964	-6.66064
40	2	1	1	3	2	1	5	-4.64838	-3.81229	-6.79645	-7.49442
41	2	1	12	3	357	1	5	-6.90004	-4.97218	-7.90951	-8.88338
42	2	1	5	3	2	3	5	-4.26129	-3.27781	-5.73629	-4.8203
43	2	1	5	3	2	3	5	-4.26129	-3.27781	-5.73629	-4.8203
44	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
45	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
46	2	4	2	2	6	1	5	-6.13394	-4.85795	-5.97601	-7.86672
47	1	4	2	2	6	3	17	-4.75993	-2.47354	-4.78288	-5.73653
48	2	1	21	3	2	1	5	-2.9497	-2.52072	-4.59117	-4.56365
49	2	1	2	3	2	3	5	-3.75955	-7.95184	-7.58147	-6.93411
50	2	1	21	3	2	1	5	-2.9497	-2.52072	-4.59117	-4.56365
51	7	17	2	15	23	3	12	-6.90146	-11.3976	-10.7303	-10.0823
52	2	4	1	2	7	1	5	-2.30773	-6.7819	-5.98987	-5.12746
53	9	2	4	62	4	5	6	-3.71902	-5.332	-5.84964	-6.66064
54	2	4	1	2	7	1	5	-2.30773	-6.7819	-5.98987	-5.12746
55	9	2	4	62	4	5	6	-3.71902	-5.332	-5.84964	-6.66064
56	2	1	12	88	2	1	5	-3.9679	-3.46106	-6.04217	-5.3803
57	2	1	5	3	2	3	5	-4.26129	-3.27781	-5.73629	-4.8203
58	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
59	9	2	4	62	4	5	6	-3.71902	-5.332	-5.84964	-6.66064
60	2	1	5	3	2	3	5	-4.26129	-3.27781	-5.73629	-4.8203
61	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
62	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
63	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
64	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
65	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
66	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
67	1	2	215	4	90	24	8	-30.6211	-24.5804	-26.2082	-25.292
68	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
69	1	2	3	4	5	9	3	-4.74483	-2.51338	-3.64529	-4.97327
70	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
71	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
72	9	25	2	10	22	3	6	-4.45326	-8.44653	-5.94472	-4.34269
73	2	15	4	48	360	25	23	-6.61124	-9.26012	-5.63775	-4.89019
74	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
75	2	1	12	88	2	1	5	-3.9679	-3.46106	-6.04217	-5.3803
76	2	4	2	2	6	1	5	-6.13394	-4.85795	-5.97601	-7.86672
77	10	1	16	19	10	5	7	-6.66853	-2.77019	-4.25975	-5.24684
78	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
79	2	1	12	3	2	1	5	-2.64421	-2.14532	-3.7267	-4.89525
80	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
81	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
82	1	4	2	2	6	3	17	-4.75993	-2.47354	-4.78288	-5.73653
83	10	1	16	19	10	5	7	-6.66853	-2.77019	-4.25975	-5.24684
84	8	10	149	2	11	12	6	-4.9097	-4.00518	-5.7838	-7.30222
85	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
86	2	4	1	2	7	1	5	-2.30773	-6.7819	-5.98987	-5.12746
87	32	39	30	82	104	324	17	-8.79353	-4.70339	-7.86642	-9.53938
88	1	2	3	4	5	9	3	-4.74483	-2.51338	-3.64529	-4.97327
89	2	1	5	3	2	3	5	-4.26129	-3.27781	-5.73629	-4.8203
90	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
91	2	4	1	2	7	1	5	-2.30773	-6.7819	-5.98987	-5.12746
92	4	7	10	4	1	7	1	-1.81737	-3.99343	-2.58078	-1.91613
93	2	1	2	3	2	3	5	-3.75955	-7.95184	-7.58147	-6.93411
94	2	1	12	3	2	1	5	-2.64421	-2.14532	-3.7267	-4.89525
95	2	1	21	3	2	1	5	-2.9497	-2.52072	-4.59117	-4.56365
96	2	1	21	3	2	1	5	-2.9497	-2.52072	-4.59117	-4.56365
97	9	2	5	2	11	3	1	-29.6636	-31.9219	-28.831	-26.7013
98	4	7	10	4	1	7	1	-1.81737	-3.99343	-2.58078	-1.91613
99	2	1	2	3	2	3	5	-3.75955	-7.95184	-7.58147	-6.93411
100	2	1	21	3	2	1	5	-2.9497	-2.52072	-4.59117	-4.56365
101	4	7	10	4	1	7	1	-1.81737	-3.99343	-2.58078	-1.91613
102	2	1	21	3	2	1	5	-2.9497	-2.52072	-4.59117	-4.56365
103	1	4	2	2	6	3	17	-4.75993	-2.47354	-4.78288	-5.73653
104	2	4	5	2	10	1	5	-6.89484	-11.3678	-10.7173	-10.0732
105	2	1	12	88	2	1	5	-3.9679	-3.46106	-6.04217	-5.3803
106	9	2	4	62	4	5	6	-3.71902	-5.332	-5.84964	-6.66064
107	2	165	73	147	220	190	104	-8.32605	-10.1615	-6.88662	-5.2241
108	2	1	21	3	2	1	5	-2.9497	-2.52072	-4.59117	-4.56365
109	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
110	2	1	12	3	11	1	6	-19.1642	-17.2479	-20.9907	-21.4631
111	2	1	2	3	2	3	5	-3.75955	-7.95184	-7.58147	-6.93411
112	2	4	1	2	7	1	5	-2.30773	-6.7819	-5.98987	-5.12746
113	2	1	2	3	2	3	5	-3.75955	-7.95184	-7.58147	-6.93411
114	2	1	21	3	2	1	5	-2.9497	-2.52072	-4.59117	-4.56365
115	2	4	1	2	7	1	5	-2.30773	-6.7819	-5.98987	-5.12746
116	33	39	30	82	113	43	17	-10.0319	-6.47045	-6.10943	-8.29717
117	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
118	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
119	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
120	2	4	1	2	7	1	5	-2.30773	-6.7819	-5.98987	-5.12746
121	4	7	10	1	1	7	1	-5.26786	-9.19968	-5.93525	-6.08245
122	2	1	12	3	2	1	5	-2.64421	-2.14532	-3.7267	-4.89525
123	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
124	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
125	2	4	1	2	7	1	5	-2.30773	-6.7819	-5.98987	-5.12746
126	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
127	2	4	1	2	2	1	5	-2.78007	-3.72292	-4.16194	-4.10214
128	2	1	12	88	2	1	5	-3.9679	-3.46106	-6.04217	-5.3803
129	2	1	12	3	2	1	5	-2.64421	-2.14532	-3.7267	-4.89525
130	2	1	12	3	2	1	5	-2.64421	-2.14532	-3.7267	-4.89525
131	2	4	1	2	7	1	5	-2.30773	-6.7819	-5.98987	-5.12746
132	2	1	21	3	2	1	5	-2.9497	-2.52072	-4.59117	-4.56365
133	2	1	21	3	2	1	5	-2.9497	-2.52072	-4.59117	-4.56365
134	2	4	5	2	2	5	5	-3.67276	-8.09816	-7.01625	-5.85778
135	2	1	21	3	2	1	5	-2.9497	-2.52072	-4.59117	-4.56365
136	1	4	2	2	6	3	1	-11.6518	-9.95611	-10.8268	-11.4225
137	2	1	5	3	2	3	5	-4.26129	-3.27781	-5.73629	-4.8203
138	2	1	5	3	2	3	5	-4.26129	-3.27781	-5.73629	-4.8203
139	4	7	10	4	1	7	1	-1.81737	-3.99343	-2.58078	-1.91613
140	8	10	2	2	11	12	6	-3.95508	-8.27646	-7.78164	-7.13651
141	2	1	2	3	2	3	5	-3.75955	-7.95184	-7.58147	-6.93411
