Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.62997	-2.47967	-3.51495	-4.88565
1	4	7	10	4	1	7	1	-1.82288	-3.85283	-2.6772	-1.97855
2	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
3	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
4	9	25	2	10	22	3	6	-4.46083	-7.89762	-6.33739	-4.4067
5	4	7	10	4	1	7	1	-1.82288	-3.85283	-2.6772	-1.97855
6	4	7	10	4	1	7	1	-1.82288	-3.85283	-2.6772	-1.97855
7	4	7	10	4	42	51	1	-2.92974	-4.66638	-5.0607	-3.87815
8	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
9	10	81	50	99	120	76	52	-6.6437	-6.39608	-5.23878	-5.18517
10	2	1	21	3	2	1	5	-2.93419	-2.48472	-4.37562	-4.58982
11	2	1	21	3	2	1	5	-2.93419	-2.48472	-4.37562	-4.58982
12	9	25	2	10	22	3	6	-4.46083	-7.89762	-6.33739	-4.4067
13	2	1	21	3	2	1	5	-2.93419	-2.48472	-4.37562	-4.58982
14	10	27	16	19	10	5	7	-20.3374	-12.8883	-16.2247	-17.1773
15	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
16	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
17	9	2	4	62	4	5	6	-3.72088	-5.22039	-5.78523	-7.10406
18	9	53	2	53	11	3	3	-31.2998	-27.0053	-28.2769	-24.0552
19	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
20	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
21	4	7	10	4	1	7	1	-1.82288	-3.85283	-2.6772	-1.97855
22	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
23	1	4	2	2	6	3	17	-4.63872	-2.44092	-4.46485	-5.47971
24	4	7	10	4	1	7	1	-1.82288	-3.85283	-2.6772	-1.97855
25	2	1	21	3	2	1	5	-2.93419	-2.48472	-4.37562	-4.58982
26	8	10	2	2	11	12	6	-3.95954	-7.4636	-7.92132	-7.82474
27	2	4	2	2	6	1	5	-6.09083	-4.82482	-5.8406	-7.75454
28	2	1	12	3	2	1	5	-2.62695	-2.11067	-3.55181	-4.90052
29	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
30	4	7	10	4	1	7	1	-1.82288	-3.85283	-2.6772	-1.97855
31	10	1	16	19	10	5	7	-6.16144	-2.73833	-4.09491	-5.13507
32	1	2	3	4	5	9	3	-4.62997	-2.47967	-3.51495	-4.88565
33	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
34	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
35	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
36	4	7	10	4	1	7	1	-1.82288	-3.85283	-2.6772	-1.97855
37	129	66	30	82	189	47	17	-3.24692	-4.90592	-5.81426	-4.22633
38	2	1	12	3	357	1	5	-7.03999	-5.83028	-7.19108	-7.03999
39	9	2	4	62	4	5	6	-3.72088	-5.22039	-5.78523	-7.10406
40	2	1	1	3	2	1	5	-4.62235	-3.78054	-6.27635	-7.29054
41	2	1	12	3	357	1	5	-7.03999	-5.83028	-7.19108	-7.03999
42	2	1	5	3	2	3	5	-4.23199	-3.2467	-5.50503	-4.82624
43	2	1	5	3	2	3	5	-4.23199	-3.2467	-5.50503	-4.82624
44	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
45	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
46	2	4	2	2	6	1	5	-6.09083	-4.82482	-5.8406	-7.75454
47	1	4	2	2	6	3	17	-4.63872	-2.44092	-4.46485	-5.47971
48	2	1	21	3	2	1	5	-2.93419	-2.48472	-4.37562	-4.58982
49	2	1	2	3	2	3	5	-3.76394	-7.21443	-7.72214	-7.6129
50	2	1	21	3	2	1	5	-2.93419	-2.48472	-4.37562	-4.58982
51	7	17	2	15	23	3	12	-6.90592	-10.466	-10.871	-10.7714
52	2	4	1	2	7	1	5	-2.31224	-5.86374	-6.16583	-5.5728
53	9	2	4	62	4	5	6	-3.72088	-5.22039	-5.78523	-7.10406
54	2	4	1	2	7	1	5	-2.31224	-5.86374	-6.16583	-5.5728
55	9	2	4	62	4	5	6	-3.72088	-5.22039	-5.78523	-7.10406
56	2	1	12	88	2	1	5	-3.95087	-3.42509	-5.74047	-5.39968
57	2	1	5	3	2	3	5	-4.23199	-3.2467	-5.50503	-4.82624
58	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
59	9	2	4	62	4	5	6	-3.72088	-5.22039	-5.78523	-7.10406
60	2	1	5	3	2	3	5	-4.23199	-3.2467	-5.50503	-4.82624
61	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
62	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
63	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
64	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
65	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
66	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
67	1	2	215	4	90	24	8	-31.0534	-28.0264	-25.0823	-19.3958
68	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
69	1	2	3	4	5	9	3	-4.62997	-2.47967	-3.51495	-4.88565
70	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
71	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
72	9	25	2	10	22	3	6	-4.46083	-7.89762	-6.33739	-4.4067
73	2	15	4	48	360	25	23	-6.63073	-9.31346	-5.75204	-4.93852
74	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
75	2	1	12	88	2	1	5	-3.95087	-3.42509	-5.74047	-5.39968
76	2	4	2	2	6	1	5	-6.09083	-4.82482	-5.8406	-7.75454
77	10	1	16	19	10	5	7	-6.16144	-2.73833	-4.09491	-5.13507
78	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
79	2	1	12	3	2	1	5	-2.62695	-2.11067	-3.55181	-4.90052
80	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
81	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
82	1	4	2	2	6	3	17	-4.63872	-2.44092	-4.46485	-5.47971
83	10	1	16	19	10	5	7	-6.16144	-2.73833	-4.09491	-5.13507
84	8	10	149	2	11	12	6	-4.88066	-3.96423	-5.5672	-7.17056
85	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
86	2	4	1	2	7	1	5	-2.31224	-5.86374	-6.16583	-5.5728
87	32	39	30	82	104	324	17	-8.19596	-4.66876	-7.23837	-8.49495
88	1	2	3	4	5	9	3	-4.62997	-2.47967	-3.51495	-4.88565
89	2	1	5	3	2	3	5	-4.23199	-3.2467	-5.50503	-4.82624
90	2	4	1	2	2	1	5	-2.77996	-3.65574	-4.14263	-4.20393
91	2	4	1	2	7	1	5	-2.31224	-5.86374	-6.16583	-5.5728
92	4	7	10	4	1	7	1	-1.82288	-3.85283	-2.6772	-1.97855
93	2	1	2	3	2	3	5	-3.76394	-7.21443	-7.72214	-7.6129
94	2	1	12	3	2	1	5	-2.62695	-2.11067	-3.55181	-4.90052
95	2	1	21	3	2	1	5	-2.93419	-2.48472	-4.37562	-4.58982
96	2	1	21	3	2	1	5	-2.93419	-2.48472	-4.37562	-4.58982
97	9	2	5	2	11	3	1	-29.6671	-32.1765	-29.9141	-25.9381
98	4	7	10	4	1	7	1	-1.82288	-3.85283	-2.6772	-1.97855
99	2	1	2	3	2	3	5	-3.76394	-7.21443	-7.72214	-7.6129
100	2	1	21	3	2	1	5	-2.93419	-2.48472	-4.37562	-4.58982
101	4	7	10	4	1	7	1	-1.82288	-3.85283	-2.6772	-1.97855
102	2	1	21	3	2	1	5	-2.93419	-2.48472	-4.37562	-4.58982
103	1	4	2	2	6	3	17	-4.63872	-2.44092	-4.46485	-5.47971
104	2	4	5	2	10	1	5	-6.89927	-10.4472	-10.8597	-10.759
105	2	1	12	88	2	1	5	-3.95087	-3.42509	-5.74047	-5.39968
