Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.56163	-2.48827	-3.57123	-4.80532
1	4	7	10	4	1	7	1	-1.82406	-3.80199	-2.57314	-1.97662
2	2	4	1	2	2	1	5	-2.77097	-3.65713	-4.06595	-4.04479
3	2	4	1	2	2	1	5	-2.77097	-3.65713	-4.06595	-4.04479
4	9	25	2	10	22	3	6	-4.46463	-7.55813	-5.83358	-4.41523
5	4	7	10	4	1	7	1	-1.82406	-3.80199	-2.57314	-1.97662
6	4	7	10	4	1	7	1	-1.82406	-3.80199	-2.57314	-1.97662
7	4	7	10	4	42	51	1	-2.92341	-4.64584	-4.7223	-3.80348
8	2	4	1	2	2	1	5	-2.77097	-3.65713	-4.06595	-4.04479
9	10	81	50	99	120	76	52	-6.68725	-6.38991	-5.27304	-5.2248
10	2	1	21	3	2	1	5	-2.91448	-2.48905	-4.2194	-4.36003
11	2	1	21	3	2	1	5	-2.91448	-2.48905	-4.2194	-4.36003
12	9	25	2	10	22	3	6	-4.46463	-7.55813	-5.83358	-4.41523
13	2	1	21	3	2	1	5	-2.91448	-2.48905	-4.2194	-4.36003
14	10	27	16	19	10	5	7	-20.2872	-12.8362	-15.8698	-17.2203
15	2	4	1	2	2	1	5	-2.77097	-3.65713	-4.06595	-4.04479
16	2	4	1	2	2	1	5	-2.77097	-3.65713	-4.06595	-4.04479
17	9	2	4	62	4	5	6	-3.70817	-5.22575	-5.66901	-6.1749
18	9	53	2	53	11	3	3	-31.5409	-27.2092	-25.4253	-25.9442
19	2	4	1	2	2	1	5	-2.77097	-3.65713	-4.06595	-4.04479
20	2	4	1	2	2	1	5	-2.77097	-3.65713	-4.06595	-4.04479
21	4	7	10	4	1	7	1	-1.82406	-3.80199	-2.57314	-1.97662
22	2	4	1	2	2	1	5	-2.77097	-3.65713	-4.06595	-4.04479
23	1	4	2	2	6	3	17	-4.56222	-2.4476	-4.40983	-5.32029
24	4	7	10	4	1	7	1	-1.82406	-3.80199	-2.57314	-1.97662
25	2	1	21	3	2	1	5	-2.91448	-2.48905	-4.2194	-4.36003
26	8	10	2	2	11	12	6	-3.9485	-7.42847	-7.06154	-6.59078
27	2	4	2	2	6	1	5	-6.05524	-4.83313	-5.89559	-7.45765
28	2	1	12	3	2	1	5	-2.60528	-2.11658	-3.52216	-4.46538
29	2	4	1	2	2	1	5	-2.77097	-3.65713	-4.06595	-4.04479
30	4	7	10	4	1	7	1	-1.82406	-3.80199	-2.57314	-1.97662
31	10	1	16	19	10	5	7	-5.95956	-2.74596	-4.12804	-5.1078
32	1	2	3	4	5	9	3	-4.56163	-2.48827	-3.57123	-4.80532
33	2	4	1	2	2	1	5	-2.77097	-3.65713	-4.06595	-4.04479
34	2	4	1	2	2	1	5	-2.77097	-3.65713	-4.06595	-4.04479
35	2	4	1	2	2	1	5	-2.77097	-3.65713	-4.06595	-4.04479
36	4	7	10	4	1	7	1	-1.82406	-3.80199	-2.57314	-1.97662
37	129	66	30	82	189	47	17	-3.2395	-4.88554	-5.29096	-4.14619
38	2	1	12	3	357	1	5	-6.86686	-5.9974	-6.20779	-7.47663
39	9	2	4	62	4	5	6	-3.70817	-5.22575	-5.66901	-6.1749
40	2	1	1	3	2	1	5	-4.597	-3.78535	-6.04508	-6.67126
41	2	1	12	3	357	1	5	-6.86686	-5.9974	-6.20779	-7.47663
42	2	1	5	3	2	3	5	-4.20823	-3.24977	-5.2326	-4.7684
43	2	1	5	3	2	3	5	-4.20823	-3.24977	-5.2326	-4.7684
44	2	4	1	2	2	1	5	-2.77097	-3.65713	-4.06595	-4.04479
45	2	4	1	2	2	1	5	-2.77097	-3.65713	-4.06595	-4.04479
46	2	4	2	2	6	1	5	-6.05524	-4.83313	-5.89559	-7.45765
47	1	4	2	2	6	3	17	-4.56222	-2.4476	-4.40983	-5.32029
48	2	1	21	3	2	1	5	-2.91448	-2.48905	-4.2194	-4.36003
49	2	1	2	3	2	3	5	-3.75393	-7.17694	-6.85885	-6.38812
50	2	1	21	3	2	1	5	-2.91448	-2.48905	-4.2194	-4.36003
51	7	17	2	15	23	3	12	-6.89443	-10.432	-10.01	-9.53708
52	2	4	1	2	7	1	5	-2.30285	-5.82203	-5.3391	-4.73731
53	9	2	4	62	4	5	6	-3.70817	-5.22575	-5.66901	-6.1749
54	2	4	1	2	7	1	5	-2.30285	-5.82203	-5.3391	-4.73731
55	9	2	4	62	4	5	6	-3.70817	-5.22575	-5.66901	-6.1749
56	2	1	12	88	2	1	5	-3.93058	-3.42887	-5.45215	-5.21801
57	2	1	5	3	2	3	5	-4.20823	-3.24977	-5.2326	-4.7684
58	2	4	1	2	2	1	5	-2.77097	-3.65713	-4.06595	-4.04479
