Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.65822	-2.46149	-3.49182	-5.02715
1	4	7	10	4	1	7	1	-1.80648	-3.98954	-2.73186	-1.92407
2	2	4	1	2	2	1	5	-2.75558	-3.67989	-4.16138	-4.07507
3	2	4	1	2	2	1	5	-2.75558	-3.67989	-4.16138	-4.07507
4	9	25	2	10	22	3	6	-4.44565	-8.62557	-6.31303	-4.34266
5	4	7	10	4	1	7	1	-1.80648	-3.98954	-2.73186	-1.92407
6	4	7	10	4	1	7	1	-1.80648	-3.98954	-2.73186	-1.92407
7	4	7	10	4	42	51	1	-2.90464	-4.75373	-5.04635	-3.77215
8	2	4	1	2	2	1	5	-2.75558	-3.67989	-4.16138	-4.07507
9	10	81	50	99	120	76	52	-6.70118	-6.40395	-5.31808	-5.16991
10	2	1	21	3	2	1	5	-2.91364	-2.47164	-4.19934	-4.48222
11	2	1	21	3	2	1	5	-2.91364	-2.47164	-4.19934	-4.48222
12	9	25	2	10	22	3	6	-4.44565	-8.62557	-6.31303	-4.34266
13	2	1	21	3	2	1	5	-2.91364	-2.47164	-4.19934	-4.48222
14	10	27	16	19	10	5	7	-21.0755	-12.7061	-15.2697	-18.1137
15	2	4	1	2	2	1	5	-2.75558	-3.67989	-4.16138	-4.07507
16	2	4	1	2	2	1	5	-2.75558	-3.67989	-4.16138	-4.07507
17	9	2	4	62	4	5	6	-3.68875	-5.28774	-5.81839	-6.44825
18	9	53	2	53	11	3	3	-31.7066	-28.4007	-26.4722	-25.8624
19	2	4	1	2	2	1	5	-2.75558	-3.67989	-4.16138	-4.07507
20	2	4	1	2	2	1	5	-2.75558	-3.67989	-4.16138	-4.07507
21	4	7	10	4	1	7	1	-1.80648	-3.98954	-2.73186	-1.92407
22	2	4	1	2	2	1	5	-2.75558	-3.67989	-4.16138	-4.07507
23	1	4	2	2	6	3	17	-4.65999	-2.42049	-4.26189	-5.63938
24	4	7	10	4	1	7	1	-1.80648	-3.98954	-2.73186	-1.92407
25	2	1	21	3	2	1	5	-2.91364	-2.47164	-4.19934	-4.48222
26	8	10	2	2	11	12	6	-3.92643	-8.35999	-7.97737	-6.82927
