Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.47914	-2.48763	-3.62033	-4.89202
1	4	7	10	4	1	7	1	-1.85531	-3.77798	-2.66939	-1.94176
2	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
3	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
4	9	25	2	10	22	3	6	-4.50239	-7.45752	-6.00417	-4.38441
5	4	7	10	4	1	7	1	-1.85531	-3.77798	-2.66939	-1.94176
6	4	7	10	4	1	7	1	-1.85531	-3.77798	-2.66939	-1.94176
7	4	7	10	4	42	51	1	-2.95048	-4.62455	-4.85371	-3.77546
8	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
9	10	81	50	99	120	76	52	-6.7339	-6.39383	-5.34646	-5.19846
10	2	1	21	3	2	1	5	-2.91809	-2.48344	-4.29374	-4.40255
11	2	1	21	3	2	1	5	-2.91809	-2.48344	-4.29374	-4.40255
12	9	25	2	10	22	3	6	-4.50239	-7.45752	-6.00417	-4.38441
13	2	1	21	3	2	1	5	-2.91809	-2.48344	-4.29374	-4.40255
14	10	27	16	19	10	5	7	-19.3252	-12.7444	-15.6752	-17.4
15	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
16	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
17	9	2	4	62	4	5	6	-3.73292	-5.2109	-5.75631	-6.20155
18	9	53	2	53	11	3	3	-30.8489	-31.116	-24.5269	-26.6047
19	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
20	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
21	4	7	10	4	1	7	1	-1.85531	-3.77798	-2.66939	-1.94176
22	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
23	1	4	2	2	6	3	17	-4.47437	-2.44562	-4.46173	-5.48938
24	4	7	10	4	1	7	1	-1.85531	-3.77798	-2.66939	-1.94176
25	2	1	21	3	2	1	5	-2.91809	-2.48344	-4.29374	-4.40255
26	8	10	2	2	11	12	6	-3.97553	-7.31606	-7.24029	-6.59669
27	2	4	2	2	6	1	5	-6.03071	-4.83082	-5.94564	-7.59784
28	2	1	12	3	2	1	5	-2.60622	-2.11138	-3.58098	-4.56209
29	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
30	4	7	10	4	1	7	1	-1.85531	-3.77798	-2.66939	-1.94176
31	10	1	16	19	10	5	7	-5.68026	-2.74504	-4.18	-5.19437
32	1	2	3	4	5	9	3	-4.47914	-2.48763	-3.62033	-4.89202
33	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
34	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
35	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
36	4	7	10	4	1	7	1	-1.85531	-3.77798	-2.66939	-1.94176
37	129	66	30	82	189	47	17	-3.26797	-4.86475	-5.44933	-4.12354
38	2	1	12	3	357	1	5	-7.01021	-8.04018	-5.98003	-8.16433
39	9	2	4	62	4	5	6	-3.73292	-5.2109	-5.75631	-6.20155
40	2	1	1	3	2	1	5	-4.58466	-3.77987	-6.10773	-6.84952
41	2	1	12	3	357	1	5	-7.01021	-8.04018	-5.98003	-8.16433
42	2	1	5	3	2	3	5	-4.20026	-3.2448	-5.3198	-4.78257
43	2	1	5	3	2	3	5	-4.20026	-3.2448	-5.3198	-4.78257
44	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
45	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
46	2	4	2	2	6	1	5	-6.03071	-4.83082	-5.94564	-7.59784
47	1	4	2	2	6	3	17	-4.47437	-2.44562	-4.46173	-5.48938
48	2	1	21	3	2	1	5	-2.91809	-2.48344	-4.29374	-4.40255
49	2	1	2	3	2	3	5	-3.7787	-7.06272	-7.03461	-6.39092
50	2	1	21	3	2	1	5	-2.91809	-2.48344	-4.29374	-4.40255
51	7	17	2	15	23	3	12	-6.92239	-10.3187	-10.1903	-9.54342
52	2	4	1	2	7	1	5	-2.32719	-5.70755	-5.51597	-4.73359
53	9	2	4	62	4	5	6	-3.73292	-5.2109	-5.75631	-6.20155
54	2	4	1	2	7	1	5	-2.32719	-5.70755	-5.51597	-4.73359
55	9	2	4	62	4	5	6	-3.73292	-5.2109	-5.75631	-6.20155
56	2	1	12	88	2	1	5	-3.93323	-3.42342	-5.5389	-5.25245
57	2	1	5	3	2	3	5	-4.20026	-3.2448	-5.3198	-4.78257
58	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
59	9	2	4	62	4	5	6	-3.73292	-5.2109	-5.75631	-6.20155
60	2	1	5	3	2	3	5	-4.20026	-3.2448	-5.3198	-4.78257
61	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
62	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
63	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
64	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
65	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
66	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
67	1	2	215	4	90	24	8	-31.4637	-33.1924	-20.6678	-23.7867
68	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
69	1	2	3	4	5	9	3	-4.47914	-2.48763	-3.62033	-4.89202
70	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
71	2	4	1	2	2	1	5	-2.79006	-3.64701	-4.14815	-4.03485
72	9	25	2	10	22	3	6	-4.50239	-7.45752	-6.00417	-4.38441
