Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.71962	-2.49444	-3.57261	-4.75106
1	4	7	10	4	1	7	1	-1.81931	-3.88791	-2.66107	-1.94987
2	2	4	1	2	2	1	5	-2.77189	-3.67607	-4.11827	-4.09618
3	2	4	1	2	2	1	5	-2.77189	-3.67607	-4.11827	-4.09618
4	9	25	2	10	22	3	6	-4.46128	-7.9644	-6.10689	-4.39137
5	4	7	10	4	1	7	1	-1.81931	-3.88791	-2.66107	-1.94987
6	4	7	10	4	1	7	1	-1.81931	-3.88791	-2.66107	-1.94987
7	4	7	10	4	42	51	1	-2.92331	-4.69716	-4.88648	-3.82604
8	2	4	1	2	2	1	5	-2.77189	-3.67607	-4.11827	-4.09618
9	10	81	50	99	120	76	52	-6.68365	-6.41454	-5.30312	-5.15762
10	2	1	21	3	2	1	5	-2.93939	-2.49799	-4.29569	-4.46071
11	2	1	21	3	2	1	5	-2.93939	-2.49799	-4.29569	-4.46071
12	9	25	2	10	22	3	6	-4.46128	-7.9644	-6.10689	-4.39137
13	2	1	21	3	2	1	5	-2.93939	-2.49799	-4.29569	-4.46071
14	10	27	16	19	10	5	7	-20.6877	-12.7757	-15.8498	-17.2391
15	2	4	1	2	2	1	5	-2.77189	-3.67607	-4.11827	-4.09618
16	2	4	1	2	2	1	5	-2.77189	-3.67607	-4.11827	-4.09618
17	9	2	4	62	4	5	6	-3.71324	-5.25061	-5.71006	-6.54875
18	9	53	2	53	11	3	3	-33.2649	-27.2324	-24.6002	-25.3834
19	2	4	1	2	2	1	5	-2.77189	-3.67607	-4.11827	-4.09618
20	2	4	1	2	2	1	5	-2.77189	-3.67607	-4.11827	-4.09618
21	4	7	10	4	1	7	1	-1.81931	-3.88791	-2.66107	-1.94987
22	2	4	1	2	2	1	5	-2.77189	-3.67607	-4.11827	-4.09618
23	1	4	2	2	6	3	17	-4.73281	-2.45462	-4.45482	-5.36777
24	4	7	10	4	1	7	1	-1.81931	-3.88791	-2.66107	-1.94987
25	2	1	21	3	2	1	5	-2.93939	-2.49799	-4.29569	-4.46071
26	8	10	2	2	11	12	6	-3.94928	-7.58571	-7.23842	-7.11434
27	2	4	2	2	6	1	5	-6.1164	-4.83883	-5.89404	-7.47508
28	2	1	12	3	2	1	5	-2.63193	-2.12385	-3.5481	-4.62488
29	2	4	1	2	2	1	5	-2.77189	-3.67607	-4.11827	-4.09618
30	4	7	10	4	1	7	1	-1.81931	-3.88791	-2.66107	-1.94987
31	10	1	16	19	10	5	7	-6.5747	-2.75237	-4.1431	-5.05167
32	1	2	3	4	5	9	3	-4.71962	-2.49444	-3.57261	-4.75106
33	2	4	1	2	2	1	5	-2.77189	-3.67607	-4.11827	-4.09618
34	2	4	1	2	2	1	5	-2.77189	-3.67607	-4.11827	-4.09618
35	2	4	1	2	2	1	5	-2.77189	-3.67607	-4.11827	-4.09618
36	4	7	10	4	1	7	1	-1.81931	-3.88791	-2.66107	-1.94987
37	129	66	30	82	189	47	17	-3.24227	-4.93489	-5.51849	-4.17402
38	2	1	12	3	357	1	5	-8.36508	-6.07226	-5.80866	-7.38118
