Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.69271	-2.47408	-3.68981	-4.87846
1	4	7	10	4	1	7	1	-1.82521	-3.85931	-2.5886	-1.9113
2	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
3	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
4	9	25	2	10	22	3	6	-4.46887	-8.01408	-5.95355	-4.33972
5	4	7	10	4	1	7	1	-1.82521	-3.85931	-2.5886	-1.9113
6	4	7	10	4	1	7	1	-1.82521	-3.85931	-2.5886	-1.9113
7	4	7	10	4	42	51	1	-2.92453	-4.67677	-4.82859	-3.75075
8	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
9	10	81	50	99	120	76	52	-6.71476	-6.37893	-5.25781	-5.16761
10	2	1	21	3	2	1	5	-2.93546	-2.48374	-4.57894	-4.3738
11	2	1	21	3	2	1	5	-2.93546	-2.48374	-4.57894	-4.3738
12	9	25	2	10	22	3	6	-4.46887	-8.01408	-5.95355	-4.33972
13	2	1	21	3	2	1	5	-2.93546	-2.48374	-4.57894	-4.3738
14	10	27	16	19	10	5	7	-20.7713	-12.9713	-16.8579	-17.1366
15	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
16	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
17	9	2	4	62	4	5	6	-3.70945	-5.22452	-5.72257	-6.32139
18	9	53	2	53	11	3	3	-29.009	-27.1345	-26.1119	-24.2885
19	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
20	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
21	4	7	10	4	1	7	1	-1.82521	-3.85931	-2.5886	-1.9113
22	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
23	1	4	2	2	6	3	17	-4.70592	-2.43715	-4.87091	-5.37836
24	4	7	10	4	1	7	1	-1.82521	-3.85931	-2.5886	-1.9113
25	2	1	21	3	2	1	5	-2.93546	-2.48374	-4.57894	-4.3738
26	8	10	2	2	11	12	6	-3.94649	-7.5522	-7.13105	-6.72149
27	2	4	2	2	6	1	5	-6.10419	-4.82049	-6.00656	-7.64452
28	2	1	12	3	2	1	5	-2.6265	-2.10904	-3.72723	-4.58007
29	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
30	4	7	10	4	1	7	1	-1.82521	-3.85931	-2.5886	-1.9113
31	10	1	16	19	10	5	7	-6.46965	-2.73332	-4.32349	-5.13728
32	1	2	3	4	5	9	3	-4.69271	-2.47408	-3.68981	-4.87846
33	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
34	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
35	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
36	4	7	10	4	1	7	1	-1.82521	-3.85931	-2.5886	-1.9113
37	129	66	30	82	189	47	17	-3.24241	-4.91682	-5.46284	-4.09447
38	2	1	12	3	357	1	5	-6.00271	-5.80819	-6.68503	-6.93238
39	9	2	4	62	4	5	6	-3.70945	-5.22452	-5.72257	-6.32139
40	2	1	1	3	2	1	5	-4.62602	-3.77967	-6.7881	-6.78989
41	2	1	12	3	357	1	5	-6.00271	-5.80819	-6.68503	-6.93238
42	2	1	5	3	2	3	5	-4.25001	-3.24548	-5.79313	-4.72335
43	2	1	5	3	2	3	5	-4.25001	-3.24548	-5.79313	-4.72335
44	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
45	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
46	2	4	2	2	6	1	5	-6.10419	-4.82049	-6.00656	-7.64452
47	1	4	2	2	6	3	17	-4.70592	-2.43715	-4.87091	-5.37836
48	2	1	21	3	2	1	5	-2.93546	-2.48374	-4.57894	-4.3738
49	2	1	2	3	2	3	5	-3.75025	-7.30495	-6.92956	-6.51602
50	2	1	21	3	2	1	5	-2.93546	-2.48374	-4.57894	-4.3738
51	7	17	2	15	23	3	12	-6.89318	-10.5547	-10.0788	-9.66803
52	2	4	1	2	7	1	5	-2.29861	-5.95415	-5.41207	-4.82227
53	9	2	4	62	4	5	6	-3.70945	-5.22452	-5.72257	-6.32139
54	2	4	1	2	7	1	5	-2.29861	-5.95415	-5.41207	-4.82227
55	9	2	4	62	4	5	6	-3.70945	-5.22452	-5.72257	-6.32139
56	2	1	12	88	2	1	5	-3.9545	-3.42418	-6.02485	-5.20767
57	2	1	5	3	2	3	5	-4.25001	-3.24548	-5.79313	-4.72335
58	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
59	9	2	4	62	4	5	6	-3.70945	-5.22452	-5.72257	-6.32139
60	2	1	5	3	2	3	5	-4.25001	-3.24548	-5.79313	-4.72335
61	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
62	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
63	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
64	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
65	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
66	2	4	1	2	2	1	5	-2.77229	-3.65659	-4.12839	-4.03447
67	1	2	215	4	90	24	8	-28.4594	-28.3374	-22.516	-20.0696
