Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.71476	-2.48871	-3.68559	-4.89299
1	4	7	10	4	1	7	1	-1.82515	-3.79846	-2.63909	-1.94797
2	2	4	1	2	2	1	5	-2.78737	-3.63952	-4.25175	-4.05637
3	2	4	1	2	2	1	5	-2.78737	-3.63952	-4.25175	-4.05637
4	9	25	2	10	22	3	6	-4.46163	-7.60842	-6.00838	-4.39194
5	4	7	10	4	1	7	1	-1.82515	-3.79846	-2.63909	-1.94797
6	4	7	10	4	1	7	1	-1.82515	-3.79846	-2.63909	-1.94797
7	4	7	10	4	42	51	1	-2.93458	-4.61112	-5.01695	-3.79261
8	2	4	1	2	2	1	5	-2.78737	-3.63952	-4.25175	-4.05637
9	10	81	50	99	120	76	52	-6.641	-6.42448	-5.26483	-5.19376
10	2	1	21	3	2	1	5	-2.95275	-2.48618	-4.67027	-4.44274
11	2	1	21	3	2	1	5	-2.95275	-2.48618	-4.67027	-4.44274
12	9	25	2	10	22	3	6	-4.46163	-7.60842	-6.00838	-4.39194
13	2	1	21	3	2	1	5	-2.95275	-2.48618	-4.67027	-4.44274
14	10	27	16	19	10	5	7	-20.8253	-12.9607	-16.3911	-17.5378
15	2	4	1	2	2	1	5	-2.78737	-3.63952	-4.25175	-4.05637
16	2	4	1	2	2	1	5	-2.78737	-3.63952	-4.25175	-4.05637
17	9	2	4	62	4	5	6	-3.72789	-5.17851	-6.0112	-6.2785
18	9	53	2	53	11	3	3	-30.0822	-26.4528	-25.1529	-25.3801
19	2	4	1	2	2	1	5	-2.78737	-3.63952	-4.25175	-4.05637
20	2	4	1	2	2	1	5	-2.78737	-3.63952	-4.25175	-4.05637
21	4	7	10	4	1	7	1	-1.82515	-3.79846	-2.63909	-1.94797
22	2	4	1	2	2	1	5	-2.78737	-3.63952	-4.25175	-4.05637
23	1	4	2	2	6	3	17	-4.7298	-2.44798	-4.80545	-5.5359
24	4	7	10	4	1	7	1	-1.82515	-3.79846	-2.63909	-1.94797
25	2	1	21	3	2	1	5	-2.95275	-2.48618	-4.67027	-4.44274
26	8	10	2	2	11	12	6	-3.96474	-7.13232	-8.72886	-6.69532
27	2	4	2	2	6	1	5	-6.12817	-4.83236	-6.02692	-7.61438
28	2	1	12	3	2	1	5	-2.64681	-2.11364	-3.79595	-4.61517
