Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.55567	-2.48058	-3.52908	-5.05
1	4	7	10	4	1	7	1	-1.83678	-3.91466	-2.72719	-1.94141
2	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
3	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
4	9	25	2	10	22	3	6	-4.47745	-8.12585	-6.36274	-4.36696
5	4	7	10	4	1	7	1	-1.83678	-3.91466	-2.72719	-1.94141
6	4	7	10	4	1	7	1	-1.83678	-3.91466	-2.72719	-1.94141
7	4	7	10	4	42	51	1	-2.93871	-4.69482	-5.07379	-3.82777
8	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
9	10	81	50	99	120	76	52	-6.6848	-6.42534	-5.30406	-5.1628
10	2	1	21	3	2	1	5	-2.92521	-2.48546	-4.31206	-4.63116
11	2	1	21	3	2	1	5	-2.92521	-2.48546	-4.31206	-4.63116
12	9	25	2	10	22	3	6	-4.47745	-8.12585	-6.36274	-4.36696
13	2	1	21	3	2	1	5	-2.92521	-2.48546	-4.31206	-4.63116
14	10	27	16	19	10	5	7	-19.721	-12.845	-15.5934	-18.4249
15	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
16	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
17	9	2	4	62	4	5	6	-3.72728	-5.24001	-5.81301	-6.87897
18	9	53	2	53	11	3	3	-30.5649	-29.1104	-25.7343	-27.3576
19	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
20	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
21	4	7	10	4	1	7	1	-1.83678	-3.91466	-2.72719	-1.94141
22	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
23	1	4	2	2	6	3	17	-4.55137	-2.43997	-4.39351	-5.80681
24	4	7	10	4	1	7	1	-1.83678	-3.91466	-2.72719	-1.94141
25	2	1	21	3	2	1	5	-2.92521	-2.48546	-4.31206	-4.63116
26	8	10	2	2	11	12	6	-3.96757	-7.60175	-7.8817	-7.37647
27	2	4	2	2	6	1	5	-6.06256	-4.82596	-5.85783	-8.02695
28	2	1	12	3	2	1	5	-2.61658	-2.11168	-3.53675	-5.0361
29	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
30	4	7	10	4	1	7	1	-1.83678	-3.91466	-2.72719	-1.94141
31	10	1	16	19	10	5	7	-5.89443	-2.73813	-4.09289	-5.30005
32	1	2	3	4	5	9	3	-4.55567	-2.48058	-3.52908	-5.05
33	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
34	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
35	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
36	4	7	10	4	1	7	1	-1.83678	-3.91466	-2.72719	-1.94141
37	129	66	30	82	189	47	17	-3.25607	-4.93043	-5.7974	-4.1746
38	2	1	12	3	357	1	5	-6.81101	-6.91359	-6.38422	-8.7779
39	9	2	4	62	4	5	6	-3.72728	-5.24001	-5.81301	-6.87897
40	2	1	1	3	2	1	5	-4.60194	-3.77973	-6.11791	-7.68164
41	2	1	12	3	357	1	5	-6.81101	-6.91359	-6.38422	-8.7779
42	2	1	5	3	2	3	5	-4.21319	-3.24621	-5.38476	-4.85208
43	2	1	5	3	2	3	5	-4.21319	-3.24621	-5.38476	-4.85208
44	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
45	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
46	2	4	2	2	6	1	5	-6.06256	-4.82596	-5.85783	-8.02695
47	1	4	2	2	6	3	17	-4.55137	-2.43997	-4.39351	-5.80681
48	2	1	21	3	2	1	5	-2.92521	-2.48546	-4.31206	-4.63116
49	2	1	2	3	2	3	5	-3.77114	-7.34466	-7.67685	-7.1702
50	2	1	21	3	2	1	5	-2.92521	-2.48546	-4.31206	-4.63116
51	7	17	2	15	23	3	12	-6.91429	-10.6156	-10.8349	-10.3226
52	2	4	1	2	7	1	5	-2.3194	-6.01422	-6.13258	-5.29299
53	9	2	4	62	4	5	6	-3.72728	-5.24001	-5.81301	-6.87897
54	2	4	1	2	7	1	5	-2.3194	-6.01422	-6.13258	-5.29299
55	9	2	4	62	4	5	6	-3.72728	-5.24001	-5.81301	-6.87897
56	2	1	12	88	2	1	5	-3.9406	-3.42539	-5.61254	-5.43358
57	2	1	5	3	2	3	5	-4.21319	-3.24621	-5.38476	-4.85208
58	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
59	9	2	4	62	4	5	6	-3.72728	-5.24001	-5.81301	-6.87897
60	2	1	5	3	2	3	5	-4.21319	-3.24621	-5.38476	-4.85208
61	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
62	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
63	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
64	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
65	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
66	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
67	1	2	215	4	90	24	8	-30.3754	-32.061	-22.2766	-24.3733
68	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
69	1	2	3	4	5	9	3	-4.55567	-2.48058	-3.52908	-5.05
70	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
71	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
72	9	25	2	10	22	3	6	-4.47745	-8.12585	-6.36274	-4.36696
73	2	15	4	48	360	25	23	-6.68889	-9.87158	-5.81338	-4.90989
74	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
75	2	1	12	88	2	1	5	-3.9406	-3.42539	-5.61254	-5.43358
76	2	4	2	2	6	1	5	-6.06256	-4.82596	-5.85783	-8.02695
77	10	1	16	19	10	5	7	-5.89443	-2.73813	-4.09289	-5.30005
78	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
79	2	1	12	3	2	1	5	-2.61658	-2.11168	-3.53675	-5.0361
80	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
81	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
82	1	4	2	2	6	3	17	-4.55137	-2.43997	-4.39351	-5.80681
83	10	1	16	19	10	5	7	-5.89443	-2.73813	-4.09289	-5.30005
84	8	10	149	2	11	12	6	-4.86167	-3.96527	-5.54444	-7.4788
85	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
86	2	4	1	2	7	1	5	-2.3194	-6.01422	-6.13258	-5.29299
87	32	39	30	82	104	324	17	-7.87184	-4.66743	-7.07837	-9.63404
88	1	2	3	4	5	9	3	-4.55567	-2.48058	-3.52908	-5.05
89	2	1	5	3	2	3	5	-4.21319	-3.24621	-5.38476	-4.85208
90	2	4	1	2	2	1	5	-2.78444	-3.66777	-4.17177	-4.15922
91	2	4	1	2	7	1	5	-2.3194	-6.01422	-6.13258	-5.29299
92	4	7	10	4	1	7	1	-1.83678	-3.91466	-2.72719	-1.94141
93	2	1	2	3	2	3	5	-3.77114	-7.34466	-7.67685	-7.1702
94	2	1	12	3	2	1	5	-2.61658	-2.11168	-3.53675	-5.0361
95	2	1	21	3	2	1	5	-2.92521	-2.48546	-4.31206	-4.63116
96	2	1	21	3	2	1	5	-2.92521	-2.48546	-4.31206	-4.63116
97	9	2	5	2	11	3	1	-29.2214	-32.3469	-28.5932	-26.0637
98	4	7	10	4	1	7	1	-1.83678	-3.91466	-2.72719	-1.94141
99	2	1	2	3	2	3	5	-3.77114	-7.34466	-7.67685	-7.1702
100	2	1	21	3	2	1	5	-2.92521	-2.48546	-4.31206	-4.63116
101	4	7	10	4	1	7	1	-1.83678	-3.91466	-2.72719	-1.94141
102	2	1	21	3	2	1	5	-2.92521	-2.48546	-4.31206	-4.63116
103	1	4	2	2	6	3	17	-4.55137	-2.43997	-4.39351	-5.80681
