Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.67916	-2.48462	-3.62749	-4.78053
1	4	7	10	4	1	7	1	-1.83066	-3.81799	-2.53432	-1.90209
2	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
3	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
4	9	25	2	10	22	3	6	-4.471	-7.75996	-5.83225	-4.33022
5	4	7	10	4	1	7	1	-1.83066	-3.81799	-2.53432	-1.90209
6	4	7	10	4	1	7	1	-1.83066	-3.81799	-2.53432	-1.90209
7	4	7	10	4	42	51	1	-2.93482	-4.64297	-4.75006	-3.78246
8	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
9	10	81	50	99	120	76	52	-6.68392	-6.39386	-5.21218	-5.10853
10	2	1	21	3	2	1	5	-2.94351	-2.48971	-4.44953	-4.45848
11	2	1	21	3	2	1	5	-2.94351	-2.48971	-4.44953	-4.45848
12	9	25	2	10	22	3	6	-4.471	-7.75996	-5.83225	-4.33022
13	2	1	21	3	2	1	5	-2.94351	-2.48971	-4.44953	-4.45848
14	10	27	16	19	10	5	7	-20.408	-13.0253	-16.7964	-17.5135
15	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
16	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
17	9	2	4	62	4	5	6	-3.7248	-5.20251	-5.69143	-6.65976
18	9	53	2	53	11	3	3	-30.3682	-27.2532	-28.6138	-25.9527
19	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
20	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
21	4	7	10	4	1	7	1	-1.83066	-3.81799	-2.53432	-1.90209
22	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
23	1	4	2	2	6	3	17	-4.68649	-2.44674	-4.70498	-5.39443
24	4	7	10	4	1	7	1	-1.83066	-3.81799	-2.53432	-1.90209
25	2	1	21	3	2	1	5	-2.94351	-2.48971	-4.44953	-4.45848
26	8	10	2	2	11	12	6	-3.9621	-7.3174	-7.13264	-7.22914
27	2	4	2	2	6	1	5	-6.10984	-4.83016	-5.94815	-7.57535
28	2	1	12	3	2	1	5	-2.63608	-2.11597	-3.64769	-4.69452
29	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
30	4	7	10	4	1	7	1	-1.83066	-3.81799	-2.53432	-1.90209
31	10	1	16	19	10	5	7	-6.34087	-2.74405	-4.23526	-5.05545
32	1	2	3	4	5	9	3	-4.67916	-2.48462	-3.62749	-4.78053
33	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
34	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
35	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
36	4	7	10	4	1	7	1	-1.83066	-3.81799	-2.53432	-1.90209
37	129	66	30	82	189	47	17	-3.25295	-4.88498	-5.35703	-4.12558
38	2	1	12	3	357	1	5	-6.79031	-5.83281	-7.59029	-7.52448
39	9	2	4	62	4	5	6	-3.7248	-5.20251	-5.69143	-6.65976
40	2	1	1	3	2	1	5	-4.63171	-3.78709	-6.54001	-7.07273
41	2	1	12	3	357	1	5	-6.79031	-5.83281	-7.59029	-7.52448
42	2	1	5	3	2	3	5	-4.24922	-3.25316	-5.57643	-4.74563
43	2	1	5	3	2	3	5	-4.24922	-3.25316	-5.57643	-4.74563
44	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
45	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
46	2	4	2	2	6	1	5	-6.10984	-4.83016	-5.94815	-7.57535
47	1	4	2	2	6	3	17	-4.68649	-2.44674	-4.70498	-5.39443
48	2	1	21	3	2	1	5	-2.94351	-2.48971	-4.44953	-4.45848
49	2	1	2	3	2	3	5	-3.76534	-7.0797	-6.93374	-7.0263
50	2	1	21	3	2	1	5	-2.94351	-2.48971	-4.44953	-4.45848
51	7	17	2	15	23	3	12	-6.909	-10.3057	-10.0797	-10.1751
52	2	4	1	2	7	1	5	-2.31334	-5.70546	-5.40497	-5.18618
53	9	2	4	62	4	5	6	-3.7248	-5.20251	-5.69143	-6.65976
54	2	4	1	2	7	1	5	-2.31334	-5.70546	-5.40497	-5.18618
55	9	2	4	62	4	5	6	-3.7248	-5.20251	-5.69143	-6.65976
56	2	1	12	88	2	1	5	-3.96123	-3.43014	-5.81884	-5.28613
57	2	1	5	3	2	3	5	-4.24922	-3.25316	-5.57643	-4.74563
58	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
59	9	2	4	62	4	5	6	-3.7248	-5.20251	-5.69143	-6.65976
60	2	1	5	3	2	3	5	-4.24922	-3.25316	-5.57643	-4.74563
61	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
62	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
63	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
64	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
65	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
66	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
67	1	2	215	4	90	24	8	-30.2606	-28.1437	-25.6662	-21.7389
68	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
69	1	2	3	4	5	9	3	-4.67916	-2.48462	-3.62749	-4.78053
70	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
71	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
72	9	25	2	10	22	3	6	-4.471	-7.75996	-5.83225	-4.33022
73	2	15	4	48	360	25	23	-6.67189	-9.22709	-5.6238	-4.87304
74	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
75	2	1	12	88	2	1	5	-3.96123	-3.43014	-5.81884	-5.28613
76	2	4	2	2	6	1	5	-6.10984	-4.83016	-5.94815	-7.57535
77	10	1	16	19	10	5	7	-6.34087	-2.74405	-4.23526	-5.05545
78	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
79	2	1	12	3	2	1	5	-2.63608	-2.11597	-3.64769	-4.69452
80	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
81	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
82	1	4	2	2	6	3	17	-4.68649	-2.44674	-4.70498	-5.39443
83	10	1	16	19	10	5	7	-6.34087	-2.74405	-4.23526	-5.05545
84	8	10	149	2	11	12	6	-4.89547	-3.96728	-5.70685	-6.96363
85	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
86	2	4	1	2	7	1	5	-2.31334	-5.70546	-5.40497	-5.18618
87	32	39	30	82	104	324	17	-8.37686	-4.67397	-7.71713	-8.46792
88	1	2	3	4	5	9	3	-4.67916	-2.48462	-3.62749	-4.78053
89	2	1	5	3	2	3	5	-4.24922	-3.25316	-5.57643	-4.74563
90	2	4	1	2	2	1	5	-2.78367	-3.65034	-4.07848	-4.07638
91	2	4	1	2	7	1	5	-2.31334	-5.70546	-5.40497	-5.18618
92	4	7	10	4	1	7	1	-1.83066	-3.81799	-2.53432	-1.90209
93	2	1	2	3	2	3	5	-3.76534	-7.0797	-6.93374	-7.0263
94	2	1	12	3	2	1	5	-2.63608	-2.11597	-3.64769	-4.69452
95	2	1	21	3	2	1	5	-2.94351	-2.48971	-4.44953	-4.45848
96	2	1	21	3	2	1	5	-2.94351	-2.48971	-4.44953	-4.45848
97	9	2	5	2	11	3	1	-28.9871	-32.3858	-29.1899	-26.8711
98	4	7	10	4	1	7	1	-1.83066	-3.81799	-2.53432	-1.90209
99	2	1	2	3	2	3	5	-3.76534	-7.0797	-6.93374	-7.0263
100	2	1	21	3	2	1	5	-2.94351	-2.48971	-4.44953	-4.45848
101	4	7	10	4	1	7	1	-1.83066	-3.81799	-2.53432	-1.90209
102	2	1	21	3	2	1	5	-2.94351	-2.48971	-4.44953	-4.45848
103	1	4	2	2	6	3	17	-4.68649	-2.44674	-4.70498	-5.39443
104	2	4	5	2	10	1	5	-6.90061	-10.2894	-10.0692	-10.1663
