Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.76543	-2.51006	-3.6021	-4.67972
1	4	7	10	4	1	7	1	-1.82114	-3.78001	-2.63871	-1.97041
2	2	4	1	2	2	1	5	-2.78268	-3.67345	-4.2047	-4.06971
3	2	4	1	2	2	1	5	-2.78268	-3.67345	-4.2047	-4.06971
4	9	25	2	10	22	3	6	-4.45985	-7.43554	-5.95582	-4.44516
5	4	7	10	4	1	7	1	-1.82114	-3.78001	-2.63871	-1.97041
6	4	7	10	4	1	7	1	-1.82114	-3.78001	-2.63871	-1.97041
7	4	7	10	4	42	51	1	-2.93013	-4.65097	-4.94536	-3.85338
8	2	4	1	2	2	1	5	-2.78268	-3.67345	-4.2047	-4.06971
9	10	81	50	99	120	76	52	-6.64674	-6.388	-5.2798	-5.15471
10	2	1	21	3	2	1	5	-2.95652	-2.51046	-4.39356	-4.50735
11	2	1	21	3	2	1	5	-2.95652	-2.51046	-4.39356	-4.50735
12	9	25	2	10	22	3	6	-4.45985	-7.43554	-5.95582	-4.44516
13	2	1	21	3	2	1	5	-2.95652	-2.51046	-4.39356	-4.50735
14	10	27	16	19	10	5	7	-21.3065	-12.8539	-15.747	-17.8879
15	2	4	1	2	2	1	5	-2.78268	-3.67345	-4.2047	-4.06971
16	2	4	1	2	2	1	5	-2.78268	-3.67345	-4.2047	-4.06971
17	9	2	4	62	4	5	6	-3.72239	-5.24278	-5.95414	-6.32674
18	9	53	2	53	11	3	3	-29.8611	-26.6899	-25.1317	-25.6168
19	2	4	1	2	2	1	5	-2.78268	-3.67345	-4.2047	-4.06971
20	2	4	1	2	2	1	5	-2.78268	-3.67345	-4.2047	-4.06971
21	4	7	10	4	1	7	1	-1.82114	-3.78001	-2.63871	-1.97041
22	2	4	1	2	2	1	5	-2.78268	-3.67345	-4.2047	-4.06971
23	1	4	2	2	6	3	17	-4.79181	-2.47006	-4.49038	-5.53025
24	4	7	10	4	1	7	1	-1.82114	-3.78001	-2.63871	-1.97041
25	2	1	21	3	2	1	5	-2.95652	-2.51046	-4.39356	-4.50735
26	8	10	2	2	11	12	6	-3.95813	-7.41741	-8.46022	-6.90803
27	2	4	2	2	6	1	5	-6.14204	-4.85489	-5.9453	-7.30728
28	2	1	12	3	2	1	5	-2.65011	-2.13819	-3.63982	-4.56462
29	2	4	1	2	2	1	5	-2.78268	-3.67345	-4.2047	-4.06971
30	4	7	10	4	1	7	1	-1.82114	-3.78001	-2.63871	-1.97041
31	10	1	16	19	10	5	7	-6.79666	-2.76803	-4.16072	-5.06657
32	1	2	3	4	5	9	3	-4.76543	-2.51006	-3.6021	-4.67972
33	2	4	1	2	2	1	5	-2.78268	-3.67345	-4.2047	-4.06971
34	2	4	1	2	2	1	5	-2.78268	-3.67345	-4.2047	-4.06971
35	2	4	1	2	2	1	5	-2.78268	-3.67345	-4.2047	-4.06971
36	4	7	10	4	1	7	1	-1.82114	-3.78001	-2.63871	-1.97041
37	129	66	30	82	189	47	17	-3.24835	-4.89256	-5.58968	-4.21138
38	2	1	12	3	357	1	5	-6.47266	-5.7606	-6.23079	-7.52926
39	9	2	4	62	4	5	6	-3.72239	-5.24278	-5.95414	-6.32674
40	2	1	1	3	2	1	5	-4.65603	-3.80757	-6.27907	-7.17835
41	2	1	12	3	357	1	5	-6.47266	-5.7606	-6.23079	-7.52926
42	2	1	5	3	2	3	5	-4.27335	-3.27105	-5.37992	-4.8787
43	2	1	5	3	2	3	5	-4.27335	-3.27105	-5.37992	-4.8787
44	2	4	1	2	2	1	5	-2.78268	-3.67345	-4.2047	-4.06971
45	2	4	1	2	2	1	5	-2.78268	-3.67345	-4.2047	-4.06971
46	2	4	2	2	6	1	5	-6.14204	-4.85489	-5.9453	-7.30728
47	1	4	2	2	6	3	17	-4.79181	-2.47006	-4.49038	-5.53025
48	2	1	21	3	2	1	5	-2.95652	-2.51046	-4.39356	-4.50735
49	2	1	2	3	2	3	5	-3.76191	-7.16668	-8.254	-6.70414
50	2	1	21	3	2	1	5	-2.95652	-2.51046	-4.39356	-4.50735
51	7	17	2	15	23	3	12	-6.90482	-10.4192	-11.4167	-9.85439
52	2	4	1	2	7	1	5	-2.3099	-5.80625	-6.53816	-4.99025
