Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.82662	-2.50464	-3.56428	-4.75533
1	4	7	10	4	1	7	1	-1.81145	-3.92861	-2.62975	-1.93671
2	2	4	1	2	2	1	5	-2.76094	-3.69338	-4.11204	-4.04514
3	2	4	1	2	2	1	5	-2.76094	-3.69338	-4.11204	-4.04514
4	9	25	2	10	22	3	6	-4.45189	-8.00687	-5.9007	-4.37872
5	4	7	10	4	1	7	1	-1.81145	-3.92861	-2.62975	-1.93671
6	4	7	10	4	1	7	1	-1.81145	-3.92861	-2.62975	-1.93671
7	4	7	10	4	42	51	1	-2.90917	-4.73482	-4.7944	-3.78889
8	2	4	1	2	2	1	5	-2.76094	-3.69338	-4.11204	-4.04514
9	10	81	50	99	120	76	52	-6.74737	-6.43086	-5.31127	-5.1661
10	2	1	21	3	2	1	5	-2.93887	-2.5008	-4.19054	-4.38592
11	2	1	21	3	2	1	5	-2.93887	-2.5008	-4.19054	-4.38592
12	9	25	2	10	22	3	6	-4.45189	-8.00687	-5.9007	-4.37872
13	2	1	21	3	2	1	5	-2.93887	-2.5008	-4.19054	-4.38592
14	10	27	16	19	10	5	7	-22.1338	-12.4459	-15.8581	-17.1382
15	2	4	1	2	2	1	5	-2.76094	-3.69338	-4.11204	-4.04514
16	2	4	1	2	2	1	5	-2.76094	-3.69338	-4.11204	-4.04514
17	9	2	4	62	4	5	6	-3.69497	-5.29122	-5.74194	-6.32017
18	9	53	2	53	11	3	3	-31.398	-26.5929	-24.432	-25.4925
19	2	4	1	2	2	1	5	-2.76094	-3.69338	-4.11204	-4.04514
20	2	4	1	2	2	1	5	-2.76094	-3.69338	-4.11204	-4.04514
21	4	7	10	4	1	7	1	-1.81145	-3.92861	-2.62975	-1.93671
22	2	4	1	2	2	1	5	-2.76094	-3.69338	-4.11204	-4.04514
23	1	4	2	2	6	3	17	-4.82969	-2.4616	-4.33267	-5.32481
24	4	7	10	4	1	7	1	-1.81145	-3.92861	-2.62975	-1.93671
25	2	1	21	3	2	1	5	-2.93887	-2.5008	-4.19054	-4.38592
26	8	10	2	2	11	12	6	-3.92868	-7.81566	-7.29336	-6.79405
27	2	4	2	2	6	1	5	-6.14302	-4.8455	-5.89378	-7.44456
28	2	1	12	3	2	1	5	-2.6325	-2.12638	-3.51272	-4.51978
29	2	4	1	2	2	1	5	-2.76094	-3.69338	-4.11204	-4.04514
30	4	7	10	4	1	7	1	-1.81145	-3.92861	-2.62975	-1.93671
31	10	1	16	19	10	5	7	-7.40097	-2.7607	-4.09964	-5.05768
32	1	2	3	4	5	9	3	-4.82662	-2.50464	-3.56428	-4.75533
33	2	4	1	2	2	1	5	-2.76094	-3.69338	-4.11204	-4.04514
34	2	4	1	2	2	1	5	-2.76094	-3.69338	-4.11204	-4.04514
35	2	4	1	2	2	1	5	-2.76094	-3.69338	-4.11204	-4.04514
36	4	7	10	4	1	7	1	-1.81145	-3.92861	-2.62975	-1.93671
37	129	66	30	82	189	47	17	-3.22704	-4.96873	-5.36623	-4.13563
38	2	1	12	3	357	1	5	-7.16863	-6.08273	-5.51149	-7.41119
39	9	2	4	62	4	5	6	-3.69497	-5.29122	-5.74194	-6.32017
40	2	1	1	3	2	1	5	-4.63875	-3.79257	-5.95534	-6.79395
41	2	1	12	3	357	1	5	-7.16863	-6.08273	-5.51149	-7.41119
42	2	1	5	3	2	3	5	-4.26875	-3.25919	-5.16812	-4.75293
43	2	1	5	3	2	3	5	-4.26875	-3.25919	-5.16812	-4.75293
44	2	4	1	2	2	1	5	-2.76094	-3.69338	-4.11204	-4.04514
45	2	4	1	2	2	1	5	-2.76094	-3.69338	-4.11204	-4.04514
46	2	4	2	2	6	1	5	-6.14302	-4.8455	-5.89378	-7.44456
47	1	4	2	2	6	3	17	-4.82969	-2.4616	-4.33267	-5.32481
48	2	1	21	3	2	1	5	-2.93887	-2.5008	-4.19054	-4.38592
49	2	1	2	3	2	3	5	-3.7324	-7.5101	-7.09195	-6.58955
