Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.69836	-2.47391	-3.61004	-4.84298
1	4	7	10	4	1	7	1	-1.8277	-3.88407	-2.57818	-1.93332
2	2	4	1	2	2	1	5	-2.77686	-3.67512	-4.08825	-4.05373
3	2	4	1	2	2	1	5	-2.77686	-3.67512	-4.08825	-4.05373
4	9	25	2	10	22	3	6	-4.47235	-7.93553	-5.92885	-4.36953
5	4	7	10	4	1	7	1	-1.8277	-3.88407	-2.57818	-1.93332
6	4	7	10	4	1	7	1	-1.8277	-3.88407	-2.57818	-1.93332
7	4	7	10	4	42	51	1	-2.93006	-4.71221	-4.79109	-3.78811
8	2	4	1	2	2	1	5	-2.77686	-3.67512	-4.08825	-4.05373
9	10	81	50	99	120	76	52	-6.69488	-6.37255	-5.248	-5.15787
10	2	1	21	3	2	1	5	-2.94207	-2.48329	-4.39064	-4.44671
11	2	1	21	3	2	1	5	-2.94207	-2.48329	-4.39064	-4.44671
12	9	25	2	10	22	3	6	-4.47235	-7.93553	-5.92885	-4.36953
13	2	1	21	3	2	1	5	-2.94207	-2.48329	-4.39064	-4.44671
14	10	27	16	19	10	5	7	-20.5959	-12.7963	-16.3211	-17.8337
15	2	4	1	2	2	1	5	-2.77686	-3.67512	-4.08825	-4.05373
16	2	4	1	2	2	1	5	-2.77686	-3.67512	-4.08825	-4.05373
17	9	2	4	62	4	5	6	-3.71742	-5.27397	-5.6847	-6.35045
18	9	53	2	53	11	3	3	-30.5585	-26.7115	-27.1655	-25.4009
19	2	4	1	2	2	1	5	-2.77686	-3.67512	-4.08825	-4.05373
20	2	4	1	2	2	1	5	-2.77686	-3.67512	-4.08825	-4.05373
21	4	7	10	4	1	7	1	-1.8277	-3.88407	-2.57818	-1.93332
22	2	4	1	2	2	1	5	-2.77686	-3.67512	-4.08825	-4.05373
23	1	4	2	2	6	3	17	-4.71801	-2.43444	-4.6157	-5.50262
24	4	7	10	4	1	7	1	-1.8277	-3.88407	-2.57818	-1.93332
25	2	1	21	3	2	1	5	-2.94207	-2.48329	-4.39064	-4.44671
26	8	10	2	2	11	12	6	-3.95428	-8.00963	-7.11781	-6.80334
27	2	4	2	2	6	1	5	-6.11033	-4.82101	-5.9298	-7.57606
28	2	1	12	3	2	1	5	-2.63309	-2.10958	-3.60955	-4.62729
29	2	4	1	2	2	1	5	-2.77686	-3.67512	-4.08825	-4.05373
30	4	7	10	4	1	7	1	-1.8277	-3.88407	-2.57818	-1.93332
