Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.53602	-2.48818	-3.58973	-4.82289
1	4	7	10	4	1	7	1	-1.83718	-3.89474	-2.60961	-1.91446
2	2	4	1	2	2	1	5	-2.78559	-3.6813	-4.1409	-4.04953
3	2	4	1	2	2	1	5	-2.78559	-3.6813	-4.1409	-4.04953
4	9	25	2	10	22	3	6	-4.47903	-7.92167	-6.02857	-4.34262
5	4	7	10	4	1	7	1	-1.83718	-3.89474	-2.60961	-1.91446
6	4	7	10	4	1	7	1	-1.83718	-3.89474	-2.60961	-1.91446
7	4	7	10	4	42	51	1	-2.93917	-4.71007	-4.91772	-3.76731
8	2	4	1	2	2	1	5	-2.78559	-3.6813	-4.1409	-4.04953
9	10	81	50	99	120	76	52	-6.66652	-6.40327	-5.23202	-5.15001
10	2	1	21	3	2	1	5	-2.92567	-2.49356	-4.45128	-4.39543
11	2	1	21	3	2	1	5	-2.92567	-2.49356	-4.45128	-4.39543
12	9	25	2	10	22	3	6	-4.47903	-7.92167	-6.02857	-4.34262
13	2	1	21	3	2	1	5	-2.92567	-2.49356	-4.45128	-4.39543
14	10	27	16	19	10	5	7	-20.1448	-12.7643	-16.4754	-17.2619
15	2	4	1	2	2	1	5	-2.78559	-3.6813	-4.1409	-4.04953
16	2	4	1	2	2	1	5	-2.78559	-3.6813	-4.1409	-4.04953
17	9	2	4	62	4	5	6	-3.72446	-5.27099	-5.80137	-6.41436
18	9	53	2	53	11	3	3	-31.135	-28.2573	-26.7648	-25.6205
19	2	4	1	2	2	1	5	-2.78559	-3.6813	-4.1409	-4.04953
20	2	4	1	2	2	1	5	-2.78559	-3.6813	-4.1409	-4.04953
21	4	7	10	4	1	7	1	-1.83718	-3.89474	-2.60961	-1.91446
22	2	4	1	2	2	1	5	-2.78559	-3.6813	-4.1409	-4.04953
23	1	4	2	2	6	3	17	-4.54595	-2.44749	-4.6035	-5.35675
24	4	7	10	4	1	7	1	-1.83718	-3.89474	-2.60961	-1.91446
25	2	1	21	3	2	1	5	-2.92567	-2.49356	-4.45128	-4.39543
26	8	10	2	2	11	12	6	-3.9661	-7.81512	-7.68187	-6.86546
27	2	4	2	2	6	1	5	-6.05455	-4.83392	-5.91771	-7.58312
28	2	1	12	3	2	1	5	-2.61546	-2.12009	-3.63388	-4.59622
29	2	4	1	2	2	1	5	-2.78559	-3.6813	-4.1409	-4.04953
30	4	7	10	4	1	7	1	-1.83718	-3.89474	-2.60961	-1.91446
31	10	1	16	19	10	5	7	-5.85968	-2.7451	-4.18086	-5.09141
32	1	2	3	4	5	9	3	-4.53602	-2.48818	-3.58973	-4.82289
33	2	4	1	2	2	1	5	-2.78559	-3.6813	-4.1409	-4.04953
