Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.628	-2.46922	-3.65218	-5.0309
1	4	7	10	4	1	7	1	-1.81661	-3.97184	-2.69463	-1.92081
2	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
3	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
4	9	25	2	10	22	3	6	-4.45717	-8.5711	-6.20891	-4.34649
5	4	7	10	4	1	7	1	-1.81661	-3.97184	-2.69463	-1.92081
6	4	7	10	4	1	7	1	-1.81661	-3.97184	-2.69463	-1.92081
7	4	7	10	4	42	51	1	-2.91695	-4.74764	-5.06934	-3.79056
8	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
9	10	81	50	99	120	76	52	-6.69064	-6.40008	-5.296	-5.15568
10	2	1	21	3	2	1	5	-2.9192	-2.48242	-4.58684	-4.55367
11	2	1	21	3	2	1	5	-2.9192	-2.48242	-4.58684	-4.55367
12	9	25	2	10	22	3	6	-4.45717	-8.5711	-6.20891	-4.34649
13	2	1	21	3	2	1	5	-2.9192	-2.48242	-4.58684	-4.55367
14	10	27	16	19	10	5	7	-20.407	-12.8621	-16.19	-18.1802
15	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
16	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
17	9	2	4	62	4	5	6	-3.7035	-5.28114	-5.91064	-6.64791
18	9	53	2	53	11	3	3	-31.6052	-27.765	-24.9069	-25.51
19	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
20	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
21	4	7	10	4	1	7	1	-1.81661	-3.97184	-2.69463	-1.92081
22	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
23	1	4	2	2	6	3	17	-4.62983	-2.43013	-4.71967	-5.73062
24	4	7	10	4	1	7	1	-1.81661	-3.97184	-2.69463	-1.92081
25	2	1	21	3	2	1	5	-2.9192	-2.48242	-4.58684	-4.55367
26	8	10	2	2	11	12	6	-3.94177	-8.18652	-8.05726	-7.0792
27	2	4	2	2	6	1	5	-6.0776	-4.81712	-5.98335	-7.95999
28	2	1	12	3	2	1	5	-2.61101	-2.1078	-3.72459	-4.90543
29	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
30	4	7	10	4	1	7	1	-1.81661	-3.97184	-2.69463	-1.92081
31	10	1	16	19	10	5	7	-6.1986	-2.7264	-4.25805	-5.28295
32	1	2	3	4	5	9	3	-4.628	-2.46922	-3.65218	-5.0309
33	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
34	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
35	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
36	4	7	10	4	1	7	1	-1.81661	-3.97184	-2.69463	-1.92081
37	129	66	30	82	189	47	17	-3.23402	-4.97982	-5.7972	-4.13617
38	2	1	12	3	357	1	5	-7.16722	-6.20326	-6.129	-7.76423
39	9	2	4	62	4	5	6	-3.7035	-5.28114	-5.91064	-6.64791
40	2	1	1	3	2	1	5	-4.60568	-3.77504	-6.65357	-7.40195
41	2	1	12	3	357	1	5	-7.16722	-6.20326	-6.129	-7.76423
42	2	1	5	3	2	3	5	-4.22213	-3.24005	-5.73913	-4.81367
43	2	1	5	3	2	3	5	-4.22213	-3.24005	-5.73913	-4.81367
44	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
45	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
46	2	4	2	2	6	1	5	-6.0776	-4.81712	-5.98335	-7.95999
47	1	4	2	2	6	3	17	-4.62983	-2.43013	-4.71967	-5.73062
48	2	1	21	3	2	1	5	-2.9192	-2.48242	-4.58684	-4.55367
49	2	1	2	3	2	3	5	-3.74612	-7.89923	-7.85366	-6.87401
50	2	1	21	3	2	1	5	-2.9192	-2.48242	-4.58684	-4.55367
51	7	17	2	15	23	3	12	-6.88819	-11.2538	-11.0091	-10.0254
52	2	4	1	2	7	1	5	-2.29462	-6.64944	-6.26347	-5.0873
53	9	2	4	62	4	5	6	-3.7035	-5.28114	-5.91064	-6.64791
54	2	4	1	2	7	1	5	-2.29462	-6.64944	-6.26347	-5.0873
55	9	2	4	62	4	5	6	-3.7035	-5.28114	-5.91064	-6.64791
56	2	1	12	88	2	1	5	-3.93641	-3.42196	-6.01954	-5.36499
57	2	1	5	3	2	3	5	-4.22213	-3.24005	-5.73913	-4.81367
58	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
59	9	2	4	62	4	5	6	-3.7035	-5.28114	-5.91064	-6.64791
60	2	1	5	3	2	3	5	-4.22213	-3.24005	-5.73913	-4.81367
61	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
62	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
63	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
64	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
65	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
66	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
67	1	2	215	4	90	24	8	-31.8317	-29.3581	-20.7706	-21.7127
68	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
69	1	2	3	4	5	9	3	-4.628	-2.46922	-3.65218	-5.0309
70	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
71	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
72	9	25	2	10	22	3	6	-4.45717	-8.5711	-6.20891	-4.34649
73	2	15	4	48	360	25	23	-6.69032	-9.63258	-5.75858	-4.89986
74	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
75	2	1	12	88	2	1	5	-3.93641	-3.42196	-6.01954	-5.36499
76	2	4	2	2	6	1	5	-6.0776	-4.81712	-5.98335	-7.95999
77	10	1	16	19	10	5	7	-6.1986	-2.7264	-4.25805	-5.28295
78	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
79	2	1	12	3	2	1	5	-2.61101	-2.1078	-3.72459	-4.90543
80	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
81	2	4	1	2	2	1	5	-2.76539	-3.68293	-4.23185	-4.10908
