Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.73209	-2.48142	-3.55391	-4.81955
1	4	7	10	4	1	7	1	-1.81403	-3.93282	-2.59926	-1.92313
2	2	4	1	2	2	1	5	-2.76622	-3.68274	-4.04578	-4.11325
3	2	4	1	2	2	1	5	-2.76622	-3.68274	-4.04578	-4.11325
4	9	25	2	10	22	3	6	-4.45379	-8.19841	-5.99806	-4.35245
5	4	7	10	4	1	7	1	-1.81403	-3.93282	-2.59926	-1.92313
6	4	7	10	4	1	7	1	-1.81403	-3.93282	-2.59926	-1.92313
7	4	7	10	4	42	51	1	-2.91499	-4.73069	-4.76755	-3.81002
8	2	4	1	2	2	1	5	-2.76622	-3.68274	-4.04578	-4.11325
9	10	81	50	99	120	76	52	-6.70067	-6.40329	-5.26853	-5.12937
10	2	1	21	3	2	1	5	-2.93397	-2.48891	-4.24354	-4.50596
11	2	1	21	3	2	1	5	-2.93397	-2.48891	-4.24354	-4.50596
12	9	25	2	10	22	3	6	-4.45379	-8.19841	-5.99806	-4.35245
13	2	1	21	3	2	1	5	-2.93397	-2.48891	-4.24354	-4.50596
14	10	27	16	19	10	5	7	-21.2225	-12.7323	-16.0215	-17.4558
15	2	4	1	2	2	1	5	-2.76622	-3.68274	-4.04578	-4.11325
16	2	4	1	2	2	1	5	-2.76622	-3.68274	-4.04578	-4.11325
17	9	2	4	62	4	5	6	-3.70181	-5.27739	-5.59609	-6.77552
18	9	53	2	53	11	3	3	-30.2615	-28.1604	-26.5233	-25.7699
19	2	4	1	2	2	1	5	-2.76622	-3.68274	-4.04578	-4.11325
20	2	4	1	2	2	1	5	-2.76622	-3.68274	-4.04578	-4.11325
21	4	7	10	4	1	7	1	-1.81403	-3.93282	-2.59926	-1.92313
22	2	4	1	2	2	1	5	-2.76622	-3.68274	-4.04578	-4.11325
23	1	4	2	2	6	3	17	-4.74094	-2.44135	-4.45025	-5.44669
24	4	7	10	4	1	7	1	-1.81403	-3.93282	-2.59926	-1.92313
25	2	1	21	3	2	1	5	-2.93397	-2.48891	-4.24354	-4.50596
26	8	10	2	2	11	12	6	-3.93786	-7.95918	-6.91353	-7.37456
27	2	4	2	2	6	1	5	-6.11595	-4.82717	-5.8681	-7.63903
28	2	1	12	3	2	1	5	-2.62679	-2.11456	-3.50635	-4.76748
29	2	4	1	2	2	1	5	-2.76622	-3.68274	-4.04578	-4.11325
30	4	7	10	4	1	7	1	-1.81403	-3.93282	-2.59926	-1.92313
31	10	1	16	19	10	5	7	-6.67954	-2.73846	-4.13088	-5.08992
32	1	2	3	4	5	9	3	-4.73209	-2.48142	-3.55391	-4.81955
33	2	4	1	2	2	1	5	-2.76622	-3.68274	-4.04578	-4.11325
34	2	4	1	2	2	1	5	-2.76622	-3.68274	-4.04578	-4.11325
35	2	4	1	2	2	1	5	-2.76622	-3.68274	-4.04578	-4.11325
36	4	7	10	4	1	7	1	-1.81403	-3.93282	-2.59926	-1.92313
37	129	66	30	82	189	47	17	-3.23224	-4.96468	-5.3685	-4.15531
38	2	1	12	3	357	1	5	-6.46913	-6.55169	-6.66513	-7.61505
39	9	2	4	62	4	5	6	-3.70181	-5.27739	-5.59609	-6.77552
40	2	1	1	3	2	1	5	-4.62986	-3.78188	-6.09565	-7.17606
41	2	1	12	3	357	1	5	-6.46913	-6.55169	-6.66513	-7.61505
42	2	1	5	3	2	3	5	-4.2509	-3.24711	-5.33566	-4.77567
43	2	1	5	3	2	3	5	-4.2509	-3.24711	-5.33566	-4.77567
44	2	4	1	2	2	1	5	-2.76622	-3.68274	-4.04578	-4.11325
