Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.78986	-2.46083	-3.62734	-5.00126
1	4	7	10	4	1	7	1	-1.80685	-3.91101	-2.56769	-1.93724
2	2	4	1	2	2	1	5	-2.75966	-3.65991	-4.11592	-4.16029
3	2	4	1	2	2	1	5	-2.75966	-3.65991	-4.11592	-4.16029
4	9	25	2	10	22	3	6	-4.44723	-8.17134	-5.98192	-4.36305
5	4	7	10	4	1	7	1	-1.80685	-3.91101	-2.56769	-1.93724
6	4	7	10	4	1	7	1	-1.80685	-3.91101	-2.56769	-1.93724
7	4	7	10	4	42	51	1	-2.90851	-4.69655	-4.86877	-3.82948
8	2	4	1	2	2	1	5	-2.75966	-3.65991	-4.11592	-4.16029
9	10	81	50	99	120	76	52	-6.70475	-6.39489	-5.20102	-5.15094
10	2	1	21	3	2	1	5	-2.93536	-2.47102	-4.57354	-4.6253
11	2	1	21	3	2	1	5	-2.93536	-2.47102	-4.57354	-4.6253
12	9	25	2	10	22	3	6	-4.44723	-8.17134	-5.98192	-4.36305
13	2	1	21	3	2	1	5	-2.93536	-2.47102	-4.57354	-4.6253
14	10	27	16	19	10	5	7	-21.5583	-12.9434	-17.0746	-18.1938
15	2	4	1	2	2	1	5	-2.75966	-3.65991	-4.11592	-4.16029
16	2	4	1	2	2	1	5	-2.75966	-3.65991	-4.11592	-4.16029
17	9	2	4	62	4	5	6	-3.6972	-5.24219	-5.74608	-6.94426
18	9	53	2	53	11	3	3	-31.5586	-29.4972	-26.8567	-26.6871
19	2	4	1	2	2	1	5	-2.75966	-3.65991	-4.11592	-4.16029
20	2	4	1	2	2	1	5	-2.75966	-3.65991	-4.11592	-4.16029
21	4	7	10	4	1	7	1	-1.80685	-3.91101	-2.56769	-1.93724
22	2	4	1	2	2	1	5	-2.75966	-3.65991	-4.11592	-4.16029
23	1	4	2	2	6	3	17	-4.79878	-2.42113	-4.80635	-5.74412
24	4	7	10	4	1	7	1	-1.80685	-3.91101	-2.56769	-1.93724
25	2	1	21	3	2	1	5	-2.93536	-2.47102	-4.57354	-4.6253
26	8	10	2	2	11	12	6	-3.93153	-7.80248	-7.39773	-7.49635
27	2	4	2	2	6	1	5	-6.13191	-4.80852	-5.94833	-7.95723
28	2	1	12	3	2	1	5	-2.629	-2.09738	-3.6937	-5.0184
29	2	4	1	2	2	1	5	-2.75966	-3.65991	-4.11592	-4.16029
