Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.71212	-2.48786	-3.68113	-4.91017
1	4	7	10	4	1	7	1	-1.82305	-3.92204	-2.6183	-1.93002
2	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
3	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
4	9	25	2	10	22	3	6	-4.46666	-8.24676	-5.9375	-4.34749
5	4	7	10	4	1	7	1	-1.82305	-3.92204	-2.6183	-1.93002
6	4	7	10	4	1	7	1	-1.82305	-3.92204	-2.6183	-1.93002
7	4	7	10	4	42	51	1	-2.92188	-4.73021	-4.76529	-3.81987
8	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
9	10	81	50	99	120	76	52	-6.71917	-6.39717	-5.32422	-5.13552
10	2	1	21	3	2	1	5	-2.93615	-2.49465	-4.39697	-4.55934
11	2	1	21	3	2	1	5	-2.93615	-2.49465	-4.39697	-4.55934
12	9	25	2	10	22	3	6	-4.46666	-8.24676	-5.9375	-4.34749
13	2	1	21	3	2	1	5	-2.93615	-2.49465	-4.39697	-4.55934
14	10	27	16	19	10	5	7	-21.0038	-12.683	-16.1841	-17.8448
15	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
16	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
17	9	2	4	62	4	5	6	-3.70621	-5.27148	-5.65254	-6.95171
18	9	53	2	53	11	3	3	-31.5831	-29.2163	-24.8623	-25.6971
19	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
20	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
21	4	7	10	4	1	7	1	-1.82305	-3.92204	-2.6183	-1.93002
22	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
23	1	4	2	2	6	3	17	-4.72706	-2.44936	-4.67672	-5.54396
24	4	7	10	4	1	7	1	-1.82305	-3.92204	-2.6183	-1.93002
25	2	1	21	3	2	1	5	-2.93615	-2.49465	-4.39697	-4.55934
26	8	10	2	2	11	12	6	-3.94286	-7.83874	-6.86828	-7.55044
27	2	4	2	2	6	1	5	-6.10951	-4.83219	-5.99321	-7.81719
28	2	1	12	3	2	1	5	-2.62726	-2.11917	-3.64214	-4.90399
29	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
30	4	7	10	4	1	7	1	-1.82305	-3.92204	-2.6183	-1.93002
31	10	1	16	19	10	5	7	-6.57839	-2.74593	-4.28349	-5.15482
32	1	2	3	4	5	9	3	-4.71212	-2.48786	-3.68113	-4.91017
33	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
34	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
35	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
36	4	7	10	4	1	7	1	-1.82305	-3.92204	-2.6183	-1.93002
37	129	66	30	82	189	47	17	-3.23964	-4.96691	-5.3502	-4.16064
38	2	1	12	3	357	1	5	-7.24157	-7.14672	-6.20045	-7.47631
39	9	2	4	62	4	5	6	-3.70621	-5.27148	-5.65254	-6.95171
40	2	1	1	3	2	1	5	-4.62896	-3.78801	-6.35319	-7.35904
41	2	1	12	3	357	1	5	-7.24157	-7.14672	-6.20045	-7.47631
42	2	1	5	3	2	3	5	-4.25409	-3.2543	-5.51941	-4.7931
43	2	1	5	3	2	3	5	-4.25409	-3.2543	-5.51941	-4.7931
44	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
45	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
46	2	4	2	2	6	1	5	-6.10951	-4.83219	-5.99321	-7.81719
47	1	4	2	2	6	3	17	-4.72706	-2.44936	-4.67672	-5.54396
48	2	1	21	3	2	1	5	-2.93615	-2.49465	-4.39697	-4.55934
49	2	1	2	3	2	3	5	-3.74685	-7.55698	-6.66403	-7.34727
50	2	1	21	3	2	1	5	-2.93615	-2.49465	-4.39697	-4.55934
51	7	17	2	15	23	3	12	-6.88945	-10.8872	-9.8167	-10.4962
52	2	4	1	2	7	1	5	-2.2953	-6.28032	-5.16604	-5.39462
53	9	2	4	62	4	5	6	-3.70621	-5.27148	-5.65254	-6.95171
54	2	4	1	2	7	1	5	-2.2953	-6.28032	-5.16604	-5.39462
55	9	2	4	62	4	5	6	-3.70621	-5.27148	-5.65254	-6.95171
56	2	1	12	88	2	1	5	-3.95559	-3.43539	-5.70709	-5.36571
57	2	1	5	3	2	3	5	-4.25409	-3.2543	-5.51941	-4.7931
58	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
59	9	2	4	62	4	5	6	-3.70621	-5.27148	-5.65254	-6.95171
60	2	1	5	3	2	3	5	-4.25409	-3.2543	-5.51941	-4.7931
61	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
62	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
63	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
64	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
65	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
66	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
67	1	2	215	4	90	24	8	-32.2956	-31.7659	-21.2159	-21.1142
68	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
69	1	2	3	4	5	9	3	-4.71212	-2.48786	-3.68113	-4.91017
70	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
71	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
72	9	25	2	10	22	3	6	-4.46666	-8.24676	-5.9375	-4.34749
73	2	15	4	48	360	25	23	-6.72638	-9.28992	-5.75213	-4.88965
74	2	4	1	2	2	1	5	-2.77026	-3.68225	-4.10506	-4.14473
75	2	1	12	88	2	1	5	-3.95559	-3.43539	-5.70709	-5.36571
76	2	4	2	2	6	1	5	-6.10951	-4.83219	-5.99321	-7.81719
77	10	1	16	19	10	5	7	-6.57839	-2.74593	-4.28349	-5.15482
