Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.64778	-2.48233	-3.58262	-4.73712
1	4	7	10	4	1	7	1	-1.83048	-3.91282	-2.62879	-1.99962
2	2	4	1	2	2	1	5	-2.79134	-3.68073	-4.1908	-4.10138
3	2	4	1	2	2	1	5	-2.79134	-3.68073	-4.1908	-4.10138
4	9	25	2	10	22	3	6	-4.46877	-8.03117	-6.07522	-4.45112
5	4	7	10	4	1	7	1	-1.83048	-3.91282	-2.62879	-1.99962
6	4	7	10	4	1	7	1	-1.83048	-3.91282	-2.62879	-1.99962
7	4	7	10	4	42	51	1	-2.94143	-4.72133	-5.01771	-3.85588
8	2	4	1	2	2	1	5	-2.79134	-3.68073	-4.1908	-4.10138
9	10	81	50	99	120	76	52	-6.62385	-6.40019	-5.22292	-5.22627
10	2	1	21	3	2	1	5	-2.94858	-2.4877	-4.5057	-4.41587
11	2	1	21	3	2	1	5	-2.94858	-2.4877	-4.5057	-4.41587
12	9	25	2	10	22	3	6	-4.46877	-8.03117	-6.07522	-4.45112
13	2	1	21	3	2	1	5	-2.94858	-2.4877	-4.5057	-4.41587
14	10	27	16	19	10	5	7	-20.1803	-12.6899	-16.4454	-16.8032
15	2	4	1	2	2	1	5	-2.79134	-3.68073	-4.1908	-4.10138
16	2	4	1	2	2	1	5	-2.79134	-3.68073	-4.1908	-4.10138
17	9	2	4	62	4	5	6	-3.73582	-5.27705	-5.92552	-6.37229
18	9	53	2	53	11	3	3	-30.6744	-27.6888	-28.1981	-24.4723
19	2	4	1	2	2	1	5	-2.79134	-3.68073	-4.1908	-4.10138
20	2	4	1	2	2	1	5	-2.79134	-3.68073	-4.1908	-4.10138
21	4	7	10	4	1	7	1	-1.83048	-3.91282	-2.62879	-1.99962
22	2	4	1	2	2	1	5	-2.79134	-3.68073	-4.1908	-4.10138
23	1	4	2	2	6	3	17	-4.66368	-2.44144	-4.59881	-5.28382
24	4	7	10	4	1	7	1	-1.83048	-3.91282	-2.62879	-1.99962
25	2	1	21	3	2	1	5	-2.94858	-2.4877	-4.5057	-4.41587
26	8	10	2	2	11	12	6	-3.9742	-7.93052	-8.72089	-6.8821
27	2	4	2	2	6	1	5	-6.10636	-4.82763	-5.91934	-7.39292
28	2	1	12	3	2	1	5	-2.64162	-2.11383	-3.6639	-4.51126
29	2	4	1	2	2	1	5	-2.79134	-3.68073	-4.1908	-4.10138
30	4	7	10	4	1	7	1	-1.83048	-3.91282	-2.62879	-1.99962
31	10	1	16	19	10	5	7	-6.19356	-2.73899	-4.1684	-5.04793
32	1	2	3	4	5	9	3	-4.64778	-2.48233	-3.58262	-4.73712
