Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.62008	-2.46877	-3.56172	-4.96224
1	4	7	10	4	1	7	1	-1.83262	-3.87695	-2.62501	-1.94056
2	2	4	1	2	2	1	5	-2.77672	-3.66184	-4.14449	-4.12363
3	2	4	1	2	2	1	5	-2.77672	-3.66184	-4.14449	-4.12363
4	9	25	2	10	22	3	6	-4.47631	-8.03782	-5.92111	-4.36867
5	4	7	10	4	1	7	1	-1.83262	-3.87695	-2.62501	-1.94056
6	4	7	10	4	1	7	1	-1.83262	-3.87695	-2.62501	-1.94056
7	4	7	10	4	42	51	1	-2.93057	-4.69159	-4.85794	-3.81249
8	2	4	1	2	2	1	5	-2.77672	-3.66184	-4.14449	-4.12363
9	10	81	50	99	120	76	52	-6.7188	-6.37589	-5.28609	-5.17081
10	2	1	21	3	2	1	5	-2.92851	-2.47972	-4.25567	-4.53529
11	2	1	21	3	2	1	5	-2.92851	-2.47972	-4.25567	-4.53529
12	9	25	2	10	22	3	6	-4.47631	-8.03782	-5.92111	-4.36867
13	2	1	21	3	2	1	5	-2.92851	-2.47972	-4.25567	-4.53529
14	10	27	16	19	10	5	7	-20.304	-12.9492	-15.6329	-17.6546
15	2	4	1	2	2	1	5	-2.77672	-3.66184	-4.14449	-4.12363
16	2	4	1	2	2	1	5	-2.77672	-3.66184	-4.14449	-4.12363
17	9	2	4	62	4	5	6	-3.71453	-5.24212	-5.83382	-6.67025
18	9	53	2	53	11	3	3	-29.962	-28.5795	-25.8095	-26.0898
19	2	4	1	2	2	1	5	-2.77672	-3.66184	-4.14449	-4.12363
20	2	4	1	2	2	1	5	-2.77672	-3.66184	-4.14449	-4.12363
21	4	7	10	4	1	7	1	-1.83262	-3.87695	-2.62501	-1.94056
22	2	4	1	2	2	1	5	-2.77672	-3.66184	-4.14449	-4.12363
23	1	4	2	2	6	3	17	-4.62555	-2.43088	-4.37091	-5.60092
24	4	7	10	4	1	7	1	-1.83262	-3.87695	-2.62501	-1.94056
25	2	1	21	3	2	1	5	-2.92851	-2.47972	-4.25567	-4.53529
26	8	10	2	2	11	12	6	-3.95336	-7.74319	-7.73944	-7.14061
27	2	4	2	2	6	1	5	-6.07981	-4.81615	-5.89878	-7.83203
28	2	1	12	3	2	1	5	-2.61887	-2.1055	-3.54932	-4.83856
29	2	4	1	2	2	1	5	-2.77672	-3.66184	-4.14449	-4.12363
30	4	7	10	4	1	7	1	-1.83262	-3.87695	-2.62501	-1.94056
31	10	1	16	19	10	5	7	-6.15071	-2.72708	-4.10484	-5.21965
32	1	2	3	4	5	9	3	-4.62008	-2.46877	-3.56172	-4.96224
33	2	4	1	2	2	1	5	-2.77672	-3.66184	-4.14449	-4.12363
34	2	4	1	2	2	1	5	-2.77672	-3.66184	-4.14449	-4.12363
35	2	4	1	2	2	1	5	-2.77672	-3.66184	-4.14449	-4.12363
36	4	7	10	4	1	7	1	-1.83262	-3.87695	-2.62501	-1.94056
37	129	66	30	82	189	47	17	-3.24789	-4.92907	-5.46298	-4.15874
38	2	1	12	3	357	1	5	-6.39882	-6.53804	-6.47427	-8.00885
39	9	2	4	62	4	5	6	-3.71453	-5.24212	-5.83382	-6.67025
40	2	1	1	3	2	1	5	-4.61255	-3.77472	-6.05585	-7.24794
41	2	1	12	3	357	1	5	-6.39882	-6.53804	-6.47427	-8.00885
42	2	1	5	3	2	3	5	-4.23226	-3.23949	-5.22945	-4.80928
43	2	1	5	3	2	3	5	-4.23226	-3.23949	-5.22945	-4.80928
44	2	4	1	2	2	1	5	-2.77672	-3.66184	-4.14449	-4.12363
45	2	4	1	2	2	1	5	-2.77672	-3.66184	-4.14449	-4.12363
46	2	4	2	2	6	1	5	-6.07981	-4.81615	-5.89878	-7.83203
47	1	4	2	2	6	3	17	-4.62555	-2.43088	-4.37091	-5.60092
48	2	1	21	3	2	1	5	-2.92851	-2.47972	-4.25567	-4.53529
49	2	1	2	3	2	3	5	-3.75748	-7.48731	-7.53457	-6.93457
50	2	1	21	3	2	1	5	-2.92851	-2.47972	-4.25567	-4.53529
51	7	17	2	15	23	3	12	-6.89987	-10.7592	-10.691	-10.0869
52	2	4	1	2	7	1	5	-2.30604	-6.15495	-5.95071	-5.13656
53	9	2	4	62	4	5	6	-3.71453	-5.24212	-5.83382	-6.67025
54	2	4	1	2	7	1	5	-2.30604	-6.15495	-5.95071	-5.13656
55	9	2	4	62	4	5	6	-3.71453	-5.24212	-5.83382	-6.67025
56	2	1	12	88	2	1	5	-3.94614	-3.41961	-5.48755	-5.35259
