Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.52943	-2.5058	-3.61028	-4.75991
1	4	7	10	4	1	7	1	-1.83601	-3.78627	-2.6948	-1.95729
2	2	4	1	2	2	1	5	-2.79195	-3.66306	-4.20312	-4.10382
3	2	4	1	2	2	1	5	-2.79195	-3.66306	-4.20312	-4.10382
4	9	25	2	10	22	3	6	-4.47314	-7.48371	-6.10016	-4.40728
5	4	7	10	4	1	7	1	-1.83601	-3.78627	-2.6948	-1.95729
6	4	7	10	4	1	7	1	-1.83601	-3.78627	-2.6948	-1.95729
7	4	7	10	4	42	51	1	-2.94324	-4.64179	-4.9783	-3.84076
8	2	4	1	2	2	1	5	-2.79195	-3.66306	-4.20312	-4.10382
9	10	81	50	99	120	76	52	-6.63021	-6.39985	-5.3303	-5.1567
10	2	1	21	3	2	1	5	-2.92958	-2.50234	-4.36938	-4.5076
11	2	1	21	3	2	1	5	-2.92958	-2.50234	-4.36938	-4.5076
12	9	25	2	10	22	3	6	-4.47314	-7.48371	-6.10016	-4.40728
13	2	1	21	3	2	1	5	-2.92958	-2.50234	-4.36938	-4.5076
14	10	27	16	19	10	5	7	-19.9832	-12.7496	-15.5813	-17.499
15	2	4	1	2	2	1	5	-2.79195	-3.66306	-4.20312	-4.10382
16	2	4	1	2	2	1	5	-2.79195	-3.66306	-4.20312	-4.10382
17	9	2	4	62	4	5	6	-3.73401	-5.22599	-5.87882	-6.54596
18	9	53	2	53	11	3	3	-28.9153	-26.7087	-22.7182	-24.9927
19	2	4	1	2	2	1	5	-2.79195	-3.66306	-4.20312	-4.10382
20	2	4	1	2	2	1	5	-2.79195	-3.66306	-4.20312	-4.10382
21	4	7	10	4	1	7	1	-1.83601	-3.78627	-2.6948	-1.95729
22	2	4	1	2	2	1	5	-2.79195	-3.66306	-4.20312	-4.10382
23	1	4	2	2	6	3	17	-4.5331	-2.46504	-4.48423	-5.47077
24	4	7	10	4	1	7	1	-1.83601	-3.78627	-2.6948	-1.95729
25	2	1	21	3	2	1	5	-2.92958	-2.50234	-4.36938	-4.5076
26	8	10	2	2	11	12	6	-3.97573	-7.31996	-7.8408	-7.12989
27	2	4	2	2	6	1	5	-6.05932	-4.84861	-5.94473	-7.47592
28	2	1	12	3	2	1	5	-2.62138	-2.12961	-3.61861	-4.6654
29	2	4	1	2	2	1	5	-2.79195	-3.66306	-4.20312	-4.10382
30	4	7	10	4	1	7	1	-1.83601	-3.78627	-2.6948	-1.95729
31	10	1	16	19	10	5	7	-5.80971	-2.76385	-4.17366	-5.08368
32	1	2	3	4	5	9	3	-4.52943	-2.5058	-3.61028	-4.75991
33	2	4	1	2	2	1	5	-2.79195	-3.66306	-4.20312	-4.10382
34	2	4	1	2	2	1	5	-2.79195	-3.66306	-4.20312	-4.10382
35	2	4	1	2	2	1	5	-2.79195	-3.66306	-4.20312	-4.10382
36	4	7	10	4	1	7	1	-1.83601	-3.78627	-2.6948	-1.95729
37	129	66	30	82	189	47	17	-3.25936	-4.88346	-5.62985	-4.19224
38	2	1	12	3	357	1	5	-5.60801	-5.86456	-5.14834	-7.26458
39	9	2	4	62	4	5	6	-3.73401	-5.22599	-5.87882	-6.54596
40	2	1	1	3	2	1	5	-4.60982	-3.79905	-6.21246	-7.1412
41	2	1	12	3	357	1	5	-5.60801	-5.86456	-5.14834	-7.26458
42	2	1	5	3	2	3	5	-4.21062	-3.26424	-5.39477	-4.82719
43	2	1	5	3	2	3	5	-4.21062	-3.26424	-5.39477	-4.82719
44	2	4	1	2	2	1	5	-2.79195	-3.66306	-4.20312	-4.10382
45	2	4	1	2	2	1	5	-2.79195	-3.66306	-4.20312	-4.10382
46	2	4	2	2	6	1	5	-6.05932	-4.84861	-5.94473	-7.47592
47	1	4	2	2	6	3	17	-4.5331	-2.46504	-4.48423	-5.47077
48	2	1	21	3	2	1	5	-2.92958	-2.50234	-4.36938	-4.5076
49	2	1	2	3	2	3	5	-3.78111	-7.06634	-7.63343	-6.92489
50	2	1	21	3	2	1	5	-2.92958	-2.50234	-4.36938	-4.5076
51	7	17	2	15	23	3	12	-6.92167	-10.3226	-10.7941	-10.0762
52	2	4	1	2	7	1	5	-2.32975	-5.71173	-6.06208	-5.14139
53	9	2	4	62	4	5	6	-3.73401	-5.22599	-5.87882	-6.54596
54	2	4	1	2	7	1	5	-2.32975	-5.71173	-6.06208	-5.14139
