Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.72172	-2.47608	-3.54935	-4.88765
1	4	7	10	4	1	7	1	-1.82434	-3.86525	-2.69654	-1.944
2	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
3	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
4	9	25	2	10	22	3	6	-4.46612	-7.9888	-6.0772	-4.38788
5	4	7	10	4	1	7	1	-1.82434	-3.86525	-2.69654	-1.944
6	4	7	10	4	1	7	1	-1.82434	-3.86525	-2.69654	-1.944
7	4	7	10	4	42	51	1	-2.92128	-4.66214	-4.94952	-3.81738
8	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
9	10	81	50	99	120	76	52	-6.74146	-6.40691	-5.33439	-5.15747
10	2	1	21	3	2	1	5	-2.9354	-2.48162	-4.22389	-4.54337
11	2	1	21	3	2	1	5	-2.9354	-2.48162	-4.22389	-4.54337
12	9	25	2	10	22	3	6	-4.46612	-7.9888	-6.0772	-4.38788
13	2	1	21	3	2	1	5	-2.9354	-2.48162	-4.22389	-4.54337
14	10	27	16	19	10	5	7	-21.0886	-12.9562	-15.3146	-18.3052
15	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
16	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
17	9	2	4	62	4	5	6	-3.70523	-5.20964	-5.85922	-6.48589
18	9	53	2	53	11	3	3	-30.1064	-27.6786	-25.4026	-25.4536
19	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
20	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
21	4	7	10	4	1	7	1	-1.82434	-3.86525	-2.69654	-1.944
22	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
23	1	4	2	2	6	3	17	-4.72552	-2.4373	-4.31092	-5.68373
24	4	7	10	4	1	7	1	-1.82434	-3.86525	-2.69654	-1.944
25	2	1	21	3	2	1	5	-2.9354	-2.48162	-4.22389	-4.54337
26	8	10	2	2	11	12	6	-3.94154	-7.41198	-7.8842	-6.97784
27	2	4	2	2	6	1	5	-6.11301	-4.82153	-5.8863	-7.65696
28	2	1	12	3	2	1	5	-2.62732	-2.10757	-3.52535	-4.76281
29	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
30	4	7	10	4	1	7	1	-1.82434	-3.86525	-2.69654	-1.944
31	10	1	16	19	10	5	7	-6.60841	-2.73492	-4.08343	-5.20804
32	1	2	3	4	5	9	3	-4.72172	-2.47608	-3.54935	-4.88765
33	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
34	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
35	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
36	4	7	10	4	1	7	1	-1.82434	-3.86525	-2.69654	-1.944
37	129	66	30	82	189	47	17	-3.2385	-4.90144	-5.57655	-4.16675
38	2	1	12	3	357	1	5	-6.39929	-6.09183	-6.40687	-7.54716
39	9	2	4	62	4	5	6	-3.70523	-5.20964	-5.85922	-6.48589
40	2	1	1	3	2	1	5	-4.62823	-3.7776	-5.96459	-7.34497
41	2	1	12	3	357	1	5	-6.39929	-6.09183	-6.40687	-7.54716
42	2	1	5	3	2	3	5	-4.25273	-3.24437	-5.19509	-4.84958
43	2	1	5	3	2	3	5	-4.25273	-3.24437	-5.19509	-4.84958
44	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
45	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
46	2	4	2	2	6	1	5	-6.11301	-4.82153	-5.8863	-7.65696
47	1	4	2	2	6	3	17	-4.72552	-2.4373	-4.31092	-5.68373
48	2	1	21	3	2	1	5	-2.9354	-2.48162	-4.22389	-4.54337
49	2	1	2	3	2	3	5	-3.74592	-7.16841	-7.67576	-6.77436
50	2	1	21	3	2	1	5	-2.9354	-2.48162	-4.22389	-4.54337
51	7	17	2	15	23	3	12	-6.88797	-10.4079	-10.8391	-9.92397
52	2	4	1	2	7	1	5	-2.29452	-5.80921	-6.09764	-5.02747
53	9	2	4	62	4	5	6	-3.70523	-5.20964	-5.85922	-6.48589
54	2	4	1	2	7	1	5	-2.29452	-5.80921	-6.09764	-5.02747
55	9	2	4	62	4	5	6	-3.70523	-5.20964	-5.85922	-6.48589
56	2	1	12	88	2	1	5	-3.95433	-3.42195	-5.44132	-5.38493
57	2	1	5	3	2	3	5	-4.25273	-3.24437	-5.19509	-4.84958
58	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
59	9	2	4	62	4	5	6	-3.70523	-5.20964	-5.85922	-6.48589
60	2	1	5	3	2	3	5	-4.25273	-3.24437	-5.19509	-4.84958
61	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
62	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
63	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
64	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
65	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
66	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
67	1	2	215	4	90	24	8	-29.897	-31.1152	-21.9954	-21.5112
68	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
69	1	2	3	4	5	9	3	-4.72172	-2.47608	-3.54935	-4.88765
70	2	4	1	2	2	1	5	-2.7707	-3.65149	-4.17676	-4.09257
