Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.54417	-2.49828	-3.6568	-5.00043
1	4	7	10	4	1	7	1	-1.83565	-3.81164	-2.57519	-1.9087
2	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
3	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
4	9	25	2	10	22	3	6	-4.47736	-7.58761	-5.82255	-4.32367
5	4	7	10	4	1	7	1	-1.83565	-3.81164	-2.57519	-1.9087
6	4	7	10	4	1	7	1	-1.83565	-3.81164	-2.57519	-1.9087
7	4	7	10	4	42	51	1	-2.93589	-4.64785	-4.77064	-3.77376
8	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
9	10	81	50	99	120	76	52	-6.69321	-6.40878	-5.27302	-5.1485
10	2	1	21	3	2	1	5	-2.92038	-2.49539	-4.41098	-4.49669
11	2	1	21	3	2	1	5	-2.92038	-2.49539	-4.41098	-4.49669
12	9	25	2	10	22	3	6	-4.47736	-7.58761	-5.82255	-4.32367
13	2	1	21	3	2	1	5	-2.92038	-2.49539	-4.41098	-4.49669
14	10	27	16	19	10	5	7	-19.7355	-12.747	-16.1801	-17.6222
15	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
16	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
17	9	2	4	62	4	5	6	-3.72279	-5.22349	-5.76417	-6.6946
18	9	53	2	53	11	3	3	-29.5414	-26.334	-26.7309	-24.4906
19	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
20	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
21	4	7	10	4	1	7	1	-1.83565	-3.81164	-2.57519	-1.9087
22	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
23	1	4	2	2	6	3	17	-4.5402	-2.45709	-4.63421	-5.55829
24	4	7	10	4	1	7	1	-1.83565	-3.81164	-2.57519	-1.9087
25	2	1	21	3	2	1	5	-2.92038	-2.49539	-4.41098	-4.49669
26	8	10	2	2	11	12	6	-3.96337	-7.34528	-7.24783	-7.12034
27	2	4	2	2	6	1	5	-6.05488	-4.84122	-5.98439	-7.94503
28	2	1	12	3	2	1	5	-2.61115	-2.12251	-3.65847	-4.8507
29	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
30	4	7	10	4	1	7	1	-1.83565	-3.81164	-2.57519	-1.9087
31	10	1	16	19	10	5	7	-5.87146	-2.75611	-4.24328	-5.21909
32	1	2	3	4	5	9	3	-4.54417	-2.49828	-3.6568	-5.00043
33	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
34	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
35	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
36	4	7	10	4	1	7	1	-1.83565	-3.81164	-2.57519	-1.9087
37	129	66	30	82	189	47	17	-3.25309	-4.8881	-5.35903	-4.11478
38	2	1	12	3	357	1	5	-6.25335	-5.66284	-7.03949	-7.10241
39	9	2	4	62	4	5	6	-3.72279	-5.22349	-5.76417	-6.6946
40	2	1	1	3	2	1	5	-4.59645	-3.79149	-6.38869	-7.17144
41	2	1	12	3	357	1	5	-6.25335	-5.66284	-7.03949	-7.10241
42	2	1	5	3	2	3	5	-4.20874	-3.25727	-5.46107	-4.75927
43	2	1	5	3	2	3	5	-4.20874	-3.25727	-5.46107	-4.75927
44	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
45	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
46	2	4	2	2	6	1	5	-6.05488	-4.84122	-5.98439	-7.94503
47	1	4	2	2	6	3	17	-4.5402	-2.45709	-4.63421	-5.55829
48	2	1	21	3	2	1	5	-2.92038	-2.49539	-4.41098	-4.49669
49	2	1	2	3	2	3	5	-3.76715	-7.09088	-7.04479	-6.91569
50	2	1	21	3	2	1	5	-2.92038	-2.49539	-4.41098	-4.49669
51	7	17	2	15	23	3	12	-6.91	-10.3495	-10.1964	-10.0664
52	2	4	1	2	7	1	5	-2.31555	-5.7406	-5.50587	-5.10943
53	9	2	4	62	4	5	6	-3.72279	-5.22349	-5.76417	-6.6946
54	2	4	1	2	7	1	5	-2.31555	-5.7406	-5.50587	-5.10943
55	9	2	4	62	4	5	6	-3.72279	-5.22349	-5.76417	-6.6946
56	2	1	12	88	2	1	5	-3.93588	-3.43571	-5.7135	-5.30151
57	2	1	5	3	2	3	5	-4.20874	-3.25727	-5.46107	-4.75927
58	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
59	9	2	4	62	4	5	6	-3.72279	-5.22349	-5.76417	-6.6946
60	2	1	5	3	2	3	5	-4.20874	-3.25727	-5.46107	-4.75927
61	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
62	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
63	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
64	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
65	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
66	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
67	1	2	215	4	90	24	8	-28.8663	-26.3436	-23.5793	-19.952
68	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
69	1	2	3	4	5	9	3	-4.54417	-2.49828	-3.6568	-5.00043
70	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
71	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
72	9	25	2	10	22	3	6	-4.47736	-7.58761	-5.82255	-4.32367
73	2	15	4	48	360	25	23	-6.70541	-8.94664	-5.66232	-4.88384
74	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
75	2	1	12	88	2	1	5	-3.93588	-3.43571	-5.7135	-5.30151
76	2	4	2	2	6	1	5	-6.05488	-4.84122	-5.98439	-7.94503
77	10	1	16	19	10	5	7	-5.87146	-2.75611	-4.24328	-5.21909
78	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
79	2	1	12	3	2	1	5	-2.61115	-2.12251	-3.65847	-4.8507
80	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
81	2	4	1	2	2	1	5	-2.78093	-3.66029	-4.1259	-4.10176
82	1	4	2	2	6	3	17	-4.5402	-2.45709	-4.63421	-5.55829
83	10	1	16	19	10	5	7	-5.87146	-2.75611	-4.24328	-5.21909
84	8	10	149	2	11	12	6	-4.85508	-3.98162	-5.70445	-7.19652
