Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.64969	-2.49889	-3.69223	-4.94467
1	4	7	10	4	1	7	1	-1.83564	-3.84434	-2.5613	-1.96538
2	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
3	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
4	9	25	2	10	22	3	6	-4.47483	-7.65749	-5.83322	-4.39759
5	4	7	10	4	1	7	1	-1.83564	-3.84434	-2.5613	-1.96538
6	4	7	10	4	1	7	1	-1.83564	-3.84434	-2.5613	-1.96538
7	4	7	10	4	42	51	1	-2.94158	-4.69674	-4.73868	-3.84894
8	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
9	10	81	50	99	120	76	52	-6.66634	-6.38576	-5.26565	-5.18771
10	2	1	21	3	2	1	5	-2.94628	-2.50452	-4.48508	-4.5746
11	2	1	21	3	2	1	5	-2.94628	-2.50452	-4.48508	-4.5746
12	9	25	2	10	22	3	6	-4.47483	-7.65749	-5.83322	-4.39759
13	2	1	21	3	2	1	5	-2.94628	-2.50452	-4.48508	-4.5746
14	10	27	16	19	10	5	7	-20.2888	-12.8229	-16.6803	-17.4616
15	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
16	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
17	9	2	4	62	4	5	6	-3.73233	-5.27657	-5.6852	-6.81234
18	9	53	2	53	11	3	3	-29.8841	-27.4571	-25.4564	-26.3619
19	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
20	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
21	4	7	10	4	1	7	1	-1.83564	-3.84434	-2.5613	-1.96538
22	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
23	1	4	2	2	6	3	17	-4.65826	-2.4588	-4.79056	-5.58849
24	4	7	10	4	1	7	1	-1.83564	-3.84434	-2.5613	-1.96538
25	2	1	21	3	2	1	5	-2.94628	-2.50452	-4.48508	-4.5746
26	8	10	2	2	11	12	6	-3.97066	-7.77838	-6.97521	-7.34912
27	2	4	2	2	6	1	5	-6.10441	-4.84536	-6.00871	-7.80925
28	2	1	12	3	2	1	5	-2.6388	-2.13175	-3.69382	-4.87785
29	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
30	4	7	10	4	1	7	1	-1.83564	-3.84434	-2.5613	-1.96538
31	10	1	16	19	10	5	7	-6.20453	-2.75598	-4.30952	-5.20553
32	1	2	3	4	5	9	3	-4.64969	-2.49889	-3.69223	-4.94467
33	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
34	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
35	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
36	4	7	10	4	1	7	1	-1.83564	-3.84434	-2.5613	-1.96538
37	129	66	30	82	189	47	17	-3.25922	-4.93413	-5.32794	-4.19821
38	2	1	12	3	357	1	5	-6.45104	-6.14761	-6.34463	-8.25909
39	9	2	4	62	4	5	6	-3.73233	-5.27657	-5.6852	-6.81234
40	2	1	1	3	2	1	5	-4.63356	-3.79954	-6.58661	-7.30926
41	2	1	12	3	357	1	5	-6.45104	-6.14761	-6.34463	-8.25909
42	2	1	5	3	2	3	5	-4.24611	-3.26242	-5.6247	-4.83473
43	2	1	5	3	2	3	5	-4.24611	-3.26242	-5.6247	-4.83473
44	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
45	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
46	2	4	2	2	6	1	5	-6.10441	-4.84536	-6.00871	-7.80925
47	1	4	2	2	6	3	17	-4.65826	-2.4588	-4.79056	-5.58849
48	2	1	21	3	2	1	5	-2.94628	-2.50452	-4.48508	-4.5746
49	2	1	2	3	2	3	5	-3.77449	-7.51078	-6.77381	-7.14044
50	2	1	21	3	2	1	5	-2.94628	-2.50452	-4.48508	-4.5746
51	7	17	2	15	23	3	12	-6.91729	-10.8072	-9.92276	-10.2957
52	2	4	1	2	7	1	5	-2.32265	-6.18907	-5.25924	-5.28522
53	9	2	4	62	4	5	6	-3.73233	-5.27657	-5.6852	-6.81234
54	2	4	1	2	7	1	5	-2.32265	-6.18907	-5.25924	-5.28522
55	9	2	4	62	4	5	6	-3.73233	-5.27657	-5.6852	-6.81234
56	2	1	12	88	2	1	5	-3.96329	-3.44396	-5.84797	-5.39086
57	2	1	5	3	2	3	5	-4.24611	-3.26242	-5.6247	-4.83473
58	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
59	9	2	4	62	4	5	6	-3.73233	-5.27657	-5.6852	-6.81234
60	2	1	5	3	2	3	5	-4.24611	-3.26242	-5.6247	-4.83473
61	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
62	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
63	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
64	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
65	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
66	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
67	1	2	215	4	90	24	8	-29.2126	-27.3668	-21.5608	-23.1122
68	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
69	1	2	3	4	5	9	3	-4.64969	-2.49889	-3.69223	-4.94467
70	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
71	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
72	9	25	2	10	22	3	6	-4.47483	-7.65749	-5.83322	-4.39759
73	2	15	4	48	360	25	23	-6.65546	-8.63719	-5.66825	-4.93863
74	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
75	2	1	12	88	2	1	5	-3.96329	-3.44396	-5.84797	-5.39086
76	2	4	2	2	6	1	5	-6.10441	-4.84536	-6.00871	-7.80925
77	10	1	16	19	10	5	7	-6.20453	-2.75598	-4.30952	-5.20553
78	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
79	2	1	12	3	2	1	5	-2.6388	-2.13175	-3.69382	-4.87785
80	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
81	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
82	1	4	2	2	6	3	17	-4.65826	-2.4588	-4.79056	-5.58849
83	10	1	16	19	10	5	7	-6.20453	-2.75598	-4.30952	-5.20553
84	8	10	149	2	11	12	6	-4.89402	-3.98591	-5.76614	-7.20198
85	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
86	2	4	1	2	7	1	5	-2.32265	-6.18907	-5.25924	-5.28522
87	32	39	30	82	104	324	17	-8.23842	-4.68674	-7.86048	-8.81242
88	1	2	3	4	5	9	3	-4.64969	-2.49889	-3.69223	-4.94467
89	2	1	5	3	2	3	5	-4.24611	-3.26242	-5.6247	-4.83473
90	2	4	1	2	2	1	5	-2.79086	-3.68617	-4.10053	-4.16388
91	2	4	1	2	7	1	5	-2.32265	-6.18907	-5.25924	-5.28522
92	4	7	10	4	1	7	1	-1.83564	-3.84434	-2.5613	-1.96538
93	2	1	2	3	2	3	5	-3.77449	-7.51078	-6.77381	-7.14044
94	2	1	12	3	2	1	5	-2.6388	-2.13175	-3.69382	-4.87785
95	2	1	21	3	2	1	5	-2.94628	-2.50452	-4.48508	-4.5746
