Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.7957	-2.44938	-3.66622	-5.01025
1	4	7	10	4	1	7	1	-1.80736	-3.93389	-2.63186	-1.95873
2	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
3	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
4	9	25	2	10	22	3	6	-4.44979	-8.35909	-6.06115	-4.38946
5	4	7	10	4	1	7	1	-1.80736	-3.93389	-2.63186	-1.95873
6	4	7	10	4	1	7	1	-1.80736	-3.93389	-2.63186	-1.95873
7	4	7	10	4	42	51	1	-2.91429	-4.7135	-4.8953	-3.83851
8	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
9	10	81	50	99	120	76	52	-6.65088	-6.3795	-5.27977	-5.18684
10	2	1	21	3	2	1	5	-2.94688	-2.46771	-4.53844	-4.59507
11	2	1	21	3	2	1	5	-2.94688	-2.46771	-4.53844	-4.59507
12	9	25	2	10	22	3	6	-4.44979	-8.35909	-6.06115	-4.38946
13	2	1	21	3	2	1	5	-2.94688	-2.46771	-4.53844	-4.59507
14	10	27	16	19	10	5	7	-22.0457	-13.2366	-16.5207	-17.8314
15	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
16	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
17	9	2	4	62	4	5	6	-3.7037	-5.25453	-5.74644	-6.77558
18	9	53	2	53	11	3	3	-29.5212	-26.6048	-25.3085	-24.8244
19	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
20	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
21	4	7	10	4	1	7	1	-1.80736	-3.93389	-2.63186	-1.95873
22	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
23	1	4	2	2	6	3	17	-4.83693	-2.41104	-4.77573	-5.70023
24	4	7	10	4	1	7	1	-1.80736	-3.93389	-2.63186	-1.95873
25	2	1	21	3	2	1	5	-2.94688	-2.46771	-4.53844	-4.59507
26	8	10	2	2	11	12	6	-3.93867	-8.11424	-7.24373	-7.26312
27	2	4	2	2	6	1	5	-6.13889	-4.8007	-5.98471	-7.91555
28	2	1	12	3	2	1	5	-2.63917	-2.09432	-3.69799	-4.93362
29	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
30	4	7	10	4	1	7	1	-1.80736	-3.93389	-2.63186	-1.95873
31	10	1	16	19	10	5	7	-7.16699	-2.70682	-4.28651	-5.2681
32	1	2	3	4	5	9	3	-4.7957	-2.44938	-3.66622	-5.01025
33	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
34	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
35	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
36	4	7	10	4	1	7	1	-1.80736	-3.93389	-2.63186	-1.95873
37	129	66	30	82	189	47	17	-3.23311	-4.94617	-5.55034	-4.18742
38	2	1	12	3	357	1	5	-6.36027	-5.22297	-6.27763	-7.54015
39	9	2	4	62	4	5	6	-3.7037	-5.25453	-5.74644	-6.77558
40	2	1	1	3	2	1	5	-4.64983	-3.76182	-6.63958	-7.43123
41	2	1	12	3	357	1	5	-6.36027	-5.22297	-6.27763	-7.54015
42	2	1	5	3	2	3	5	-4.27485	-3.22529	-5.73088	-4.84761
43	2	1	5	3	2	3	5	-4.27485	-3.22529	-5.73088	-4.84761
44	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
45	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
46	2	4	2	2	6	1	5	-6.13889	-4.8007	-5.98471	-7.91555
47	1	4	2	2	6	3	17	-4.83693	-2.41104	-4.77573	-5.70023
48	2	1	21	3	2	1	5	-2.94688	-2.46771	-4.53844	-4.59507
49	2	1	2	3	2	3	5	-3.74215	-7.86061	-7.04146	-7.05535
50	2	1	21	3	2	1	5	-2.94688	-2.46771	-4.53844	-4.59507
51	7	17	2	15	23	3	12	-6.88551	-11.1357	-10.1921	-10.2096
52	2	4	1	2	7	1	5	-2.29013	-6.53386	-5.52434	-5.22575
53	9	2	4	62	4	5	6	-3.7037	-5.25453	-5.74644	-6.77558
54	2	4	1	2	7	1	5	-2.29013	-6.53386	-5.52434	-5.22575
55	9	2	4	62	4	5	6	-3.7037	-5.25453	-5.74644	-6.77558
56	2	1	12	88	2	1	5	-3.96801	-3.40633	-5.95655	-5.4074
57	2	1	5	3	2	3	5	-4.27485	-3.22529	-5.73088	-4.84761
58	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
59	9	2	4	62	4	5	6	-3.7037	-5.25453	-5.74644	-6.77558
60	2	1	5	3	2	3	5	-4.27485	-3.22529	-5.73088	-4.84761
61	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
62	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
63	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
64	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
65	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
66	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
67	1	2	215	4	90	24	8	-29.1504	-26.3969	-21.408	-20.8357
68	2	4	1	2	2	1	5	-2.76565	-3.66415	-4.14883	-4.1581
69	1	2	3	4	5	9	3	-4.7957	-2.44938	-3.66622	-5.01025
