Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.7381	-2.47864	-3.61511	-4.93709
1	4	7	10	4	1	7	1	-1.81941	-3.70754	-2.61756	-1.91129
2	2	4	1	2	2	1	5	-2.76422	-3.62153	-4.19516	-4.04377
3	2	4	1	2	2	1	5	-2.76422	-3.62153	-4.19516	-4.04377
4	9	25	2	10	22	3	6	-4.46599	-7.35977	-6.02957	-4.33005
5	4	7	10	4	1	7	1	-1.81941	-3.70754	-2.61756	-1.91129
6	4	7	10	4	1	7	1	-1.81941	-3.70754	-2.61756	-1.91129
7	4	7	10	4	42	51	1	-2.91722	-4.573	-4.99009	-3.74705
8	2	4	1	2	2	1	5	-2.76422	-3.62153	-4.19516	-4.04377
9	10	81	50	99	120	76	52	-6.72797	-6.36159	-5.22786	-5.17365
10	2	1	21	3	2	1	5	-2.93541	-2.47966	-4.55779	-4.37904
11	2	1	21	3	2	1	5	-2.93541	-2.47966	-4.55779	-4.37904
12	9	25	2	10	22	3	6	-4.46599	-7.35977	-6.02957	-4.33005
13	2	1	21	3	2	1	5	-2.93541	-2.47966	-4.55779	-4.37904
14	10	27	16	19	10	5	7	-21.2289	-13.1212	-16.4419	-17.227
15	2	4	1	2	2	1	5	-2.76422	-3.62153	-4.19516	-4.04377
16	2	4	1	2	2	1	5	-2.76422	-3.62153	-4.19516	-4.04377
17	9	2	4	62	4	5	6	-3.70034	-5.15853	-5.92505	-6.35916
18	9	53	2	53	11	3	3	-28.9947	-27.3794	-26.3562	-25.237
19	2	4	1	2	2	1	5	-2.76422	-3.62153	-4.19516	-4.04377
20	2	4	1	2	2	1	5	-2.76422	-3.62153	-4.19516	-4.04377
21	4	7	10	4	1	7	1	-1.81941	-3.70754	-2.61756	-1.91129
22	2	4	1	2	2	1	5	-2.76422	-3.62153	-4.19516	-4.04377
23	1	4	2	2	6	3	17	-4.7615	-2.44086	-4.67892	-5.39493
24	4	7	10	4	1	7	1	-1.81941	-3.70754	-2.61756	-1.91129
25	2	1	21	3	2	1	5	-2.93541	-2.47966	-4.55779	-4.37904
26	8	10	2	2	11	12	6	-3.93628	-7.08241	-8.44293	-6.73483
27	2	4	2	2	6	1	5	-6.1134	-4.82384	-5.95167	-7.75089
28	2	1	12	3	2	1	5	-2.6257	-2.10727	-3.70329	-4.62149
29	2	4	1	2	2	1	5	-2.76422	-3.62153	-4.19516	-4.04377
30	4	7	10	4	1	7	1	-1.81941	-3.70754	-2.61756	-1.91129
31	10	1	16	19	10	5	7	-6.7685	-2.73867	-4.21209	-5.17013
32	1	2	3	4	5	9	3	-4.7381	-2.47864	-3.61511	-4.93709
