Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.62558	-2.48978	-3.57802	-5.09453
1	4	7	10	4	1	7	1	-1.82053	-3.77862	-2.62298	-1.93982
2	2	4	1	2	2	1	5	-2.76791	-3.63854	-4.11496	-4.06971
3	2	4	1	2	2	1	5	-2.76791	-3.63854	-4.11496	-4.06971
4	9	25	2	10	22	3	6	-4.46085	-7.66192	-6.05289	-4.36994
5	4	7	10	4	1	7	1	-1.82053	-3.77862	-2.62298	-1.93982
6	4	7	10	4	1	7	1	-1.82053	-3.77862	-2.62298	-1.93982
7	4	7	10	4	42	51	1	-2.91947	-4.61993	-4.88093	-3.77774
8	2	4	1	2	2	1	5	-2.76791	-3.63854	-4.11496	-4.06971
9	10	81	50	99	120	76	52	-6.70547	-6.38575	-5.25845	-5.20231
10	2	1	21	3	2	1	5	-2.92011	-2.4897	-4.36695	-4.49673
11	2	1	21	3	2	1	5	-2.92011	-2.4897	-4.36695	-4.49673
12	9	25	2	10	22	3	6	-4.46085	-7.66192	-6.05289	-4.36994
13	2	1	21	3	2	1	5	-2.92011	-2.4897	-4.36695	-4.49673
14	10	27	16	19	10	5	7	-20.4236	-12.8637	-16.2051	-18.4175
15	2	4	1	2	2	1	5	-2.76791	-3.63854	-4.11496	-4.06971
16	2	4	1	2	2	1	5	-2.76791	-3.63854	-4.11496	-4.06971
17	9	2	4	62	4	5	6	-3.70517	-5.18103	-5.72924	-6.31933
18	9	53	2	53	11	3	3	-30.4419	-28.8805	-25.3289	-25.5128
19	2	4	1	2	2	1	5	-2.76791	-3.63854	-4.11496	-4.06971
20	2	4	1	2	2	1	5	-2.76791	-3.63854	-4.11496	-4.06971
21	4	7	10	4	1	7	1	-1.82053	-3.77862	-2.62298	-1.93982
22	2	4	1	2	2	1	5	-2.76791	-3.63854	-4.11496	-4.06971
23	1	4	2	2	6	3	17	-4.62348	-2.45266	-4.53425	-5.77453
24	4	7	10	4	1	7	1	-1.82053	-3.77862	-2.62298	-1.93982
25	2	1	21	3	2	1	5	-2.92011	-2.4897	-4.36695	-4.49673
26	8	10	2	2	11	12	6	-3.94355	-7.15372	-7.34852	-6.67103
27	2	4	2	2	6	1	5	-6.07779	-4.83225	-5.90094	-7.94326
28	2	1	12	3	2	1	5	-2.61192	-2.11506	-3.58441	-4.77389
29	2	4	1	2	2	1	5	-2.76791	-3.63854	-4.11496	-4.06971
30	4	7	10	4	1	7	1	-1.82053	-3.77862	-2.62298	-1.93982
31	10	1	16	19	10	5	7	-6.18029	-2.75021	-4.16191	-5.36546
32	1	2	3	4	5	9	3	-4.62558	-2.48978	-3.57802	-5.09453
33	2	4	1	2	2	1	5	-2.76791	-3.63854	-4.11496	-4.06971
34	2	4	1	2	2	1	5	-2.76791	-3.63854	-4.11496	-4.06971
35	2	4	1	2	2	1	5	-2.76791	-3.63854	-4.11496	-4.06971
36	4	7	10	4	1	7	1	-1.82053	-3.77862	-2.62298	-1.93982
