Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.59671	-2.47235	-3.65751	-4.74786
1	4	7	10	4	1	7	1	-1.83693	-3.91571	-2.63396	-1.94143
2	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
3	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
4	9	25	2	10	22	3	6	-4.47425	-8.08068	-6.031	-4.38151
5	4	7	10	4	1	7	1	-1.83693	-3.91571	-2.63396	-1.94143
6	4	7	10	4	1	7	1	-1.83693	-3.91571	-2.63396	-1.94143
7	4	7	10	4	42	51	1	-2.94359	-4.69672	-4.88844	-3.77674
8	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
9	10	81	50	99	120	76	52	-6.65147	-6.41737	-5.29054	-5.18594
10	2	1	21	3	2	1	5	-2.94013	-2.47821	-4.49031	-4.33105
11	2	1	21	3	2	1	5	-2.94013	-2.47821	-4.49031	-4.33105
12	9	25	2	10	22	3	6	-4.47425	-8.08068	-6.031	-4.38151
13	2	1	21	3	2	1	5	-2.94013	-2.47821	-4.49031	-4.33105
14	10	27	16	19	10	5	7	-20.1215	-12.849	-16.1875	-16.9637
15	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
16	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
17	9	2	4	62	4	5	6	-3.7348	-5.24698	-5.76941	-6.20953
18	9	53	2	53	11	3	3	-29.6753	-26.1058	-25.2757	-25.1811
19	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
20	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
21	4	7	10	4	1	7	1	-1.83693	-3.91571	-2.63396	-1.94143
22	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
23	1	4	2	2	6	3	17	-4.60022	-2.43096	-4.70413	-5.24987
24	4	7	10	4	1	7	1	-1.83693	-3.91571	-2.63396	-1.94143
25	2	1	21	3	2	1	5	-2.94013	-2.47821	-4.49031	-4.33105
26	8	10	2	2	11	12	6	-3.97458	-7.72432	-7.31131	-6.64761
27	2	4	2	2	6	1	5	-6.08645	-4.81869	-5.98031	-7.40973
28	2	1	12	3	2	1	5	-2.63273	-2.10502	-3.67992	-4.44127
29	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
30	4	7	10	4	1	7	1	-1.83693	-3.91571	-2.63396	-1.94143
31	10	1	16	19	10	5	7	-6.00877	-2.72918	-4.26432	-5.0442
32	1	2	3	4	5	9	3	-4.59671	-2.47235	-3.65751	-4.74786
33	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
34	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
35	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
36	4	7	10	4	1	7	1	-1.83693	-3.91571	-2.63396	-1.94143
37	129	66	30	82	189	47	17	-3.26038	-4.93054	-5.53219	-4.12161
38	2	1	12	3	357	1	5	-6.17257	-5.39047	-6.40133	-7.20192
39	9	2	4	62	4	5	6	-3.7348	-5.24698	-5.76941	-6.20953
40	2	1	1	3	2	1	5	-4.62433	-3.77201	-6.51737	-6.63722
41	2	1	12	3	357	1	5	-6.17257	-5.39047	-6.40133	-7.20192
42	2	1	5	3	2	3	5	-4.23051	-3.23746	-5.6271	-4.72739
43	2	1	5	3	2	3	5	-4.23051	-3.23746	-5.6271	-4.72739
44	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
45	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
46	2	4	2	2	6	1	5	-6.08645	-4.81869	-5.98031	-7.40973
47	1	4	2	2	6	3	17	-4.60022	-2.43096	-4.70413	-5.24987
48	2	1	21	3	2	1	5	-2.94013	-2.47821	-4.49031	-4.33105
49	2	1	2	3	2	3	5	-3.77922	-7.46226	-7.10697	-6.4431
50	2	1	21	3	2	1	5	-2.94013	-2.47821	-4.49031	-4.33105
51	7	17	2	15	23	3	12	-6.92085	-10.7467	-10.2606	-9.59414
52	2	4	1	2	7	1	5	-2.32762	-6.14223	-5.58258	-4.77464
53	9	2	4	62	4	5	6	-3.7348	-5.24698	-5.76941	-6.20953
54	2	4	1	2	7	1	5	-2.32762	-6.14223	-5.58258	-4.77464
55	9	2	4	62	4	5	6	-3.7348	-5.24698	-5.76941	-6.20953
56	2	1	12	88	2	1	5	-3.95578	-3.41761	-5.86263	-5.18618
57	2	1	5	3	2	3	5	-4.23051	-3.23746	-5.6271	-4.72739
58	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
59	9	2	4	62	4	5	6	-3.7348	-5.24698	-5.76941	-6.20953
60	2	1	5	3	2	3	5	-4.23051	-3.23746	-5.6271	-4.72739
61	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
62	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
63	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
64	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
65	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
66	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
67	1	2	215	4	90	24	8	-28.4342	-26.4707	-21.6431	-21.3051
68	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
69	1	2	3	4	5	9	3	-4.59671	-2.47235	-3.65751	-4.74786
70	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
71	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
72	9	25	2	10	22	3	6	-4.47425	-8.08068	-6.031	-4.38151
73	2	15	4	48	360	25	23	-6.64112	-9.62949	-5.72998	-4.94871
74	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
75	2	1	12	88	2	1	5	-3.95578	-3.41761	-5.86263	-5.18618
76	2	4	2	2	6	1	5	-6.08645	-4.81869	-5.98031	-7.40973
77	10	1	16	19	10	5	7	-6.00877	-2.72918	-4.26432	-5.0442
78	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
79	2	1	12	3	2	1	5	-2.63273	-2.10502	-3.67992	-4.44127
80	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
81	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
82	1	4	2	2	6	3	17	-4.60022	-2.43096	-4.70413	-5.24987
83	10	1	16	19	10	5	7	-6.00877	-2.72918	-4.26432	-5.0442
84	8	10	149	2	11	12	6	-4.88089	-3.95738	-5.73411	-6.66483
85	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
86	2	4	1	2	7	1	5	-2.32762	-6.14223	-5.58258	-4.77464
87	32	39	30	82	104	324	17	-8.01843	-4.65785	-7.64563	-8.15951
88	1	2	3	4	5	9	3	-4.59671	-2.47235	-3.65751	-4.74786
89	2	1	5	3	2	3	5	-4.23051	-3.23746	-5.6271	-4.72739
90	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
91	2	4	1	2	7	1	5	-2.32762	-6.14223	-5.58258	-4.77464
92	4	7	10	4	1	7	1	-1.83693	-3.91571	-2.63396	-1.94143
93	2	1	2	3	2	3	5	-3.77922	-7.46226	-7.10697	-6.4431
94	2	1	12	3	2	1	5	-2.63273	-2.10502	-3.67992	-4.44127
95	2	1	21	3	2	1	5	-2.94013	-2.47821	-4.49031	-4.33105
96	2	1	21	3	2	1	5	-2.94013	-2.47821	-4.49031	-4.33105
97	9	2	5	2	11	3	1	-29.8644	-32.3579	-27.8924	-26.089
98	4	7	10	4	1	7	1	-1.83693	-3.91571	-2.63396	-1.94143
99	2	1	2	3	2	3	5	-3.77922	-7.46226	-7.10697	-6.4431
100	2	1	21	3	2	1	5	-2.94013	-2.47821	-4.49031	-4.33105
101	4	7	10	4	1	7	1	-1.83693	-3.91571	-2.63396	-1.94143
102	2	1	21	3	2	1	5	-2.94013	-2.47821	-4.49031	-4.33105
103	1	4	2	2	6	3	17	-4.60022	-2.43096	-4.70413	-5.24987
104	2	4	5	2	10	1	5	-6.91459	-10.727	-10.2422	-9.58198
105	2	1	12	88	2	1	5	-3.95578	-3.41761	-5.86263	-5.18618
106	9	2	4	62	4	5	6	-3.7348	-5.24698	-5.76941	-6.20953
107	2	165	73	147	220	190	104	-8.37834	-10.3882	-7.05057	-5.28841
108	2	1	21	3	2	1	5	-2.94013	-2.47821	-4.49031	-4.33105
109	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
110	2	1	12	3	11	1	6	-19.2787	-17.7318	-20.084	-20.3433
111	2	1	2	3	2	3	5	-3.77922	-7.46226	-7.10697	-6.4431
112	2	4	1	2	7	1	5	-2.32762	-6.14223	-5.58258	-4.77464
113	2	1	2	3	2	3	5	-3.77922	-7.46226	-7.10697	-6.4431
114	2	1	21	3	2	1	5	-2.94013	-2.47821	-4.49031	-4.33105
115	2	4	1	2	7	1	5	-2.32762	-6.14223	-5.58258	-4.77464
116	33	39	30	82	113	43	17	-9.57205	-6.4448	-6.15953	-8.20552
117	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
118	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
119	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
120	2	4	1	2	7	1	5	-2.32762	-6.14223	-5.58258	-4.77464
121	4	7	10	1	1	7	1	-5.28884	-9.02153	-5.97381	-6.07553
122	2	1	12	3	2	1	5	-2.63273	-2.10502	-3.67992	-4.44127
123	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
124	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
125	2	4	1	2	7	1	5	-2.32762	-6.14223	-5.58258	-4.77464
126	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
127	2	4	1	2	2	1	5	-2.79316	-3.66641	-4.15475	-4.02423
128	2	1	12	88	2	1	5	-3.95578	-3.41761	-5.86263	-5.18618
129	2	1	12	3	2	1	5	-2.63273	-2.10502	-3.67992	-4.44127
130	2	1	12	3	2	1	5	-2.63273	-2.10502	-3.67992	-4.44127
131	2	4	1	2	7	1	5	-2.32762	-6.14223	-5.58258	-4.77464
132	2	1	21	3	2	1	5	-2.94013	-2.47821	-4.49031	-4.33105
