Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.57418	-2.50576	-3.66218	-5.00752
1	4	7	10	4	1	7	1	-1.84713	-3.85909	-2.59232	-1.92926
2	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
3	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
4	9	25	2	10	22	3	6	-4.4927	-7.746	-5.86623	-4.3622
5	4	7	10	4	1	7	1	-1.84713	-3.85909	-2.59232	-1.92926
6	4	7	10	4	1	7	1	-1.84713	-3.85909	-2.59232	-1.92926
7	4	7	10	4	42	51	1	-2.94792	-4.68651	-4.8188	-3.77881
8	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
9	10	81	50	99	120	76	52	-6.703	-6.41946	-5.27019	-5.16806
10	2	1	21	3	2	1	5	-2.93552	-2.50192	-4.45834	-4.50873
11	2	1	21	3	2	1	5	-2.93552	-2.50192	-4.45834	-4.50873
12	9	25	2	10	22	3	6	-4.4927	-7.746	-5.86623	-4.3622
13	2	1	21	3	2	1	5	-2.93552	-2.50192	-4.45834	-4.50873
14	10	27	16	19	10	5	7	-19.6551	-12.5909	-16.4438	-18.8857
15	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
16	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
17	9	2	4	62	4	5	6	-3.73466	-5.25381	-5.80062	-6.34048
18	9	53	2	53	11	3	3	-29.2473	-27.354	-25.0964	-27.0261
19	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
20	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
21	4	7	10	4	1	7	1	-1.84713	-3.85909	-2.59232	-1.92926
22	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
23	1	4	2	2	6	3	17	-4.58036	-2.46405	-4.66677	-5.77624
24	4	7	10	4	1	7	1	-1.84713	-3.85909	-2.59232	-1.92926
25	2	1	21	3	2	1	5	-2.93552	-2.50192	-4.45834	-4.50873
26	8	10	2	2	11	12	6	-3.97466	-7.5029	-7.39358	-6.73371
27	2	4	2	2	6	1	5	-6.07177	-4.84733	-5.99055	-7.81869
28	2	1	12	3	2	1	5	-2.62524	-2.12814	-3.68296	-4.7633
29	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
30	4	7	10	4	1	7	1	-1.84713	-3.85909	-2.59232	-1.92926
31	10	1	16	19	10	5	7	-5.95246	-2.76305	-4.25174	-5.3072
32	1	2	3	4	5	9	3	-4.57418	-2.50576	-3.66218	-5.00752
33	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
34	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
35	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
36	4	7	10	4	1	7	1	-1.84713	-3.85909	-2.59232	-1.92926
37	129	66	30	82	189	47	17	-3.2665	-4.92479	-5.42392	-4.1229
38	2	1	12	3	357	1	5	-6.36505	-6.33343	-6.00932	-8.24902
39	9	2	4	62	4	5	6	-3.73466	-5.25381	-5.80062	-6.34048
40	2	1	1	3	2	1	5	-4.61141	-3.79621	-6.47187	-7.26708
41	2	1	12	3	357	1	5	-6.36505	-6.33343	-6.00932	-8.24902
42	2	1	5	3	2	3	5	-4.22986	-3.26264	-5.52365	-4.83059
43	2	1	5	3	2	3	5	-4.22986	-3.26264	-5.52365	-4.83059
44	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
45	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
46	2	4	2	2	6	1	5	-6.07177	-4.84733	-5.99055	-7.81869
47	1	4	2	2	6	3	17	-4.58036	-2.46405	-4.66677	-5.77624
48	2	1	21	3	2	1	5	-2.93552	-2.50192	-4.45834	-4.50873
49	2	1	2	3	2	3	5	-3.77706	-7.23042	-7.1929	-6.53198
50	2	1	21	3	2	1	5	-2.93552	-2.50192	-4.45834	-4.50873
51	7	17	2	15	23	3	12	-6.92188	-10.5292	-10.3416	-9.67969
52	2	4	1	2	7	1	5	-2.32506	-5.91696	-5.64199	-4.83875
53	9	2	4	62	4	5	6	-3.73466	-5.25381	-5.80062	-6.34048
54	2	4	1	2	7	1	5	-2.32506	-5.91696	-5.64199	-4.83875
55	9	2	4	62	4	5	6	-3.73466	-5.25381	-5.80062	-6.34048
56	2	1	12	88	2	1	5	-3.95234	-3.44259	-5.78669	-5.34373
57	2	1	5	3	2	3	5	-4.22986	-3.26264	-5.52365	-4.83059
58	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
59	9	2	4	62	4	5	6	-3.73466	-5.25381	-5.80062	-6.34048
60	2	1	5	3	2	3	5	-4.22986	-3.26264	-5.52365	-4.83059
61	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
62	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
63	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
64	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
65	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
66	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
67	1	2	215	4	90	24	8	-29.0594	-28.2841	-20.6417	-23.7939
68	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
69	1	2	3	4	5	9	3	-4.57418	-2.50576	-3.66218	-5.00752
70	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
71	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
72	9	25	2	10	22	3	6	-4.4927	-7.746	-5.86623	-4.3622
73	2	15	4	48	360	25	23	-6.72534	-9.0273	-5.66898	-4.92528
74	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
75	2	1	12	88	2	1	5	-3.95234	-3.44259	-5.78669	-5.34373
76	2	4	2	2	6	1	5	-6.07177	-4.84733	-5.99055	-7.81869
77	10	1	16	19	10	5	7	-5.95246	-2.76305	-4.25174	-5.3072
78	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
79	2	1	12	3	2	1	5	-2.62524	-2.12814	-3.68296	-4.7633
80	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
81	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
82	1	4	2	2	6	3	17	-4.58036	-2.46405	-4.66677	-5.77624
83	10	1	16	19	10	5	7	-5.95246	-2.76305	-4.25174	-5.3072
84	8	10	149	2	11	12	6	-4.8739	-3.99195	-5.72719	-7.16658
85	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
86	2	4	1	2	7	1	5	-2.32506	-5.91696	-5.64199	-4.83875
87	32	39	30	82	104	324	17	-7.95247	-4.69512	-7.55403	-9.88206
88	1	2	3	4	5	9	3	-4.57418	-2.50576	-3.66218	-5.00752
89	2	1	5	3	2	3	5	-4.22986	-3.26264	-5.52365	-4.83059
90	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
91	2	4	1	2	7	1	5	-2.32506	-5.91696	-5.64199	-4.83875
92	4	7	10	4	1	7	1	-1.84713	-3.85909	-2.59232	-1.92926
93	2	1	2	3	2	3	5	-3.77706	-7.23042	-7.1929	-6.53198
94	2	1	12	3	2	1	5	-2.62524	-2.12814	-3.68296	-4.7633
95	2	1	21	3	2	1	5	-2.93552	-2.50192	-4.45834	-4.50873
96	2	1	21	3	2	1	5	-2.93552	-2.50192	-4.45834	-4.50873
97	9	2	5	2	11	3	1	-28.6397	-31.0315	-28.774	-26.5355
98	4	7	10	4	1	7	1	-1.84713	-3.85909	-2.59232	-1.92926
99	2	1	2	3	2	3	5	-3.77706	-7.23042	-7.1929	-6.53198
100	2	1	21	3	2	1	5	-2.93552	-2.50192	-4.45834	-4.50873
101	4	7	10	4	1	7	1	-1.84713	-3.85909	-2.59232	-1.92926
102	2	1	21	3	2	1	5	-2.93552	-2.50192	-4.45834	-4.50873
103	1	4	2	2	6	3	17	-4.58036	-2.46405	-4.66677	-5.77624
104	2	4	5	2	10	1	5	-6.91237	-10.5023	-10.3292	-9.66977
105	2	1	12	88	2	1	5	-3.95234	-3.44259	-5.78669	-5.34373
106	9	2	4	62	4	5	6	-3.73466	-5.25381	-5.80062	-6.34048
107	2	165	73	147	220	190	104	-8.84528	-9.74263	-6.84575	-5.26301
108	2	1	21	3	2	1	5	-2.93552	-2.50192	-4.45834	-4.50873
109	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
110	2	1	12	3	11	1	6	-18.4367	-17.1439	-20.7696	-21.0861
111	2	1	2	3	2	3	5	-3.77706	-7.23042	-7.1929	-6.53198
112	2	4	1	2	7	1	5	-2.32506	-5.91696	-5.64199	-4.83875
113	2	1	2	3	2	3	5	-3.77706	-7.23042	-7.1929	-6.53198
114	2	1	21	3	2	1	5	-2.93552	-2.50192	-4.45834	-4.50873
115	2	4	1	2	7	1	5	-2.32506	-5.91696	-5.64199	-4.83875
116	33	39	30	82	113	43	17	-9.37582	-6.47321	-6.18003	-8.33405
117	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
118	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
119	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
120	2	4	1	2	7	1	5	-2.32506	-5.91696	-5.64199	-4.83875
121	4	7	10	1	1	7	1	-5.29118	-8.69227	-5.97865	-6.06833
122	2	1	12	3	2	1	5	-2.62524	-2.12814	-3.68296	-4.7633
123	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
124	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
125	2	4	1	2	7	1	5	-2.32506	-5.91696	-5.64199	-4.83875
126	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
127	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
128	2	1	12	88	2	1	5	-3.95234	-3.44259	-5.78669	-5.34373
129	2	1	12	3	2	1	5	-2.62524	-2.12814	-3.68296	-4.7633
130	2	1	12	3	2	1	5	-2.62524	-2.12814	-3.68296	-4.7633
131	2	4	1	2	7	1	5	-2.32506	-5.91696	-5.64199	-4.83875
132	2	1	21	3	2	1	5	-2.93552	-2.50192	-4.45834	-4.50873
133	2	1	21	3	2	1	5	-2.93552	-2.50192	-4.45834	-4.50873
134	2	4	5	2	2	5	5	-3.69154	-7.25178	-6.74707	-5.70971
135	2	1	21	3	2	1	5	-2.93552	-2.50192	-4.45834	-4.50873
136	1	4	2	2	6	3	1	-11.1271	-9.82585	-10.7427	-11.4133
137	2	1	5	3	2	3	5	-4.22986	-3.26264	-5.52365	-4.83059
138	2	1	5	3	2	3	5	-4.22986	-3.26264	-5.52365	-4.83059
139	4	7	10	4	1	7	1	-1.84713	-3.85909	-2.59232	-1.92926
140	8	10	2	2	11	12	6	-3.97466	-7.5029	-7.39358	-6.73371
141	2	1	2	3	2	3	5	-3.77706	-7.23042	-7.1929	-6.53198
142	2	1	5	3	2	3	5	-4.22986	-3.26264	-5.52365	-4.83059
143	2	1	2	3	2	3	5	-3.77706	-7.23042	-7.1929	-6.53198
144	129	66	30	82	189	47	17	-3.2665	-4.92479	-5.42392	-4.1229
145	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
146	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
147	7	21	5	62	4	61	44	-7.08217	-3.84936	-5.74151	-7.95615
148	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
149	2	937	1	2	2	1	5	-6.45257	-7.88286	-6.4674	-7.52884
150	1	14	2	2	6	1	17	-9.14147	-6.45411	-7.71953	-6.35749
151	1	4	2	2	6	3	17	-4.58036	-2.46405	-4.66677	-5.77624
152	8	10	149	2	11	12	6	-4.8739	-3.99195	-5.72719	-7.16658
153	2	1	12	3	2	1	5	-2.62524	-2.12814	-3.68296	-4.7633
154	9	30	2	2	89	59	6	-4.97392	-8.58264	-8.39485	-7.73272
155	1	2	3	4	5	9	3	-4.57418	-2.50576	-3.66218	-5.00752
156	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
157	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
158	180	194	2	68	19	231	147	-24.007	-29.9799	-20.3727	-25.4984
159	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
160	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
161	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
162	4	7	10	4	1	7	1	-1.84713	-3.85909	-2.59232	-1.92926
163	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
164	2	1	21	3	2	1	5	-2.93552	-2.50192	-4.45834	-4.50873
165	2	4	1	2	7	1	5	-2.32506	-5.91696	-5.64199	-4.83875
166	2	4	1	2	2	1	5	-2.79069	-3.67696	-4.14865	-4.06018
167	10	1	16	19	10	5	7	-5.95246	-2.76305	-4.25174	-5.3072
168	104	7	10	4	1	7	1	-4.42925	-8.04473	-7.84093	-7.17224
