Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.63625	-2.48506	-3.62258	-4.76026
1	4	7	10	4	1	7	1	-1.81888	-3.84864	-2.71172	-1.96808
2	2	4	1	2	2	1	5	-2.76622	-3.66913	-4.19781	-4.04339
3	2	4	1	2	2	1	5	-2.76622	-3.66913	-4.19781	-4.04339
4	9	25	2	10	22	3	6	-4.4616	-7.77083	-6.12611	-4.42129
5	4	7	10	4	1	7	1	-1.81888	-3.84864	-2.71172	-1.96808
6	4	7	10	4	1	7	1	-1.81888	-3.84864	-2.71172	-1.96808
7	4	7	10	4	42	51	1	-2.91901	-4.68592	-4.96622	-3.80964
8	2	4	1	2	2	1	5	-2.76622	-3.66913	-4.19781	-4.04339
9	10	81	50	99	120	76	52	-6.69422	-6.38248	-5.35319	-5.20359
10	2	1	21	3	2	1	5	-2.92226	-2.48924	-4.35617	-4.38724
11	2	1	21	3	2	1	5	-2.92226	-2.48924	-4.35617	-4.38724
12	9	25	2	10	22	3	6	-4.4616	-7.77083	-6.12611	-4.42129
13	2	1	21	3	2	1	5	-2.92226	-2.48924	-4.35617	-4.38724
14	10	27	16	19	10	5	7	-20.3889	-12.7478	-15.6297	-17.1582
15	2	4	1	2	2	1	5	-2.76622	-3.66913	-4.19781	-4.04339
16	2	4	1	2	2	1	5	-2.76622	-3.66913	-4.19781	-4.04339
17	9	2	4	62	4	5	6	-3.70488	-5.25368	-5.83928	-6.19616
18	9	53	2	53	11	3	3	-29.8159	-28.566	-25.6252	-25.485
19	2	4	1	2	2	1	5	-2.76622	-3.66913	-4.19781	-4.04339
20	2	4	1	2	2	1	5	-2.76622	-3.66913	-4.19781	-4.04339
21	4	7	10	4	1	7	1	-1.81888	-3.84864	-2.71172	-1.96808
22	2	4	1	2	2	1	5	-2.76622	-3.66913	-4.19781	-4.04339
23	1	4	2	2	6	3	17	-4.64412	-2.44526	-4.48753	-5.36149
24	4	7	10	4	1	7	1	-1.81888	-3.84864	-2.71172	-1.96808
25	2	1	21	3	2	1	5	-2.92226	-2.48924	-4.35617	-4.38724
26	8	10	2	2	11	12	6	-3.94301	-7.67955	-7.58609	-6.64848
27	2	4	2	2	6	1	5	-6.08047	-4.8301	-5.95233	-7.39937
28	2	1	12	3	2	1	5	-2.61333	-2.1156	-3.61353	-4.47548
29	2	4	1	2	2	1	5	-2.76622	-3.66913	-4.19781	-4.04339
30	4	7	10	4	1	7	1	-1.81888	-3.84864	-2.71172	-1.96808
31	10	1	16	19	10	5	7	-6.23742	-2.74261	-4.18626	-5.08948
32	1	2	3	4	5	9	3	-4.63625	-2.48506	-3.62258	-4.76026
33	2	4	1	2	2	1	5	-2.76622	-3.66913	-4.19781	-4.04339
34	2	4	1	2	2	1	5	-2.76622	-3.66913	-4.19781	-4.04339
35	2	4	1	2	2	1	5	-2.76622	-3.66913	-4.19781	-4.04339
36	4	7	10	4	1	7	1	-1.81888	-3.84864	-2.71172	-1.96808
37	129	66	30	82	189	47	17	-3.23664	-4.9238	-5.60579	-4.15948
38	2	1	12	3	357	1	5	-6.3863	-6.75593	-6.56386	-7.47011
39	9	2	4	62	4	5	6	-3.70488	-5.25368	-5.83928	-6.19616
40	2	1	1	3	2	1	5	-4.60869	-3.78398	-6.18499	-6.76301
41	2	1	12	3	357	1	5	-6.3863	-6.75593	-6.56386	-7.47011
42	2	1	5	3	2	3	5	-4.22832	-3.24848	-5.39329	-4.79053
43	2	1	5	3	2	3	5	-4.22832	-3.24848	-5.39329	-4.79053
44	2	4	1	2	2	1	5	-2.76622	-3.66913	-4.19781	-4.04339
45	2	4	1	2	2	1	5	-2.76622	-3.66913	-4.19781	-4.04339
46	2	4	2	2	6	1	5	-6.08047	-4.8301	-5.95233	-7.39937
47	1	4	2	2	6	3	17	-4.64412	-2.44526	-4.48753	-5.36149
48	2	1	21	3	2	1	5	-2.92226	-2.48924	-4.35617	-4.38724
49	2	1	2	3	2	3	5	-3.74685	-7.41163	-7.37955	-6.4433
50	2	1	21	3	2	1	5	-2.92226	-2.48924	-4.35617	-4.38724
51	7	17	2	15	23	3	12	-6.88965	-10.7067	-10.5377	-9.59516
52	2	4	1	2	7	1	5	-2.29522	-6.09397	-5.84077	-4.78297
