Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.62124	-2.49953	-3.65585	-4.64154
1	4	7	10	4	1	7	1	-1.83985	-3.8846	-2.66746	-1.94283
2	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
3	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
4	9	25	2	10	22	3	6	-4.48416	-7.83781	-6.05765	-4.37085
5	4	7	10	4	1	7	1	-1.83985	-3.8846	-2.66746	-1.94283
6	4	7	10	4	1	7	1	-1.83985	-3.8846	-2.66746	-1.94283
7	4	7	10	4	42	51	1	-2.94202	-4.68766	-4.90761	-3.80781
8	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
9	10	81	50	99	120	76	52	-6.69883	-6.43696	-5.32775	-5.15844
10	2	1	21	3	2	1	5	-2.9384	-2.49431	-4.43389	-4.33303
11	2	1	21	3	2	1	5	-2.9384	-2.49431	-4.43389	-4.33303
12	9	25	2	10	22	3	6	-4.48416	-7.83781	-6.05765	-4.37085
13	2	1	21	3	2	1	5	-2.9384	-2.49431	-4.43389	-4.33303
14	10	27	16	19	10	5	7	-19.8436	-12.5705	-15.8715	-16.694
15	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
16	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
17	9	2	4	62	4	5	6	-3.73068	-5.24896	-5.79175	-6.55814
18	9	53	2	53	11	3	3	-29.8626	-27.1395	-26.1433	-25.8679
19	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
20	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
21	4	7	10	4	1	7	1	-1.83985	-3.8846	-2.66746	-1.94283
22	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
23	1	4	2	2	6	3	17	-4.62717	-2.45643	-4.62152	-5.06662
24	4	7	10	4	1	7	1	-1.83985	-3.8846	-2.66746	-1.94283
25	2	1	21	3	2	1	5	-2.9384	-2.49431	-4.43389	-4.33303
26	8	10	2	2	11	12	6	-3.9692	-7.49922	-7.34983	-7.1467
27	2	4	2	2	6	1	5	-6.08827	-4.84082	-5.98087	-7.34096
28	2	1	12	3	2	1	5	-2.62928	-2.12079	-3.65869	-4.46371
29	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
30	4	7	10	4	1	7	1	-1.83985	-3.8846	-2.66746	-1.94283
31	10	1	16	19	10	5	7	-6.11183	-2.75624	-4.24576	-4.90516
32	1	2	3	4	5	9	3	-4.62124	-2.49953	-3.65585	-4.64154
33	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
34	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
35	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
36	4	7	10	4	1	7	1	-1.83985	-3.8846	-2.66746	-1.94283
37	129	66	30	82	189	47	17	-3.26104	-4.92397	-5.54153	-4.14923
38	2	1	12	3	357	1	5	-6.73844	-6.22856	-6.92406	-7.36555
39	9	2	4	62	4	5	6	-3.73068	-5.24896	-5.79175	-6.55814
40	2	1	1	3	2	1	5	-4.61792	-3.78794	-6.36543	-6.59271
41	2	1	12	3	357	1	5	-6.73844	-6.22856	-6.92406	-7.36555
42	2	1	5	3	2	3	5	-4.23829	-3.25503	-5.5241	-4.68204
43	2	1	5	3	2	3	5	-4.23829	-3.25503	-5.5241	-4.68204
44	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
45	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
46	2	4	2	2	6	1	5	-6.08827	-4.84082	-5.98087	-7.34096
47	1	4	2	2	6	3	17	-4.62717	-2.45643	-4.62152	-5.06662
48	2	1	21	3	2	1	5	-2.9384	-2.49431	-4.43389	-4.33303
49	2	1	2	3	2	3	5	-3.77115	-7.22548	-7.14346	-6.94196
50	2	1	21	3	2	1	5	-2.9384	-2.49431	-4.43389	-4.33303
51	7	17	2	15	23	3	12	-6.91663	-10.527	-10.3001	-10.0931
52	2	4	1	2	7	1	5	-2.31889	-5.91661	-5.61948	-5.14294
53	9	2	4	62	4	5	6	-3.73068	-5.24896	-5.79175	-6.55814
54	2	4	1	2	7	1	5	-2.31889	-5.91661	-5.61948	-5.14294
55	9	2	4	62	4	5	6	-3.73068	-5.24896	-5.79175	-6.55814
56	2	1	12	88	2	1	5	-3.95576	-3.4348	-5.75552	-5.17373
57	2	1	5	3	2	3	5	-4.23829	-3.25503	-5.5241	-4.68204
58	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
59	9	2	4	62	4	5	6	-3.73068	-5.24896	-5.79175	-6.55814
60	2	1	5	3	2	3	5	-4.23829	-3.25503	-5.5241	-4.68204
61	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
62	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
63	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
64	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
65	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
66	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
67	1	2	215	4	90	24	8	-30.0337	-28.3096	-23.1891	-21.782
68	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
69	1	2	3	4	5	9	3	-4.62124	-2.49953	-3.65585	-4.64154
70	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
71	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
72	9	25	2	10	22	3	6	-4.48416	-7.83781	-6.05765	-4.37085
73	2	15	4	48	360	25	23	-6.70584	-9.35916	-5.76677	-4.92137
74	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
75	2	1	12	88	2	1	5	-3.95576	-3.4348	-5.75552	-5.17373
76	2	4	2	2	6	1	5	-6.08827	-4.84082	-5.98087	-7.34096
77	10	1	16	19	10	5	7	-6.11183	-2.75624	-4.24576	-4.90516
78	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
79	2	1	12	3	2	1	5	-2.62928	-2.12079	-3.65869	-4.46371
80	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
81	2	4	1	2	2	1	5	-2.78637	-3.6732	-4.17359	-4.07942
82	1	4	2	2	6	3	17	-4.62717	-2.45643	-4.62152	-5.06662
83	10	1	16	19	10	5	7	-6.11183	-2.75624	-4.24576	-4.90516
84	8	10	149	2	11	12	6	-4.88389	-3.98484	-5.70051	-6.61653
