Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.76411	-2.48705	-3.46394	-4.92832
1	4	7	10	4	1	7	1	-1.82409	-3.87691	-2.64253	-1.92929
2	2	4	1	2	2	1	5	-2.77602	-3.66167	-4.12948	-4.01252
3	2	4	1	2	2	1	5	-2.77602	-3.66167	-4.12948	-4.01252
4	9	25	2	10	22	3	6	-4.46565	-7.97917	-6.13178	-4.37688
5	4	7	10	4	1	7	1	-1.82409	-3.87691	-2.64253	-1.92929
6	4	7	10	4	1	7	1	-1.82409	-3.87691	-2.64253	-1.92929
7	4	7	10	4	42	51	1	-2.92611	-4.67769	-4.98759	-3.76248
8	2	4	1	2	2	1	5	-2.77602	-3.66167	-4.12948	-4.01252
9	10	81	50	99	120	76	52	-6.70888	-6.41621	-5.22744	-5.18024
10	2	1	21	3	2	1	5	-2.94771	-2.48867	-4.22616	-4.43326
11	2	1	21	3	2	1	5	-2.94771	-2.48867	-4.22616	-4.43326
12	9	25	2	10	22	3	6	-4.46565	-7.97917	-6.13178	-4.37688
13	2	1	21	3	2	1	5	-2.94771	-2.48867	-4.22616	-4.43326
14	10	27	16	19	10	5	7	-21.1881	-12.7609	-15.8559	-18.3275
15	2	4	1	2	2	1	5	-2.77602	-3.66167	-4.12948	-4.01252
16	2	4	1	2	2	1	5	-2.77602	-3.66167	-4.12948	-4.01252
17	9	2	4	62	4	5	6	-3.71426	-5.22701	-5.83801	-6.12924
18	9	53	2	53	11	3	3	-29.0605	-26.6313	-25.9907	-24.6384
19	2	4	1	2	2	1	5	-2.77602	-3.66167	-4.12948	-4.01252
20	2	4	1	2	2	1	5	-2.77602	-3.66167	-4.12948	-4.01252
21	4	7	10	4	1	7	1	-1.82409	-3.87691	-2.64253	-1.92929
22	2	4	1	2	2	1	5	-2.77602	-3.66167	-4.12948	-4.01252
23	1	4	2	2	6	3	17	-4.77737	-2.4472	-4.27947	-5.67275
24	4	7	10	4	1	7	1	-1.82409	-3.87691	-2.64253	-1.92929
25	2	1	21	3	2	1	5	-2.94771	-2.48867	-4.22616	-4.43326
26	8	10	2	2	11	12	6	-3.94959	-7.45156	-8.49299	-6.51414
27	2	4	2	2	6	1	5	-6.13368	-4.83048	-5.80074	-7.62814
28	2	1	12	3	2	1	5	-2.64044	-2.11433	-3.47927	-4.59348
29	2	4	1	2	2	1	5	-2.77602	-3.66167	-4.12948	-4.01252
30	4	7	10	4	1	7	1	-1.82409	-3.87691	-2.64253	-1.92929
31	10	1	16	19	10	5	7	-6.81448	-2.74537	-4.00618	-5.26334
32	1	2	3	4	5	9	3	-4.76411	-2.48705	-3.46394	-4.92832
33	2	4	1	2	2	1	5	-2.77602	-3.66167	-4.12948	-4.01252
34	2	4	1	2	2	1	5	-2.77602	-3.66167	-4.12948	-4.01252
35	2	4	1	2	2	1	5	-2.77602	-3.66167	-4.12948	-4.01252
36	4	7	10	4	1	7	1	-1.82409	-3.87691	-2.64253	-1.92929
37	129	66	30	82	189	47	17	-3.24456	-4.91637	-5.67909	-4.11096
38	2	1	12	3	357	1	5	-6.14297	-5.77624	-6.07652	-7.12776
39	9	2	4	62	4	5	6	-3.71426	-5.22701	-5.83801	-6.12924
40	2	1	1	3	2	1	5	-4.64281	-3.78365	-6.01153	-7.01444
41	2	1	12	3	357	1	5	-6.14297	-5.77624	-6.07652	-7.12776
42	2	1	5	3	2	3	5	-4.26798	-3.25091	-5.2304	-4.81686
43	2	1	5	3	2	3	5	-4.26798	-3.25091	-5.2304	-4.81686
44	2	4	1	2	2	1	5	-2.77602	-3.66167	-4.12948	-4.01252
45	2	4	1	2	2	1	5	-2.77602	-3.66167	-4.12948	-4.01252
46	2	4	2	2	6	1	5	-6.13368	-4.83048	-5.80074	-7.62814
47	1	4	2	2	6	3	17	-4.77737	-2.4472	-4.27947	-5.67275
48	2	1	21	3	2	1	5	-2.94771	-2.48867	-4.22616	-4.43326
49	2	1	2	3	2	3	5	-3.75275	-7.19471	-8.29185	-6.31043
50	2	1	21	3	2	1	5	-2.94771	-2.48867	-4.22616	-4.43326
51	7	17	2	15	23	3	12	-6.89655	-10.4614	-11.4476	-9.46061
