Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.58145	-2.50562	-3.65959	-5.00211
1	4	7	10	4	1	7	1	-1.83831	-3.78404	-2.60613	-1.97918
2	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
3	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
4	9	25	2	10	22	3	6	-4.47271	-7.46121	-5.8686	-4.41195
5	4	7	10	4	1	7	1	-1.83831	-3.78404	-2.60613	-1.97918
6	4	7	10	4	1	7	1	-1.83831	-3.78404	-2.60613	-1.97918
7	4	7	10	4	42	51	1	-2.94854	-4.62964	-4.80653	-3.83904
8	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
9	10	81	50	99	120	76	52	-6.62654	-6.41502	-5.3011	-5.21571
10	2	1	21	3	2	1	5	-2.94295	-2.49687	-4.39848	-4.54841
11	2	1	21	3	2	1	5	-2.94295	-2.49687	-4.39848	-4.54841
12	9	25	2	10	22	3	6	-4.47271	-7.46121	-5.8686	-4.41195
13	2	1	21	3	2	1	5	-2.94295	-2.49687	-4.39848	-4.54841
14	10	27	16	19	10	5	7	-19.9495	-12.645	-15.921	-17.9074
15	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
16	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
17	9	2	4	62	4	5	6	-3.74339	-5.21387	-5.79279	-6.52276
18	9	53	2	53	11	3	3	-29.5802	-28.1587	-25.1872	-23.6013
19	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
20	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
21	4	7	10	4	1	7	1	-1.83831	-3.78404	-2.60613	-1.97918
22	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
23	1	4	2	2	6	3	17	-4.58073	-2.4632	-4.60152	-5.67264
24	4	7	10	4	1	7	1	-1.83831	-3.78404	-2.60613	-1.97918
25	2	1	21	3	2	1	5	-2.94295	-2.49687	-4.39848	-4.54841
26	8	10	2	2	11	12	6	-3.98356	-7.2311	-7.31962	-6.95329
27	2	4	2	2	6	1	5	-6.08667	-4.84639	-5.98904	-7.82329
28	2	1	12	3	2	1	5	-2.63672	-2.1243	-3.65599	-4.80907
29	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
30	4	7	10	4	1	7	1	-1.83831	-3.78404	-2.60613	-1.97918
31	10	1	16	19	10	5	7	-5.93356	-2.76329	-4.23943	-5.28057
32	1	2	3	4	5	9	3	-4.58145	-2.50562	-3.65959	-5.00211
33	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
34	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
35	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
36	4	7	10	4	1	7	1	-1.83831	-3.78404	-2.60613	-1.97918
37	129	66	30	82	189	47	17	-3.26524	-4.87101	-5.39948	-4.18545
38	2	1	12	3	357	1	5	-6.14821	-6.68877	-6.418	-6.72038
39	9	2	4	62	4	5	6	-3.74339	-5.21387	-5.79279	-6.52276
40	2	1	1	3	2	1	5	-4.62569	-3.7932	-6.33174	-7.22498
41	2	1	12	3	357	1	5	-6.14821	-6.68877	-6.418	-6.72038
42	2	1	5	3	2	3	5	-4.22616	-3.25957	-5.43426	-4.85424
43	2	1	5	3	2	3	5	-4.22616	-3.25957	-5.43426	-4.85424
44	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
45	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
46	2	4	2	2	6	1	5	-6.08667	-4.84639	-5.98904	-7.82329
47	1	4	2	2	6	3	17	-4.58073	-2.4632	-4.60152	-5.67264
48	2	1	21	3	2	1	5	-2.94295	-2.49687	-4.39848	-4.54841
49	2	1	2	3	2	3	5	-3.78813	-6.97376	-7.11416	-6.7486
50	2	1	21	3	2	1	5	-2.94295	-2.49687	-4.39848	-4.54841
51	7	17	2	15	23	3	12	-6.92984	-10.235	-10.2693	-9.89958
52	2	4	1	2	7	1	5	-2.33635	-5.6238	-5.57399	-5.01517
53	9	2	4	62	4	5	6	-3.74339	-5.21387	-5.79279	-6.52276
54	2	4	1	2	7	1	5	-2.33635	-5.6238	-5.57399	-5.01517
55	9	2	4	62	4	5	6	-3.74339	-5.21387	-5.79279	-6.52276
56	2	1	12	88	2	1	5	-3.95746	-3.4375	-5.68561	-5.37704
57	2	1	5	3	2	3	5	-4.22616	-3.25957	-5.43426	-4.85424
58	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
59	9	2	4	62	4	5	6	-3.74339	-5.21387	-5.79279	-6.52276
60	2	1	5	3	2	3	5	-4.22616	-3.25957	-5.43426	-4.85424
61	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
62	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
63	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
64	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
65	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
66	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
67	1	2	215	4	90	24	8	-28.1219	-29.1514	-21.5859	-18.8886
68	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
69	1	2	3	4	5	9	3	-4.58145	-2.50562	-3.65959	-5.00211
70	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
71	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
72	9	25	2	10	22	3	6	-4.47271	-7.46121	-5.8686	-4.41195
73	2	15	4	48	360	25	23	-6.60303	-8.85703	-5.69452	-4.96813
74	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
75	2	1	12	88	2	1	5	-3.95746	-3.4375	-5.68561	-5.37704
76	2	4	2	2	6	1	5	-6.08667	-4.84639	-5.98904	-7.82329
77	10	1	16	19	10	5	7	-5.93356	-2.76329	-4.23943	-5.28057
78	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
79	2	1	12	3	2	1	5	-2.63672	-2.1243	-3.65599	-4.80907
80	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
81	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
82	1	4	2	2	6	3	17	-4.58073	-2.4632	-4.60152	-5.67264
83	10	1	16	19	10	5	7	-5.93356	-2.76329	-4.23943	-5.28057
84	8	10	149	2	11	12	6	-4.88252	-3.9881	-5.6963	-7.1597
85	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
86	2	4	1	2	7	1	5	-2.33635	-5.6238	-5.57399	-5.01517
87	32	39	30	82	104	324	17	-7.93738	-4.69422	-7.40934	-9.10984
88	1	2	3	4	5	9	3	-4.58145	-2.50562	-3.65959	-5.00211
89	2	1	5	3	2	3	5	-4.22616	-3.25957	-5.43426	-4.85424
90	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
91	2	4	1	2	7	1	5	-2.33635	-5.6238	-5.57399	-5.01517
92	4	7	10	4	1	7	1	-1.83831	-3.78404	-2.60613	-1.97918
93	2	1	2	3	2	3	5	-3.78813	-6.97376	-7.11416	-6.7486
94	2	1	12	3	2	1	5	-2.63672	-2.1243	-3.65599	-4.80907
95	2	1	21	3	2	1	5	-2.94295	-2.49687	-4.39848	-4.54841
96	2	1	21	3	2	1	5	-2.94295	-2.49687	-4.39848	-4.54841
97	9	2	5	2	11	3	1	-29.8191	-30.8205	-27.6687	-26.0618
98	4	7	10	4	1	7	1	-1.83831	-3.78404	-2.60613	-1.97918
99	2	1	2	3	2	3	5	-3.78813	-6.97376	-7.11416	-6.7486
100	2	1	21	3	2	1	5	-2.94295	-2.49687	-4.39848	-4.54841
101	4	7	10	4	1	7	1	-1.83831	-3.78404	-2.60613	-1.97918
102	2	1	21	3	2	1	5	-2.94295	-2.49687	-4.39848	-4.54841
103	1	4	2	2	6	3	17	-4.58073	-2.4632	-4.60152	-5.67264
104	2	4	5	2	10	1	5	-6.9235	-10.2102	-10.2508	-9.88774
105	2	1	12	88	2	1	5	-3.95746	-3.4375	-5.68561	-5.37704
106	9	2	4	62	4	5	6	-3.74339	-5.21387	-5.79279	-6.52276
107	2	165	73	147	220	190	104	-8.18421	-9.47612	-6.85864	-5.30348
108	2	1	21	3	2	1	5	-2.94295	-2.49687	-4.39848	-4.54841
109	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
110	2	1	12	3	11	1	6	-19.2602	-17.2129	-19.933	-20.8116
111	2	1	2	3	2	3	5	-3.78813	-6.97376	-7.11416	-6.7486
112	2	4	1	2	7	1	5	-2.33635	-5.6238	-5.57399	-5.01517
113	2	1	2	3	2	3	5	-3.78813	-6.97376	-7.11416	-6.7486
114	2	1	21	3	2	1	5	-2.94295	-2.49687	-4.39848	-4.54841
115	2	4	1	2	7	1	5	-2.33635	-5.6238	-5.57399	-5.01517
116	33	39	30	82	113	43	17	-9.59407	-6.47937	-6.21147	-8.409
117	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
118	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
119	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
120	2	4	1	2	7	1	5	-2.33635	-5.6238	-5.57399	-5.01517
121	4	7	10	1	1	7	1	-5.29555	-8.47418	-6.00174	-6.13665
122	2	1	12	3	2	1	5	-2.63672	-2.1243	-3.65599	-4.80907
123	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
124	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
125	2	4	1	2	7	1	5	-2.33635	-5.6238	-5.57399	-5.01517
126	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
127	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
128	2	1	12	88	2	1	5	-3.95746	-3.4375	-5.68561	-5.37704
129	2	1	12	3	2	1	5	-2.63672	-2.1243	-3.65599	-4.80907
130	2	1	12	3	2	1	5	-2.63672	-2.1243	-3.65599	-4.80907
131	2	4	1	2	7	1	5	-2.33635	-5.6238	-5.57399	-5.01517
132	2	1	21	3	2	1	5	-2.94295	-2.49687	-4.39848	-4.54841
133	2	1	21	3	2	1	5	-2.94295	-2.49687	-4.39848	-4.54841
134	2	4	5	2	2	5	5	-3.70083	-6.96105	-6.69478	-5.83034
135	2	1	21	3	2	1	5	-2.94295	-2.49687	-4.39848	-4.54841
136	1	4	2	2	6	3	1	-11.5224	-9.8161	-10.3214	-11.1277
137	2	1	5	3	2	3	5	-4.22616	-3.25957	-5.43426	-4.85424
138	2	1	5	3	2	3	5	-4.22616	-3.25957	-5.43426	-4.85424
139	4	7	10	4	1	7	1	-1.83831	-3.78404	-2.60613	-1.97918
140	8	10	2	2	11	12	6	-3.98356	-7.2311	-7.31962	-6.95329
141	2	1	2	3	2	3	5	-3.78813	-6.97376	-7.11416	-6.7486
142	2	1	5	3	2	3	5	-4.22616	-3.25957	-5.43426	-4.85424
143	2	1	2	3	2	3	5	-3.78813	-6.97376	-7.11416	-6.7486
144	129	66	30	82	189	47	17	-3.26524	-4.87101	-5.39948	-4.18545
145	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
146	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
147	7	21	5	62	4	61	44	-7.08531	-3.84889	-5.70652	-7.67998
148	2	4	1	2	2	1	5	-2.79928	-3.65548	-4.14882	-4.13224
149	2	937	1	2	2	1	5	-6.23332	-8.21921	-6.9024	-6.0302
