Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.73008	-2.51866	-3.57605	-4.87276
1	4	7	10	4	1	7	1	-1.8183	-3.77617	-2.63183	-1.96586
2	2	4	1	2	2	1	5	-2.76494	-3.66252	-4.08523	-4.08412
3	2	4	1	2	2	1	5	-2.76494	-3.66252	-4.08523	-4.08412
4	9	25	2	10	22	3	6	-4.46059	-7.52244	-6.03478	-4.40564
5	4	7	10	4	1	7	1	-1.8183	-3.77617	-2.63183	-1.96586
6	4	7	10	4	1	7	1	-1.8183	-3.77617	-2.63183	-1.96586
7	4	7	10	4	42	51	1	-2.91638	-4.63638	-4.81751	-3.81391
8	2	4	1	2	2	1	5	-2.76494	-3.66252	-4.08523	-4.08412
9	10	81	50	99	120	76	52	-6.734	-6.40365	-5.29257	-5.20992
10	2	1	21	3	2	1	5	-2.93166	-2.51378	-4.27623	-4.43995
11	2	1	21	3	2	1	5	-2.93166	-2.51378	-4.27623	-4.43995
12	9	25	2	10	22	3	6	-4.46059	-7.52244	-6.03478	-4.40564
13	2	1	21	3	2	1	5	-2.93166	-2.51378	-4.27623	-4.43995
14	10	27	16	19	10	5	7	-20.9199	-12.7348	-16.0563	-17.2038
15	2	4	1	2	2	1	5	-2.76494	-3.66252	-4.08523	-4.08412
16	2	4	1	2	2	1	5	-2.76494	-3.66252	-4.08523	-4.08412
17	9	2	4	62	4	5	6	-3.70229	-5.21159	-5.65163	-6.36169
18	9	53	2	53	11	3	3	-30.3516	-26.137	-27.6039	-24.9859
19	2	4	1	2	2	1	5	-2.76494	-3.66252	-4.08523	-4.08412
20	2	4	1	2	2	1	5	-2.76494	-3.66252	-4.08523	-4.08412
21	4	7	10	4	1	7	1	-1.8183	-3.77617	-2.63183	-1.96586
22	2	4	1	2	2	1	5	-2.76494	-3.66252	-4.08523	-4.08412
23	1	4	2	2	6	3	17	-4.73227	-2.48002	-4.46613	-5.44338
24	4	7	10	4	1	7	1	-1.8183	-3.77617	-2.63183	-1.96586
25	2	1	21	3	2	1	5	-2.93166	-2.51378	-4.27623	-4.43995
26	8	10	2	2	11	12	6	-3.93796	-7.17619	-7.03665	-6.79733
27	2	4	2	2	6	1	5	-6.11291	-4.85953	-5.893	-7.59975
28	2	1	12	3	2	1	5	-2.62399	-2.13967	-3.53699	-4.61331
29	2	4	1	2	2	1	5	-2.76494	-3.66252	-4.08523	-4.08412
30	4	7	10	4	1	7	1	-1.8183	-3.77617	-2.63183	-1.96586
31	10	1	16	19	10	5	7	-6.65996	-2.77836	-4.14944	-5.16193
32	1	2	3	4	5	9	3	-4.73008	-2.51866	-3.57605	-4.87276
33	2	4	1	2	2	1	5	-2.76494	-3.66252	-4.08523	-4.08412
34	2	4	1	2	2	1	5	-2.76494	-3.66252	-4.08523	-4.08412
35	2	4	1	2	2	1	5	-2.76494	-3.66252	-4.08523	-4.08412
36	4	7	10	4	1	7	1	-1.8183	-3.77617	-2.63183	-1.96586
37	129	66	30	82	189	47	17	-3.23456	-4.88179	-5.42551	-4.16191
38	2	1	12	3	357	1	5	-6.75727	-5.62431	-7.17297	-7.36597
39	9	2	4	62	4	5	6	-3.70229	-5.21159	-5.65163	-6.36169
40	2	1	1	3	2	1	5	-4.6228	-3.8115	-6.1253	-6.88977
41	2	1	12	3	357	1	5	-6.75727	-5.62431	-7.17297	-7.36597
42	2	1	5	3	2	3	5	-4.24962	-3.27861	-5.35858	-4.79538
43	2	1	5	3	2	3	5	-4.24962	-3.27861	-5.35858	-4.79538
44	2	4	1	2	2	1	5	-2.76494	-3.66252	-4.08523	-4.08412
45	2	4	1	2	2	1	5	-2.76494	-3.66252	-4.08523	-4.08412
46	2	4	2	2	6	1	5	-6.11291	-4.85953	-5.893	-7.59975
47	1	4	2	2	6	3	17	-4.73227	-2.48002	-4.46613	-5.44338
48	2	1	21	3	2	1	5	-2.93166	-2.51378	-4.27623	-4.43995
49	2	1	2	3	2	3	5	-3.74111	-6.92605	-6.8352	-6.59101
50	2	1	21	3	2	1	5	-2.93166	-2.51378	-4.27623	-4.43995
51	7	17	2	15	23	3	12	-6.88492	-10.1723	-9.98472	-9.74401
52	2	4	1	2	7	1	5	-2.28924	-5.56496	-5.33243	-4.89526
53	9	2	4	62	4	5	6	-3.70229	-5.21159	-5.65163	-6.36169
54	2	4	1	2	7	1	5	-2.28924	-5.56496	-5.33243	-4.89526
