Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.68958	-2.50279	-3.67022	-4.85771
1	4	7	10	4	1	7	1	-1.82274	-3.81338	-2.64882	-1.95716
2	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
3	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
4	9	25	2	10	22	3	6	-4.46345	-7.68691	-5.94329	-4.39529
5	4	7	10	4	1	7	1	-1.82274	-3.81338	-2.64882	-1.95716
6	4	7	10	4	1	7	1	-1.82274	-3.81338	-2.64882	-1.95716
7	4	7	10	4	42	51	1	-2.92381	-4.6598	-4.89359	-3.81537
8	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
9	10	81	50	99	120	76	52	-6.70033	-6.39394	-5.31672	-5.18909
10	2	1	21	3	2	1	5	-2.93499	-2.50282	-4.44665	-4.46137
11	2	1	21	3	2	1	5	-2.93499	-2.50282	-4.44665	-4.46137
12	9	25	2	10	22	3	6	-4.46345	-7.68691	-5.94329	-4.39529
13	2	1	21	3	2	1	5	-2.93499	-2.50282	-4.44665	-4.46137
14	10	27	16	19	10	5	7	-20.7481	-12.7526	-16.0696	-17.3417
15	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
16	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
17	9	2	4	62	4	5	6	-3.71078	-5.22583	-5.87379	-6.43808
18	9	53	2	53	11	3	3	-30.2519	-27.9017	-24.7108	-25.0574
19	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
20	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
21	4	7	10	4	1	7	1	-1.82274	-3.81338	-2.64882	-1.95716
22	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
23	1	4	2	2	6	3	17	-4.69684	-2.46438	-4.61221	-5.46002
24	4	7	10	4	1	7	1	-1.82274	-3.81338	-2.64882	-1.95716
25	2	1	21	3	2	1	5	-2.93499	-2.50282	-4.44665	-4.46137
26	8	10	2	2	11	12	6	-3.94784	-7.35116	-7.63077	-6.90267
27	2	4	2	2	6	1	5	-6.10536	-4.84541	-6.00331	-7.60211
28	2	1	12	3	2	1	5	-2.62719	-2.12843	-3.68797	-4.65013
29	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
30	4	7	10	4	1	7	1	-1.82274	-3.81338	-2.64882	-1.95716
31	10	1	16	19	10	5	7	-6.43458	-2.76196	-4.24588	-5.14773
32	1	2	3	4	5	9	3	-4.68958	-2.50279	-3.67022	-4.85771
33	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
34	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
35	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
36	4	7	10	4	1	7	1	-1.82274	-3.81338	-2.64882	-1.95716
37	129	66	30	82	189	47	17	-3.24126	-4.90255	-5.50888	-4.16264
38	2	1	12	3	357	1	5	-6.54845	-6.45838	-5.99899	-7.34299
39	9	2	4	62	4	5	6	-3.71078	-5.22583	-5.87379	-6.43808
40	2	1	1	3	2	1	5	-4.62603	-3.79931	-6.38488	-6.97292
41	2	1	12	3	357	1	5	-6.54845	-6.45838	-5.99899	-7.34299
42	2	1	5	3	2	3	5	-4.24561	-3.26579	-5.4791	-4.79763
43	2	1	5	3	2	3	5	-4.24561	-3.26579	-5.4791	-4.79763
44	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
45	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
46	2	4	2	2	6	1	5	-6.10536	-4.84541	-6.00331	-7.60211
47	1	4	2	2	6	3	17	-4.69684	-2.46438	-4.61221	-5.46002
48	2	1	21	3	2	1	5	-2.93499	-2.50282	-4.44665	-4.46137
49	2	1	2	3	2	3	5	-3.75196	-7.09691	-7.42743	-6.69739
50	2	1	21	3	2	1	5	-2.93499	-2.50282	-4.44665	-4.46137
51	7	17	2	15	23	3	12	-6.89436	-10.3554	-10.5805	-9.84913
52	2	4	1	2	7	1	5	-2.30035	-5.74853	-5.85907	-4.97316
53	9	2	4	62	4	5	6	-3.71078	-5.22583	-5.87379	-6.43808
54	2	4	1	2	7	1	5	-2.30035	-5.74853	-5.85907	-4.97316
55	9	2	4	62	4	5	6	-3.71078	-5.22583	-5.87379	-6.43808
56	2	1	12	88	2	1	5	-3.95323	-3.44396	-5.74714	-5.30177
57	2	1	5	3	2	3	5	-4.24561	-3.26579	-5.4791	-4.79763
58	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
59	9	2	4	62	4	5	6	-3.71078	-5.22583	-5.87379	-6.43808
60	2	1	5	3	2	3	5	-4.24561	-3.26579	-5.4791	-4.79763
61	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
62	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
63	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
64	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
65	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
66	2	4	1	2	2	1	5	-2.77329	-3.66413	-4.19873	-4.0907
67	1	2	215	4	90	24	8	-29.9338	-29.0628	-20.4264	-21.1169
