Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.65632	-2.46805	-3.64791	-4.95692
1	4	7	10	4	1	7	1	-1.82776	-3.8277	-2.6512	-1.90279
2	2	4	1	2	2	1	5	-2.77977	-3.64778	-4.11812	-4.07592
3	2	4	1	2	2	1	5	-2.77977	-3.64778	-4.11812	-4.07592
4	9	25	2	10	22	3	6	-4.47659	-7.70401	-6.15144	-4.32837
5	4	7	10	4	1	7	1	-1.82776	-3.8277	-2.6512	-1.90279
6	4	7	10	4	1	7	1	-1.82776	-3.8277	-2.6512	-1.90279
7	4	7	10	4	42	51	1	-2.93468	-4.6474	-4.88427	-3.77157
8	2	4	1	2	2	1	5	-2.77977	-3.64778	-4.11812	-4.07592
9	10	81	50	99	120	76	52	-6.63605	-6.38691	-5.29571	-5.12727
10	2	1	21	3	2	1	5	-2.94548	-2.47365	-4.47723	-4.51809
11	2	1	21	3	2	1	5	-2.94548	-2.47365	-4.47723	-4.51809
12	9	25	2	10	22	3	6	-4.47659	-7.70401	-6.15144	-4.32837
13	2	1	21	3	2	1	5	-2.94548	-2.47365	-4.47723	-4.51809
14	10	27	16	19	10	5	7	-20.5491	-12.992	-16.4788	-18.3237
15	2	4	1	2	2	1	5	-2.77977	-3.64778	-4.11812	-4.07592
16	2	4	1	2	2	1	5	-2.77977	-3.64778	-4.11812	-4.07592
17	9	2	4	62	4	5	6	-3.72121	-5.21682	-5.66167	-6.56714
18	9	53	2	53	11	3	3	-31.1108	-26.4644	-25.4214	-24.7934
19	2	4	1	2	2	1	5	-2.77977	-3.64778	-4.11812	-4.07592
20	2	4	1	2	2	1	5	-2.77977	-3.64778	-4.11812	-4.07592
21	4	7	10	4	1	7	1	-1.82776	-3.8277	-2.6512	-1.90279
22	2	4	1	2	2	1	5	-2.77977	-3.64778	-4.11812	-4.07592
23	1	4	2	2	6	3	17	-4.70765	-2.42768	-4.7311	-5.67394
24	4	7	10	4	1	7	1	-1.82776	-3.8277	-2.6512	-1.90279
25	2	1	21	3	2	1	5	-2.94548	-2.47365	-4.47723	-4.51809
26	8	10	2	2	11	12	6	-3.9599	-7.50772	-7.0026	-7.01589
27	2	4	2	2	6	1	5	-6.09685	-4.81513	-5.95756	-7.83119
28	2	1	12	3	2	1	5	-2.63382	-2.1013	-3.64875	-4.82772
29	2	4	1	2	2	1	5	-2.77977	-3.64778	-4.11812	-4.07592
30	4	7	10	4	1	7	1	-1.82776	-3.8277	-2.6512	-1.90279
31	10	1	16	19	10	5	7	-6.33614	-2.72564	-4.26905	-5.22735
32	1	2	3	4	5	9	3	-4.65632	-2.46805	-3.64791	-4.95692
33	2	4	1	2	2	1	5	-2.77977	-3.64778	-4.11812	-4.07592
34	2	4	1	2	2	1	5	-2.77977	-3.64778	-4.11812	-4.07592
35	2	4	1	2	2	1	5	-2.77977	-3.64778	-4.11812	-4.07592
36	4	7	10	4	1	7	1	-1.82776	-3.8277	-2.6512	-1.90279
37	129	66	30	82	189	47	17	-3.25397	-4.88513	-5.53668	-4.11452
38	2	1	12	3	357	1	5	-7.25711	-5.43373	-6.25884	-7.12622
39	9	2	4	62	4	5	6	-3.72121	-5.21682	-5.66167	-6.56714
40	2	1	1	3	2	1	5	-4.63694	-3.76968	-6.51233	-7.3365
41	2	1	12	3	357	1	5	-7.25711	-5.43373	-6.25884	-7.12622
42	2	1	5	3	2	3	5	-4.25975	-3.2339	-5.70242	-4.79294
43	2	1	5	3	2	3	5	-4.25975	-3.2339	-5.70242	-4.79294
44	2	4	1	2	2	1	5	-2.77977	-3.64778	-4.11812	-4.07592
45	2	4	1	2	2	1	5	-2.77977	-3.64778	-4.11812	-4.07592
46	2	4	2	2	6	1	5	-6.09685	-4.81513	-5.95756	-7.83119
47	1	4	2	2	6	3	17	-4.70765	-2.42768	-4.7311	-5.67394
48	2	1	21	3	2	1	5	-2.94548	-2.47365	-4.47723	-4.51809
49	2	1	2	3	2	3	5	-3.76298	-7.263	-6.80053	-6.81372
50	2	1	21	3	2	1	5	-2.94548	-2.47365	-4.47723	-4.51809
51	7	17	2	15	23	3	12	-6.90687	-10.5065	-9.9506	-9.96175
52	2	4	1	2	7	1	5	-2.31104	-5.90084	-5.3069	-5.03901
