Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.67542	-2.5215	-3.57954	-4.91813
1	4	7	10	4	1	7	1	-1.82044	-3.72977	-2.67874	-1.93532
2	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
3	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
4	9	25	2	10	22	3	6	-4.457	-7.34315	-6.18633	-4.36274
5	4	7	10	4	1	7	1	-1.82044	-3.72977	-2.67874	-1.93532
6	4	7	10	4	1	7	1	-1.82044	-3.72977	-2.67874	-1.93532
7	4	7	10	4	42	51	1	-2.9249	-4.5808	-4.89313	-3.79619
8	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
9	10	81	50	99	120	76	52	-6.65796	-6.4314	-5.31298	-5.16602
10	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
11	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
12	9	25	2	10	22	3	6	-4.457	-7.34315	-6.18633	-4.36274
13	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
14	10	27	16	19	10	5	7	-21.4538	-12.7479	-16.0953	-17.7084
15	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
16	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
17	9	2	4	62	4	5	6	-3.71216	-5.16486	-5.65972	-6.51355
18	9	53	2	53	11	3	3	-31.146	-24.9492	-26.031	-23.2965
19	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
20	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
21	4	7	10	4	1	7	1	-1.82044	-3.72977	-2.67874	-1.93532
22	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
23	1	4	2	2	6	3	17	-4.69051	-2.48048	-4.48597	-5.53658
24	4	7	10	4	1	7	1	-1.82044	-3.72977	-2.67874	-1.93532
25	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
26	8	10	2	2	11	12	6	-3.95038	-6.91545	-7.07069	-6.96212
27	2	4	2	2	6	1	5	-6.10542	-4.86015	-5.89373	-7.7313
28	2	1	12	3	2	1	5	-2.63131	-2.13503	-3.54648	-4.73534
29	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
30	4	7	10	4	1	7	1	-1.82044	-3.72977	-2.67874	-1.93532
31	10	1	16	19	10	5	7	-6.37399	-2.78125	-4.15872	-5.18788
32	1	2	3	4	5	9	3	-4.67542	-2.5215	-3.57954	-4.91813
33	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
34	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
35	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
36	4	7	10	4	1	7	1	-1.82044	-3.72977	-2.67874	-1.93532
37	129	66	30	82	189	47	17	-3.24038	-4.82776	-5.53064	-4.13933
38	2	1	12	3	357	1	5	-6.22211	-5.02087	-6.33779	-6.36196
39	9	2	4	62	4	5	6	-3.71216	-5.16486	-5.65972	-6.51355
40	2	1	1	3	2	1	5	-4.63621	-3.8071	-6.15714	-7.09664
41	2	1	12	3	357	1	5	-6.22211	-5.02087	-6.33779	-6.36196
42	2	1	5	3	2	3	5	-4.24534	-3.27571	-5.42406	-4.78968
43	2	1	5	3	2	3	5	-4.24534	-3.27571	-5.42406	-4.78968
44	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
45	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
46	2	4	2	2	6	1	5	-6.10542	-4.86015	-5.89373	-7.7313
47	1	4	2	2	6	3	17	-4.69051	-2.48048	-4.48597	-5.53658
48	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
49	2	1	2	3	2	3	5	-3.75716	-6.6728	-6.86948	-6.759
50	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
51	7	17	2	15	23	3	12	-6.89576	-9.89993	-10.0188	-9.90819
52	2	4	1	2	7	1	5	-2.3063	-5.29433	-5.37451	-5.00961
53	9	2	4	62	4	5	6	-3.71216	-5.16486	-5.65972	-6.51355
54	2	4	1	2	7	1	5	-2.3063	-5.29433	-5.37451	-5.00961
55	9	2	4	62	4	5	6	-3.71216	-5.16486	-5.65972	-6.51355
56	2	1	12	88	2	1	5	-3.95626	-3.44944	-5.60506	-5.3111
57	2	1	5	3	2	3	5	-4.24534	-3.27571	-5.42406	-4.78968
58	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
59	9	2	4	62	4	5	6	-3.71216	-5.16486	-5.65972	-6.51355
60	2	1	5	3	2	3	5	-4.24534	-3.27571	-5.42406	-4.78968
61	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
62	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
63	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
64	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
65	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
66	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
67	1	2	215	4	90	24	8	-29.5039	-24.8452	-22.4052	-18.1125
68	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
69	1	2	3	4	5	9	3	-4.67542	-2.5215	-3.57954	-4.91813
70	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
71	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
72	9	25	2	10	22	3	6	-4.457	-7.34315	-6.18633	-4.36274
73	2	15	4	48	360	25	23	-6.64872	-9.03735	-5.8078	-4.91962
74	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
75	2	1	12	88	2	1	5	-3.95626	-3.44944	-5.60506	-5.3111
76	2	4	2	2	6	1	5	-6.10542	-4.86015	-5.89373	-7.7313
77	10	1	16	19	10	5	7	-6.37399	-2.78125	-4.15872	-5.18788
78	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
79	2	1	12	3	2	1	5	-2.63131	-2.13503	-3.54648	-4.73534
80	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
81	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
82	1	4	2	2	6	3	17	-4.69051	-2.48048	-4.48597	-5.53658
83	10	1	16	19	10	5	7	-6.37399	-2.78125	-4.15872	-5.18788
84	8	10	149	2	11	12	6	-4.88723	-3.99946	-5.57479	-7.05134
85	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
86	2	4	1	2	7	1	5	-2.3063	-5.29433	-5.37451	-5.00961
87	32	39	30	82	104	324	17	-8.4392	-4.71203	-7.24198	-8.76906
88	1	2	3	4	5	9	3	-4.67542	-2.5215	-3.57954	-4.91813
89	2	1	5	3	2	3	5	-4.24534	-3.27571	-5.42406	-4.78968
90	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
91	2	4	1	2	7	1	5	-2.3063	-5.29433	-5.37451	-5.00961
92	4	7	10	4	1	7	1	-1.82044	-3.72977	-2.67874	-1.93532
93	2	1	2	3	2	3	5	-3.75716	-6.6728	-6.86948	-6.759
94	2	1	12	3	2	1	5	-2.63131	-2.13503	-3.54648	-4.73534
95	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
96	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
97	9	2	5	2	11	3	1	-31.8702	-30.8527	-29.1034	-26.4796
98	4	7	10	4	1	7	1	-1.82044	-3.72977	-2.67874	-1.93532
99	2	1	2	3	2	3	5	-3.75716	-6.6728	-6.86948	-6.759
100	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
101	4	7	10	4	1	7	1	-1.82044	-3.72977	-2.67874	-1.93532
102	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
103	1	4	2	2	6	3	17	-4.69051	-2.48048	-4.48597	-5.53658
104	2	4	5	2	10	1	5	-6.89256	-9.87733	-10.0056	-9.89805
105	2	1	12	88	2	1	5	-3.95626	-3.44944	-5.60506	-5.3111
106	9	2	4	62	4	5	6	-3.71216	-5.16486	-5.65972	-6.51355
107	2	165	73	147	220	190	104	-8.52855	-10.1227	-7.30429	-5.25193
108	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
109	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
110	2	1	12	3	11	1	6	-20.616	-17.3403	-20.48	-21.0499
111	2	1	2	3	2	3	5	-3.75716	-6.6728	-6.86948	-6.759
112	2	4	1	2	7	1	5	-2.3063	-5.29433	-5.37451	-5.00961
113	2	1	2	3	2	3	5	-3.75716	-6.6728	-6.86948	-6.759
114	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
115	2	4	1	2	7	1	5	-2.3063	-5.29433	-5.37451	-5.00961
116	33	39	30	82	113	43	17	-9.76679	-6.48997	-6.13364	-8.36645
117	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
118	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
119	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
120	2	4	1	2	7	1	5	-2.3063	-5.29433	-5.37451	-5.00961
121	4	7	10	1	1	7	1	-5.26705	-8.18453	-5.98077	-6.09933
122	2	1	12	3	2	1	5	-2.63131	-2.13503	-3.54648	-4.73534
123	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
124	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
125	2	4	1	2	7	1	5	-2.3063	-5.29433	-5.37451	-5.00961
126	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
127	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
128	2	1	12	88	2	1	5	-3.95626	-3.44944	-5.60506	-5.3111
129	2	1	12	3	2	1	5	-2.63131	-2.13503	-3.54648	-4.73534
130	2	1	12	3	2	1	5	-2.63131	-2.13503	-3.54648	-4.73534
131	2	4	1	2	7	1	5	-2.3063	-5.29433	-5.37451	-5.00961
132	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
133	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
134	2	4	5	2	2	5	5	-3.67109	-6.64619	-6.60398	-5.80548
135	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
136	1	4	2	2	6	3	1	-12.3191	-9.8492	-10.6154	-11.1455
137	2	1	5	3	2	3	5	-4.24534	-3.27571	-5.42406	-4.78968
138	2	1	5	3	2	3	5	-4.24534	-3.27571	-5.42406	-4.78968
139	4	7	10	4	1	7	1	-1.82044	-3.72977	-2.67874	-1.93532
140	8	10	2	2	11	12	6	-3.95038	-6.91545	-7.07069	-6.96212
141	2	1	2	3	2	3	5	-3.75716	-6.6728	-6.86948	-6.759
142	2	1	5	3	2	3	5	-4.24534	-3.27571	-5.42406	-4.78968
143	2	1	2	3	2	3	5	-3.75716	-6.6728	-6.86948	-6.759
144	129	66	30	82	189	47	17	-3.24038	-4.82776	-5.53064	-4.13933
145	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
146	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
147	7	21	5	62	4	61	44	-7.55486	-3.86604	-5.5928	-7.47169
148	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
149	2	937	1	2	2	1	5	-6.29101	-6.52297	-6.8885	-5.70443
150	1	14	2	2	6	1	17	-9.18975	-6.47713	-7.97018	-6.33658
151	1	4	2	2	6	3	17	-4.69051	-2.48048	-4.48597	-5.53658
152	8	10	149	2	11	12	6	-4.88723	-3.99946	-5.57479	-7.05134
153	2	1	12	3	2	1	5	-2.63131	-2.13503	-3.54648	-4.73534
154	9	30	2	2	89	59	6	-4.94915	-7.95333	-8.07196	-7.96127
155	1	2	3	4	5	9	3	-4.67542	-2.5215	-3.57954	-4.91813
156	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
157	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
158	180	194	2	68	19	231	147	-23.24	-22.7561	-22.3768	-16.441
159	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
160	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
161	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
162	4	7	10	4	1	7	1	-1.82044	-3.72977	-2.67874	-1.93532
163	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
164	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
165	2	4	1	2	7	1	5	-2.3063	-5.29433	-5.37451	-5.00961
166	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
167	10	1	16	19	10	5	7	-6.37399	-2.78125	-4.15872	-5.18788
168	104	7	10	4	1	7	1	-4.40821	-7.415	-7.51899	-7.40038
169	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
170	10	27	16	19	10	5	7	-21.4538	-12.7479	-16.0953	-17.7084
171	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
172	2	1	1	3	2	1	5	-4.63621	-3.8071	-6.15714	-7.09664
173	7	21	5	62	4	61	44	-7.55486	-3.86604	-5.5928	-7.47169
174	2	1	1	3	2	1	5	-4.63621	-3.8071	-6.15714	-7.09664
175	10	1	16	19	10	5	7	-6.37399	-2.78125	-4.15872	-5.18788
176	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
177	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
178	2	1	12	3	2	1	5	-2.63131	-2.13503	-3.54648	-4.73534
179	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
180	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
181	1	4	2	2	6	3	17	-4.69051	-2.48048	-4.48597	-5.53658
182	2	1	12	3	2	1	5	-2.63131	-2.13503	-3.54648	-4.73534
183	4	7	10	4	1	7	1	-1.82044	-3.72977	-2.67874	-1.93532
184	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
185	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
186	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
187	4	7	10	4	1	7	1	-1.82044	-3.72977	-2.67874	-1.93532
188	4	7	10	4	42	51	1	-2.9249	-4.5808	-4.89313	-3.79619
189	2	1	5	3	2	3	5	-4.24534	-3.27571	-5.42406	-4.78968
190	1	2	4	62	4	5	17	-6.11705	-4.87653	-7.27902	-8.37773
191	4	7	10	4	1	7	1	-1.82044	-3.72977	-2.67874	-1.93532
192	4	7	10	4	42	51	1	-2.9249	-4.5808	-4.89313	-3.79619
193	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
194	4	7	10	4	42	51	1	-2.9249	-4.5808	-4.89313	-3.79619
195	2	4	1	2	7	1	5	-2.3063	-5.29433	-5.37451	-5.00961
196	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
197	1	2	3	4	5	9	3	-4.67542	-2.5215	-3.57954	-4.91813
198	1	2	4	62	4	5	17	-6.11705	-4.87653	-7.27902	-8.37773
199	2	250	4	281	358	25	57	-28.7821	-28.3086	-19.854	-16.7368
200	9	2	4	62	4	5	6	-3.71216	-5.16486	-5.65972	-6.51355
201	1	2	3	4	5	9	3	-4.67542	-2.5215	-3.57954	-4.91813
202	4	7	10	4	1	7	1	-1.82044	-3.72977	-2.67874	-1.93532
203	2	4	2	4	19	3	6	-5.79521	-8.7911	-8.91235	-8.79955
204	4	7	10	4	1	7	1	-1.82044	-3.72977	-2.67874	-1.93532
205	4	7	10	4	42	51	1	-2.9249	-4.5808	-4.89313	-3.79619
206	2	1	12	3	2	1	5	-2.63131	-2.13503	-3.54648	-4.73534
207	4	7	10	4	1	7	1	-1.82044	-3.72977	-2.67874	-1.93532
208	2	1	12	3	2	1	5	-2.63131	-2.13503	-3.54648	-4.73534
209	1	2	4	62	4	5	17	-6.11705	-4.87653	-7.27902	-8.37773
210	4	7	10	4	42	51	1	-2.9249	-4.5808	-4.89313	-3.79619
211	2	4	1	2	2	1	5	-2.7785	-3.64009	-4.10768	-4.08971
212	4	7	10	4	1	7	1	-1.82044	-3.72977	-2.67874	-1.93532
213	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
214	47	2	4	2	6	5	17	-10.8576	-11.0983	-6.18736	-8.4826
215	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
216	2	1	21	3	2	1	5	-2.93862	-2.50781	-4.30685	-4.48362
