Isolate	Loci0	Loci1	Loci2	Loci3	Loci4	Loci5	Loci6	Source0	Source1	Source2	Source3
0	1	2	3	4	5	9	3	-4.72621	-2.49935	-3.60034	-5.057
1	4	7	10	4	1	7	1	-1.82165	-3.7758	-2.63882	-1.92502
2	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
3	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
4	9	25	2	10	22	3	6	-4.46731	-7.55989	-6.06849	-4.3503
5	4	7	10	4	1	7	1	-1.82165	-3.7758	-2.63882	-1.92502
6	4	7	10	4	1	7	1	-1.82165	-3.7758	-2.63882	-1.92502
7	4	7	10	4	42	51	1	-2.91778	-4.60575	-4.94073	-3.79373
8	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
9	10	81	50	99	120	76	52	-6.74723	-6.41699	-5.26675	-5.15565
10	2	1	21	3	2	1	5	-2.93218	-2.49566	-4.4346	-4.5759
11	2	1	21	3	2	1	5	-2.93218	-2.49566	-4.4346	-4.5759
12	9	25	2	10	22	3	6	-4.46731	-7.55989	-6.06849	-4.3503
13	2	1	21	3	2	1	5	-2.93218	-2.49566	-4.4346	-4.5759
14	10	27	16	19	10	5	7	-20.9938	-12.9265	-16.04	-18.9024
15	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
16	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
17	9	2	4	62	4	5	6	-3.7009	-5.17413	-5.81905	-6.61118
18	9	53	2	53	11	3	3	-29.9768	-26.6581	-24.9235	-26.1805
19	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
20	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
21	4	7	10	4	1	7	1	-1.82165	-3.7758	-2.63882	-1.92502
22	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
23	1	4	2	2	6	3	17	-4.73754	-2.46005	-4.58022	-5.82838
24	4	7	10	4	1	7	1	-1.82165	-3.7758	-2.63882	-1.92502
25	2	1	21	3	2	1	5	-2.93218	-2.49566	-4.4346	-4.5759
26	8	10	2	2	11	12	6	-3.93686	-7.06462	-7.68337	-7.03309
27	2	4	2	2	6	1	5	-6.1093	-4.84177	-5.92987	-7.98913
28	2	1	12	3	2	1	5	-2.62295	-2.12239	-3.63355	-4.93266
29	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
30	4	7	10	4	1	7	1	-1.82165	-3.7758	-2.63882	-1.92502
31	10	1	16	19	10	5	7	-6.67291	-2.75913	-4.18747	-5.32086
32	1	2	3	4	5	9	3	-4.72621	-2.49935	-3.60034	-5.057
33	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
34	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
35	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
36	4	7	10	4	1	7	1	-1.82165	-3.7758	-2.63882	-1.92502
37	129	66	30	82	189	47	17	-3.23621	-4.85036	-5.60934	-4.13788
38	2	1	12	3	357	1	5	-6.58745	-5.65947	-6.04144	-7.99749
39	9	2	4	62	4	5	6	-3.7009	-5.17413	-5.81905	-6.61118
40	2	1	1	3	2	1	5	-4.62321	-3.79425	-6.39271	-7.52369
41	2	1	12	3	357	1	5	-6.58745	-5.65947	-6.04144	-7.99749
42	2	1	5	3	2	3	5	-4.25412	-3.2619	-5.52577	-4.83533
43	2	1	5	3	2	3	5	-4.25412	-3.2619	-5.52577	-4.83533
44	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
45	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
46	2	4	2	2	6	1	5	-6.1093	-4.84177	-5.92987	-7.98913
47	1	4	2	2	6	3	17	-4.73754	-2.46005	-4.58022	-5.82838
48	2	1	21	3	2	1	5	-2.93218	-2.49566	-4.4346	-4.5759
49	2	1	2	3	2	3	5	-3.73996	-6.82804	-7.48018	-6.83004
50	2	1	21	3	2	1	5	-2.93218	-2.49566	-4.4346	-4.5759
51	7	17	2	15	23	3	12	-6.88385	-10.0473	-10.6336	-9.97903
52	2	4	1	2	7	1	5	-2.28818	-5.4464	-5.92119	-5.05695
53	9	2	4	62	4	5	6	-3.7009	-5.17413	-5.81905	-6.61118
54	2	4	1	2	7	1	5	-2.28818	-5.4464	-5.92119	-5.05695
55	9	2	4	62	4	5	6	-3.7009	-5.17413	-5.81905	-6.61118
56	2	1	12	88	2	1	5	-3.95213	-3.43666	-5.78282	-5.3892
57	2	1	5	3	2	3	5	-4.25412	-3.2619	-5.52577	-4.83533
58	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
59	9	2	4	62	4	5	6	-3.7009	-5.17413	-5.81905	-6.61118
60	2	1	5	3	2	3	5	-4.25412	-3.2619	-5.52577	-4.83533
61	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
62	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
63	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
64	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
65	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
66	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
67	1	2	215	4	90	24	8	-30.4957	-27.7698	-20.7865	-22.4861
68	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
69	1	2	3	4	5	9	3	-4.72621	-2.49935	-3.60034	-5.057
70	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
71	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
72	9	25	2	10	22	3	6	-4.46731	-7.55989	-6.06849	-4.3503
73	2	15	4	48	360	25	23	-6.75862	-9.30477	-5.71394	-4.90444
74	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
75	2	1	12	88	2	1	5	-3.95213	-3.43666	-5.78282	-5.3892
76	2	4	2	2	6	1	5	-6.1093	-4.84177	-5.92987	-7.98913
77	10	1	16	19	10	5	7	-6.67291	-2.75913	-4.18747	-5.32086
78	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
79	2	1	12	3	2	1	5	-2.62295	-2.12239	-3.63355	-4.93266
80	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
81	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
82	1	4	2	2	6	3	17	-4.73754	-2.46005	-4.58022	-5.82838
83	10	1	16	19	10	5	7	-6.67291	-2.75913	-4.18747	-5.32086
84	8	10	149	2	11	12	6	-4.88874	-3.97887	-5.66628	-7.37996
85	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
86	2	4	1	2	7	1	5	-2.28818	-5.4464	-5.92119	-5.05695
87	32	39	30	82	104	324	17	-8.72049	-4.68894	-7.40915	-9.96478
88	1	2	3	4	5	9	3	-4.72621	-2.49935	-3.60034	-5.057
89	2	1	5	3	2	3	5	-4.25412	-3.2619	-5.52577	-4.83533
90	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
91	2	4	1	2	7	1	5	-2.28818	-5.4464	-5.92119	-5.05695
92	4	7	10	4	1	7	1	-1.82165	-3.7758	-2.63882	-1.92502
93	2	1	2	3	2	3	5	-3.73996	-6.82804	-7.48018	-6.83004
94	2	1	12	3	2	1	5	-2.62295	-2.12239	-3.63355	-4.93266
95	2	1	21	3	2	1	5	-2.93218	-2.49566	-4.4346	-4.5759
96	2	1	21	3	2	1	5	-2.93218	-2.49566	-4.4346	-4.5759
97	9	2	5	2	11	3	1	-28.8992	-31.763	-28.3867	-26.4055
98	4	7	10	4	1	7	1	-1.82165	-3.7758	-2.63882	-1.92502
99	2	1	2	3	2	3	5	-3.73996	-6.82804	-7.48018	-6.83004
100	2	1	21	3	2	1	5	-2.93218	-2.49566	-4.4346	-4.5759
101	4	7	10	4	1	7	1	-1.82165	-3.7758	-2.63882	-1.92502
102	2	1	21	3	2	1	5	-2.93218	-2.49566	-4.4346	-4.5759
103	1	4	2	2	6	3	17	-4.73754	-2.46005	-4.58022	-5.82838
104	2	4	5	2	10	1	5	-6.87519	-10.0291	-10.6171	-9.96893
105	2	1	12	88	2	1	5	-3.95213	-3.43666	-5.78282	-5.3892
106	9	2	4	62	4	5	6	-3.7009	-5.17413	-5.81905	-6.61118
107	2	165	73	147	220	190	104	-9.34551	-10.8889	-7.0354	-5.23583
108	2	1	21	3	2	1	5	-2.93218	-2.49566	-4.4346	-4.5759
109	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
110	2	1	12	3	11	1	6	-18.6051	-17.7601	-20.3712	-21.2699
111	2	1	2	3	2	3	5	-3.73996	-6.82804	-7.48018	-6.83004
112	2	4	1	2	7	1	5	-2.28818	-5.4464	-5.92119	-5.05695
113	2	1	2	3	2	3	5	-3.73996	-6.82804	-7.48018	-6.83004
114	2	1	21	3	2	1	5	-2.93218	-2.49566	-4.4346	-4.5759
115	2	4	1	2	7	1	5	-2.28818	-5.4464	-5.92119	-5.05695
116	33	39	30	82	113	43	17	-9.88091	-6.46298	-6.12715	-8.45589
117	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
118	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
119	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
120	2	4	1	2	7	1	5	-2.28818	-5.4464	-5.92119	-5.05695
121	4	7	10	1	1	7	1	-5.25821	-8.31369	-5.97727	-6.09424
122	2	1	12	3	2	1	5	-2.62295	-2.12239	-3.63355	-4.93266
123	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
124	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
125	2	4	1	2	7	1	5	-2.28818	-5.4464	-5.92119	-5.05695
126	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
127	2	4	1	2	2	1	5	-2.76454	-3.64074	-4.16067	-4.10739
128	2	1	12	88	2	1	5	-3.95213	-3.43666	-5.78282	-5.3892
129	2	1	12	3	2	1	5	-2.62295	-2.12239	-3.63355	-4.93266
130	2	1	12	3	2	1	5	-2.62295	-2.12239	-3.63355	-4.93266
131	2	4	1	2	7	1	5	-2.28818	-5.4464	-5.92119	-5.05695
132	2	1	21	3	2	1	5	-2.93218	-2.49566	-4.4346	-4.5759
133	2	1	21	3	2	1	5	-2.93218	-2.49566	-4.4346	-4.5759
134	2	4	5	2	2	5	5	-3.65517	-6.80268	-7.00349	-5.82489
